#{"t_start": 1671028574.5388722, "env_id": null}
r,l,t
-1034.0547,18,0.075353
-1058.0021,19,0.080473
-1391.1577,128,1.254089
-1235.9293,135,1.392006
-1305.4891,143,1.526942
-1272.2634,153,1.992417
-548.1823,200,2.4733
-594.80115,200,2.4733
-536.8034,200,2.4733
-523.27783,200,2.4733
-342.42514,200,2.4733
-555.3235,200,2.4733
-437.45642,200,2.4733
-392.03992,200,2.4733
-349.60092,200,2.4733
-487.7118,200,2.4733
-321.37057,200,2.4733
-1026.8414,12,2.675368
-1028.8494,13,2.735302
-452.0627,200,2.807277
-1048.2197,21,2.855272
-1189.3915,62,3.060101
-1123.8341,43,3.187951
-1197.1814,95,4.062649
-405.86646,200,4.58425
-309.2654,200,4.720161
-411.49542,200,4.871121
-1356.3112,147,4.940013
-1348.3384,166,5.25887
-1284.8113,172,5.342731
-304.1445,200,5.864723
-609.6839,200,5.864723
-281.9937,200,5.864723
-486.14832,200,6.107407
-402.4305,200,6.161639
-141.41107,200,6.235401
-452.2603,200,6.292099
-495.74957,200,6.50681
-1200.097,66,6.584188
-327.28656,200,6.667354
-1123.5276,43,7.490718
-1006.66595,4,7.574493
-384.0575,200,7.657272
-1465.5428,170,8.084627
-247.03294,200,8.245523
-331.83707,200,8.392128
-422.92227,200,8.532369
-1352.2854,124,8.59196
-355.13095,200,8.93276
-1096.6118,33,8.944729
-1223.7168,74,9.015538
-1089.1431,48,9.104388
-1382.7427,195,9.428241
-299.89114,200,9.497113
-419.22873,200,9.497113
-1434.4888,199,9.691674
-1350.5162,121,9.691674
-334.7787,200,9.751258
-1125.126,51,9.814885
-314.09796,200,9.825856
-1079.4127,26,9.950338
-301.22775,200,10.084418
-379.839,200,10.163053
-1143.5736,69,10.163053
-1098.6832,71,10.170034
-1045.8557,15,10.327614
-1185.5176,76,10.400418
-1322.9152,141,10.535056
-1142.7595,59,10.543035
-1079.292,30,10.747838
-1171.23,59,10.75482
-1226.8682,126,10.760801
-1161.0309,56,10.830617
-1088.6931,60,10.883198
-1112.6779,44,10.96119
-1173.0513,73,11.024886
-1025.3561,16,11.141572
-1163.788,55,11.282173
-1204.3049,78,11.300869
-1082.0817,47,11.359404
-1188.7328,115,11.431284
-1088.6118,29,11.519977
-1103.4839,58,11.569257
-1123.5945,43,11.579231
-1205.76,81,11.586212
-1028.7588,10,11.714692
-1140.8673,46,11.714692
-1171.8552,60,11.771293
-1076.0096,38,11.972276
-361.27945,200,11.972276
-1126.0891,47,12.102201
-1202.8607,104,12.173013
-1124.015,41,12.233606
-1230.1614,91,12.300224
-1154.8678,69,12.310292
-1065.2302,23,12.369247
-1109.5549,65,12.500096
-1100.026,34,12.570033
-1147.8024,56,12.650148
-1045.724,24,12.650148
-1086.093,28,12.774035
-1139.7761,61,12.781018
-1261.1575,120,12.787997
-1392.6558,182,12.850008
-1148.2094,67,12.861975
-1237.6276,81,12.870951
-1224.305,84,13.016559
-1086.54,39,13.086375
-1197.3618,103,13.094351
-1130.4722,65,13.371609
-1027.3439,16,13.377592
-1146.0292,49,13.395543
-1066.9921,22,13.456545
-1133.2231,45,13.463526
-1102.7766,42,13.541541
-1106.4802,70,13.541541
-1166.3076,56,13.641273
-1185.82,85,13.658228
-1080.5957,44,13.711085
-1156.3489,54,13.711085
-1058.0366,19,13.796855
-1117.3663,49,13.805832
-1127.6846,58,13.877639
-1017.23883,7,13.949447
-1084.0829,54,13.949447
-1051.9797,17,14.02225
-1012.2342,4,14.02225
-1114.0306,56,14.08819
-1006.0691,2,14.144923
-1128.2413,43,14.174595
-1100.6038,33,14.22745
-1036.5344,12,14.234431
-1166.1404,76,14.242409
-1046.2303,31,14.248394
-1046.6978,45,14.445865
-1028.1508,18,14.451847
-1167.7401,55,14.519666
-1177.4247,64,14.595953
-1086.2081,41,14.609915
-1089.015,56,14.609915
-1041.2604,27,14.682719
-1056.9811,57,14.741562
-1089.9799,42,14.758515
-1095.5951,52,14.758515
-1052.5717,24,14.90213
-1202.205,76,14.910108
-1079.7239,26,14.97693
-1073.8119,42,14.982914
-1060.3113,20,14.992886
-1099.9674,43,15.048895
-1080.4624,43,15.060863
-1064.2236,21,15.117559
-1085.6388,28,15.12454
-1129.2869,49,15.132519
-1119.2375,65,15.132519
-1024.397,8,15.261993
-1079.5435,26,15.261993
-1051.5782,17,15.261993
-1083.2942,41,15.40518
-1012.9942,14,15.40518
-1076.3397,25,15.466018
-1089.0751,30,15.480397
-1122.335,40,15.488374
-1090.2006,54,15.559184
-1079.3209,26,15.572151
-1041.6932,17,15.758635
-1060.6234,40,15.758635
-1083.8674,28,15.758635
-1107.8326,51,15.831166
-1192.6907,63,15.842136
-1186.4009,64,16.05687
-1095.2549,41,16.113631
-1089.5443,51,16.203115
-1090.6935,38,16.259793
-1118.711,47,16.936862
-1174.4178,87,17.019756
-1226.3558,101,17.223559
-1164.7113,92,17.347822
-1179.1338,93,17.354803
-1021.40686,7,17.485663
-1037.921,23,17.618097
-1230.8263,115,17.739974
-1020.03754,8,17.879972
-1031.7539,17,17.90316
-1004.4814,4,17.954099
-1288.8695,155,17.954099
-1264.8525,107,18.025011
-1407.6667,146,18.03598
-1018.77844,7,18.041964
-1188.6422,134,18.109977
-1312.6772,121,18.298931
-1278.8925,144,18.311894
-1040.3125,17,18.311894
-1316.8025,138,18.379907
-1488.7999,175,18.379907
-519.58234,200,18.518643
-1015.9772,9,18.58065
-318.16525,200,18.593617
-1265.3793,98,18.732543
-1031.7904,18,18.740522
-1046.2157,24,18.740522
-1054.6688,18,19.05108
-1053.9381,18,19.059058
-1060.3134,40,19.059058
-1174.4661,96,19.197987
-1212.3102,105,19.206963
-1082.6823,50,19.277937
-1190.1997,74,19.359816
-1248.9607,160,19.812876
-448.2646,200,21.683082
-389.01877,200,21.740925
-368.22314,200,21.827693
-419.40063,200,21.909474
-269.15115,200,22.315717
-390.17682,200,22.367578
-301.29086,200,22.380543
-394.129,200,22.519172
-196.1015,200,22.801414
-307.663,200,22.811385
-377.4042,200,22.811385
-325.58884,200,22.934895
-421.6806,200,22.945865
