#{"t_start": 1674049028.0716145, "env_id": null}
r,l,t
-991.17413,35,0.478611
-984.49133,42,0.618237
-1006.16864,45,0.693035
-988.30914,45,0.693035
-986.6867,46,0.720528
-986.69354,48,0.768399
-960.6892,51,0.83522
-978.4412,54,0.894063
-989.90906,55,0.914042
-978.2336,63,1.072821
-975.1461,63,1.072821
-972.672,64,1.092767
-973.85394,73,1.283567
-933.681,76,1.354353
-993.66254,28,1.411201
-991.10846,37,1.480161
-987.9343,49,1.525062
-989.66003,40,1.547003
-993.0326,32,1.576957
-960.2152,92,1.705776
-979.09406,96,1.802468
-983.17194,58,2.050437
-952.389,57,2.446877
-988.4046,43,2.638109
-983.84143,79,2.828949
-986.4847,50,2.853883
-1003.74634,92,2.934413
-1007.3121,76,2.964333
-1022.71735,64,3.078858
-962.18854,101,3.078858
-979.56854,68,3.115793
-982.75195,74,3.211153
-982.9704,67,3.342246
-1004.8754,64,3.404672
-984.1562,64,3.494699
-985.67554,45,3.601366
-984.76843,61,3.66721
-988.494,46,4.029639
-973.3528,122,4.206508
-979.8959,56,4.545281
-985.05334,60,4.545281
-987.61035,51,4.673974
-992.1689,49,4.703323
-964.7382,78,5.001904
-981.7306,74,5.05573
-976.5895,84,5.084987
-977.32733,93,5.11198
-1001.28046,84,5.269557
-983.0051,66,5.362308
-979.9588,54,5.432185
-1035.5316,155,5.510018
-1018.81775,80,5.574964
-993.03613,28,5.662381
-1017.49445,49,5.74117
-937.42615,106,5.84203
-996.1477,27,5.867764
-976.13495,69,5.894692
-989.0479,67,6.218427
-991.3442,34,6.218427
-999.8062,67,6.245354
-996.88727,27,6.321151
-993.6545,28,6.448731
-981.6483,37,6.448731
-992.71484,82,6.448731
-976.0658,64,6.487324
-1006.2825,118,6.538443
-954.25635,68,6.560604
-1006.1443,35,6.65625
-980.9002,71,6.68222
-984.6888,53,6.72806
-992.09955,28,6.881602
-994.61145,28,6.945659
-981.8214,77,7.114935
-991.9511,35,7.224639
-991.26904,32,7.267525
-990.08575,36,7.293657
-992.2378,31,7.354009
-991.65027,34,7.391906
-964.4118,76,7.538631
-986.994,53,7.707173
-978.57495,67,7.708169
-989.74255,57,7.708169
-986.17346,48,7.948462
-991.9539,34,8.008342
-976.4792,48,8.037264
-990.7945,37,8.165898
-988.57837,41,8.248228
-976.3381,80,8.298451
-998.5637,43,8.451034
-959.3804,101,8.568906
-981.6334,43,8.591817
-986.1582,36,8.621333
-970.29816,83,8.669715
-965.0601,56,8.722573
-990.11096,40,9.02929
-981.95135,45,9.103605
-961.0028,58,9.190944
-993.4231,29,9.190944
-992.9196,28,9.323589
-992.1637,31,9.377232
-956.1898,175,9.448567
-986.63837,51,9.557307
-986.4572,37,9.579249
-982.38745,24,9.81336
-992.8004,29,9.861231
-971.5208,67,10.016153
-998.808,72,10.016153
-990.0211,32,10.209359
-956.01044,92,10.423081
-1016.32263,55,10.470524
-984.23517,40,10.493945
-989.04553,36,10.529469
-989.115,38,10.551408
-992.2046,28,10.726494
-962.5826,82,10.781433
-1012.31525,84,10.869406
-970.7622,43,10.939312
-930.38385,158,11.027124
-986.4275,50,11.047071
-992.1746,28,11.067018
-975.70984,71,11.098931
-990.4513,30,11.159613
-980.384,44,11.24441
-932.10876,144,11.324581
-991.93256,28,11.374593
-985.21014,39,11.407453
-976.7885,61,11.493226
-990.44543,21,11.544111
-978.2292,51,11.694013
-990.581,36,11.694013
-981.389,51,11.714956
-972.6069,48,11.879591
-993.267,25,11.96806
-992.2195,26,11.96806
-992.3492,30,12.009946
-993.40314,24,12.082807
-960.2265,119,12.082807
-989.03973,24,12.229028
-986.8074,40,12.384701
-976.5984,58,12.41063
-983.93195,40,12.58558
-987.1032,65,12.633034
-979.3845,74,12.696864
-993.91437,28,12.696864
-1985.4055,39,12.818535
-986.3488,46,12.884417
-998.9979,26,12.973751
-967.15564,90,13.075527
-983.80664,46,13.075527
-985.9083,44,13.175877
-991.5911,39,13.221839
-982.73224,33,13.394594
-964.1701,39,13.422518
-988.146,79,13.443462
