#{"t_start": 1675435100.6786535, "env_id": null}
r,l,t
-76.10726,35,0.5865
-71.7409,39,0.702362
-69.29857,40,0.740111
-76.97182,47,0.940596
-62.82922,50,1.03433
-42.04059,51,1.056464
-60.95372,52,1.087707
-52.01925,52,1.087707
-55.951614,58,1.256803
-12.02491,63,1.403907
-41.541817,66,1.50964
-42.069218,70,1.635624
-44.577545,72,1.720274
-83.91631,72,1.720274
-34.919655,78,1.920758
-32.463497,82,2.04313
-58.668034,57,2.459724
-54.135857,59,2.760453
-63.650906,50,2.822938
-57.57337,58,2.822938
-68.14147,75,2.876323
-67.88945,42,3.246061
-54.11992,67,3.720599
-85.79501,35,4.083256
-29.049936,91,4.133618
-22.163467,93,4.31524
-9.631206,111,4.637874
-66.72152,44,4.686256
-16.804386,93,5.202647
-41.814426,94,5.261076
-11.665123,117,5.373808
-85.397675,103,5.522725
-30.906286,63,5.522725
28.059698,126,6.116751
-54.260113,48,6.116751
-38.267307,94,6.146926
-1.3210257,110,6.219443
-19.209148,87,6.328083
-52.729992,76,6.360272
-58.503788,49,6.521316
-46.379925,59,6.67228
-70.0613,35,6.823311
-33.133553,80,7.014528
-57.294167,57,7.296622
-52.235046,72,7.365112
-66.15948,63,7.518017
-21.213308,63,7.618762
-30.58137,94,7.759736
-54.079556,48,7.797936
-61.146446,54,8.102125
-65.75211,47,8.142349
-39.98057,69,8.494716
-49.37581,67,8.653712
-69.82655,71,8.746548
-46.915077,64,8.807179
-56.229786,56,8.837363
-4.271918,121,9.622954
-81.09053,52,10.498476
-19.481844,96,10.800619
-16.398123,101,10.87913
36.5551,163,11.63648
-29.262102,97,11.94896
15.016914,157,12.019483
-11.27152,114,12.241132
7.315163,135,12.241132
-35.948036,150,12.241132
-58.807007,54,12.623797
22.55382,142,12.794834
15.120359,170,12.955704
-70.38945,42,13.288163
8.955694,148,13.67106
-1.504997,124,13.711298
-61.027584,53,13.711298
-67.549225,173,13.751652
-21.057253,92,13.779908
53.74233,159,13.842361
-22.986908,109,14.063694
-33.913784,66,14.355614
-31.528679,86,14.39582
-91.7357,67,14.39582
-52.800457,64,14.667366
-89.02833,31,14.745779
-56.33746,59,14.84644
-17.307568,219,14.91903
-71.19074,39,14.949176
-30.64225,74,15.181144
-6.0553703,92,15.211392
-36.806232,74,15.71456
-62.47149,53,16.560012
-43.32316,83,16.560012
-52.928757,64,16.648605
-38.309723,84,16.690886
-33.374336,86,16.690886
-62.353127,82,16.690886
-68.817604,43,16.801584
-59.170692,52,16.841815
-47.886433,70,16.882067
-51.958267,81,16.922294
-43.24552,74,17.012888
-61.835377,60,17.043059
-34.91313,73,17.455323
-31.589577,74,17.706921
-35.48155,69,17.827698
-80.0817,25,17.958657
-49.131298,60,18.149917
-76.51447,35,18.149917
-75.72779,32,18.250631
-65.835526,43,18.552893
-67.45998,44,18.601239
-71.01458,51,18.812693
-71.86569,46,19.056365
-66.95549,58,19.104673
-53.740128,54,19.25796
-81.77249,37,19.862043
-54.939667,74,21.078829
-54.114258,65,21.191911
-46.72162,88,21.393159
-2.5154939,109,21.443489
-32.154785,110,21.634848
-27.19074,93,22.02749
-8.110383,115,22.148459
-18.379124,84,22.259237
-33.10152,75,22.349895
-38.845234,100,22.440491
-51.883785,93,22.70237
-0.03096153,112,23.145997
-77.30478,31,23.649516
-28.796509,109,23.840778
-55.075863,62,24.072356
-57.01832,60,24.173097
14.561583,128,24.283864
-56.925278,54,24.372365
-25.675434,84,24.636181
14.7351265,137,24.948165
-31.386826,97,25.230108
-2.9336054,147,25.873041
-65.73859,44,26.036271
-62.305756,42,26.388837
-28.530407,96,27.405797
1.853866,120,27.446084
-29.977568,94,27.919268
2.957588,145,27.990476
-0.36299044,126,28.030737
1.9041785,118,28.383453
-22.288351,101,28.917002
-7.8899117,178,29.037976
-48.268414,72,29.068183
-68.04676,44,29.068183
54.43705,202,29.10847
-2.228104,129,29.158805
-34.1327,89,29.350477
33.440388,139,29.400995
-14.839704,87,29.400995
27.800484,181,29.511933
-52.365227,109,29.5503
-65.99459,49,29.773841
-64.898155,62,30.718931
-62.496063,55,31.154547
-51.40143,47,31.326172
-26.270906,104,31.366595
-6.2571354,90,31.396787
-58.67227,53,31.517907
-51.888924,67,31.598491
-58.070633,63,31.729401
-39.060745,71,31.810123
-62.1032,57,31.93897
-24.621464,82,32.011434
-48.32517,81,32.142635
-30.466715,85,32.213163
-28.06121,82,32.452891
-16.833256,121,32.565767
-62.751263,54,33.221437
-65.28557,40,33.311988
-5.882129,109,33.311988
-55.539394,60,33.443265
-46.11646,67,33.775709
-23.768677,74,34.339294
-25.586132,107,34.359392
-45.314194,73,34.470321
-36.05835,91,34.571218
-26.4234,95,34.843196
-15.548442,122,35.165271
-33.442883,96,35.518387
8.204654,133,35.709623
-21.470354,79,35.84067
-43.5625,125,35.888965
-40.03133,84,36.060253
-11.827419,118,36.060253
-62.62333,49,36.142814
-81.402626,118,36.463292
-56.378914,55,36.495539
-23.519615,91,36.495539
-39.77173,82,36.535856
-80.97533,36,36.878441
-44.300053,73,36.878441
6.773474,76,37.049622
-42.2073,64,37.172672
-55.970646,58,37.339703
-74.41258,38,37.510753
-73.91079,39,37.613522
-69.05658,41,37.996378
6.1852837,145,38.218043
-52.352577,49,38.24822
-8.164175,70,38.488645
-65.09901,50,38.810389
-43.073982,77,38.862608
-52.05402,68,38.93295
-53.349968,65,39.144603
-38.80395,84,39.498519
-10.187019,70,39.569016
-7.3717594,111,39.690014
-18.255917,108,39.760476
-16.44525,74,39.858966
-2.610781,90,39.981774
-62.91224,72,40.042223
-60.37665,59,40.203212
-42.522793,81,40.696717
-50.25365,56,40.767256
-65.272675,46,41.180932
-40.7035,75,41.289585
2.2300198,118,41.402293
-40.0585,95,41.531132
-30.081244,102,41.531132
-11.739982,86,41.91354
-41.31502,102,42.056266
-59.81329,71,42.09444
-25.265255,85,42.227207
-75.00231,35,42.458801
-77.91326,41,42.730507
-66.35599,49,42.730507
-2.4658313,93,42.821165
-11.37185,94,42.911633
-28.883354,77,42.992325
-3.3060887,121,43.193696
-75.88721,69,43.193696
-59.75196,59,43.244132
-40.57929,85,43.274264
-99.6642,46,43.385081
-59.18472,56,43.624622
-70.42269,125,43.898541
-92.65038,59,44.079509
25.64202,152,44.268599
-39.242958,47,44.290721
-59.831097,57,44.320925
-98.714386,91,44.481989
-68.8913,47,44.562423
-41.222054,50,44.783628
-79.439514,36,44.924428
-58.09003,49,45.004989
-80.09511,29,45.08554
-101.40716,36,45.115826
-69.70881,32,45.196471
-48.241447,73,45.297077
-68.46415,87,45.32724
-82.31901,26,45.48819
-52.690945,119,45.548746
-32.517235,87,45.619305
-76.962456,32,45.881252
-6.736438,99,45.941564
23.374012,126,46.223277
-64.59298,63,46.273547
-56.30184,52,46.33397
-60.117374,53,46.535834
-28.843672,77,46.586175
-38.31547,65,47.099379
-80.54297,53,47.411429
6.904209,107,48.508457
20.083038,158,48.700221
-64.44726,83,48.841155
28.256899,124,48.941875
-14.063368,139,48.970014
16.481916,137,48.992128
-10.101443,105,49.224021
68.36318,232,49.292464
-39.558643,133,49.314575
-3.25764,113,49.405055
-30.02399,88,49.596141
8.123072,108,49.6666
-79.19307,28,49.847712
20.30561,123,49.847712
-74.78099,35,50.068882
-68.072975,45,50.099046
51.43644,151,50.239806
-22.394024,99,50.340341
-77.29921,35,50.378535
99.98148,177,50.440919
-42.829636,72,50.790829
-50.41395,58,50.82297
-43.554413,63,50.893362
-62.082066,53,51.905161
-3.8826396,90,52.271101
-40.08937,64,52.472308
-31.958084,81,52.582998
1.3870094,78,52.673545
-20.41924,92,53.408248
-17.440151,116,53.448458
-66.73725,83,53.547052
-38.704098,87,53.63964
-39.39988,85,53.679893
-27.196592,131,53.770384
28.152811,118,53.800575
-58.155594,59,54.555016
51.470074,134,54.786486
22.637867,161,54.905312
70.39833,174,54.967604
56.733906,148,55.027915
-15.531781,101,55.08824
-42.712746,83,55.158574
-20.134708,90,55.26955
-41.246086,66,55.632088
-54.704876,68,55.762904
-43.26478,77,57.214125
-54.380436,84,57.325087
4.0729265,122,57.445839
-7.792461,129,57.476019
-43.352764,78,57.536464
-24.980648,172,57.6071
-0.21389519,101,57.6071
16.012417,137,57.808256
23.487543,151,58.030308
-56.27079,101,58.030308
-31.297523,78,58.231904
-66.144615,43,58.895729
-72.75977,36,59.086902
-80.72036,25,59.781125
46.543003,164,60.475912
58.36947,193,60.737446
185.86899,250,60.858359
86.00267,206,61.069875
-34.414234,123,61.671825
129.80165,227,61.905201
-14.730265,157,62.015802
-39.75333,81,62.045935
66.630745,171,62.267425
-14.72456,156,62.307729
-60.997036,56,62.398304
30.656368,173,62.508914
-100.057625,48,62.508914
20.717611,162,62.72038
44.62942,192,62.851274
-36.161747,86,63.060788
-60.561287,60,64.170412
121.53303,227,64.208602
-49.678772,86,64.271033
89.79046,245,64.593337
-10.888758,133,64.814934
77.09391,206,64.875273
-20.576546,103,66.133321
-6.5302353,123,66.195704
-31.758307,144,66.437158
-6.0474825,123,66.577924
51.642185,167,67.061246
-50.369625,73,67.182177
19.534645,171,67.343496
-10.915455,107,68.239217
91.20018,187,68.327762
-60.135815,56,68.42848
-14.028132,135,68.531163
-47.085636,71,68.561377
-50.752705,65,68.609617
63.305683,203,68.641958
-13.782117,139,68.752591
54.562695,193,68.792911
-63.30795,52,68.982242
110.66393,220,69.306758
14.03546,145,69.397341
35.336365,162,69.508031
-24.296621,99,69.558449
-34.712772,86,70.130425
-81.01983,28,70.384199
-64.062294,50,70.454704
-9.13079,90,70.615888
-60.291595,51,70.684388
-80.9999,46,70.726628
-73.63649,33,70.766905
-63.03019,57,70.766905
-42.132725,64,70.827279
-44.542645,71,71.280575
-49.292614,88,71.481875
-26.843758,87,71.512145
-62.50369,54,73.044211
-56.631145,79,73.044211
-32.12266,71,73.044211
16.07759,123,73.114593
-29.396364,75,73.25524
15.552083,108,73.283375
-12.020278,127,73.758496
1.9383507,154,73.907436
-32.59663,106,73.989951
-14.137151,103,74.140872
19.866508,121,74.181176
-24.512108,110,74.350175
-74.53767,44,74.725113
-79.25929,32,74.946619
-50.157734,61,75.04732
-13.095227,109,75.075563
31.167925,140,75.500517
-39.617836,72,75.541065
12.262517,150,75.66996
-31.658659,78,75.70217
-80.10486,57,75.750539
22.865665,131,75.90367
-62.46418,45,75.992311
-17.657812,89,76.14535
-69.91324,38,76.14535
-45.732697,61,76.185611
-42.28951,63,76.47766
-30.182142,95,76.598501
-80.85818,27,76.598501
-65.5777,42,76.719296
-39.911476,82,77.19278
-86.700806,47,77.343767
-58.862473,48,77.59553
-72.81499,51,77.635824
-11.895339,72,77.716395
-73.91087,33,77.754675
-63.658073,53,77.754675
-75.1131,31,77.807092
-29.385235,75,77.958002
-76.7875,51,78.119141
-32.541748,56,78.159383
-64.601234,65,78.441471
-55.18554,62,79.06394
-14.250947,77,79.177116
-67.661446,36,79.227449
-44.741436,52,79.25767
-64.42112,36,79.25767
-65.00911,41,79.378498
-69.251884,33,79.499315
-50.76652,47,79.547676
-49.710144,55,79.821702
-37.87248,63,79.861943
-5.9110627,102,80.153708
-52.29435,57,80.204207
-10.106033,90,80.234417
-85.71627,32,80.264597
-59.895065,42,80.777939
-50.755398,45,80.848474
-21.94358,76,80.977258
-82.70175,21,80.977258
-32.32039,89,81.110246
-71.68032,32,81.261382
-54.383995,51,81.340046
-56.714252,48,81.914052
-40.610756,79,82.026718
-79.612,30,82.056921
-37.199913,76,82.097172
-83.80721,30,82.205838
-75.62745,34,82.205838
-68.46996,42,82.286488
-40.261368,75,82.457686
-36.81245,72,82.73141
-45.908188,55,82.809951
-68.181114,42,82.842263
-71.484116,34,83.184901
2.6024637,110,83.376036
-68.396835,36,83.436487
-50.04365,42,83.535141
-67.68259,37,83.535141
36.2283,143,83.595475
11.107936,111,83.68819
-36.129375,65,84.141058
-34.08525,84,84.191439
-60.227818,47,84.340626
-63.47739,36,84.453403
38.01648,156,84.793866
-50.719498,56,84.793866
-27.015757,68,84.834143
-53.42275,58,84.834143
-62.36964,34,84.834143
-71.62821,37,84.866352
-59.2395,42,84.936859
-88.22918,16,85.067783
-62.002018,47,85.067783
-17.927757,91,85.301685
-131.17723,87,85.301685
-50.123875,50,85.400453
-79.97215,20,85.632153
-79.04396,18,85.66236
-71.85902,35,85.70066
-49.729923,62,86.055266
-74.00789,33,86.08548
-89.304436,27,86.387573
-59.417023,56,86.387573
-70.282845,24,86.588974
-54.830524,63,86.637283
-67.99547,37,86.850746
-48.412926,53,86.921126
-68.49998,35,87.032442
-65.003815,34,87.032442
-69.71341,35,87.364774
-68.41979,36,87.445229
-29.669563,66,87.586282
-83.160484,19,87.586282
-56.97615,41,87.848118
-66.6298,44,88.432141
-77.2064,25,88.530876
-45.577812,52,88.530876
-51.756683,50,88.87335
-29.261621,63,88.915728
-7.327911,108,88.994288
-59.685436,44,89.096945
12.8412,123,89.540479
-5.673344,88,89.711628
9.8017,128,89.711628
-76.86252,32,89.782125
-41.38821,62,90.024255
-35.278503,57,90.135185
14.348791,133,90.438012
-55.442936,46,90.690092
-12.621773,88,91.829648
6.157494,121,91.888029
61.015182,186,92.031095
-41.738087,52,92.192173
-48.04819,64,92.321151
-29.363394,72,92.321151
-15.380625,80,92.484141
-22.239227,75,92.534386
7.2688117,104,92.584644
39.758873,125,92.854581
-7.6692624,99,92.914948
-17.44679,95,92.914948
-77.58339,23,92.967284
-78.25884,23,92.967284
11.65697,114,93.037805
-55.930706,40,93.067962
14.594371,118,93.067962
-41.75006,78,93.168535
-49.939777,50,93.329739
-70.169365,31,93.501257
-71.357445,29,93.823689
-57.434193,48,93.924338
104.18858,202,94.025188
-52.315742,55,94.254643
-52.335155,48,94.528261
-61.718845,53,94.921528
-22.314863,62,94.96172
-79.60135,27,95.062191
-18.284151,84,95.495023
-28.70414,84,95.694322
-75.46536,26,95.726627
-42.28957,64,95.845416
-42.748806,55,96.19027
7.7589607,116,96.532773
21.418987,123,96.623369
12.719404,129,96.744066
26.865675,138,97.157352
-0.12495045,105,97.185568
-9.617269,115,97.278274
103.84828,175,97.316528
-53.114643,50,97.379018
-33.075832,62,98.12287
-67.33898,38,98.507544
-5.51389,92,98.598364
-59.083958,46,98.628688
-66.0118,40,98.658898
83.706566,212,98.658898
-26.546112,65,98.689088
-28.779722,75,99.132562
-65.0645,32,99.646697
-74.654625,35,99.687026
40.11509,155,99.707159
-60.396503,47,99.958534
56.479782,160,100.029031
-32.339027,70,100.351165
-44.322433,60,100.532592
75.07844,158,100.673544
120.94784,232,100.673544
24.079615,120,101.206951
34.176422,146,101.247183
66.65102,181,101.277347
14.562857,130,101.41861
-40.745243,54,101.549312
-63.530766,46,102.012874
-1.9891435,77,102.405737
-53.751976,66,102.405737
-81.431946,47,102.405737
-82.078415,26,102.405737
-55.388905,47,102.848379
