#{"t_start": 1686434508.330155, "env_id": null}
r,l,t
-85.30324,38,1.840175
-81.685905,44,2.347913
-66.79682,46,2.513869
-70.6362,46,2.514866
-56.374878,54,3.15913
-46.10098,57,3.417681
-54.05063,59,3.580407
-52.65512,59,3.580407
-40.6091,61,3.74365
-47.27789,62,3.828836
-14.472055,64,3.982297
-49.72627,67,4.209539
-75.45172,68,4.282899
-47.31852,72,4.617422
-58.483044,34,5.072035
-37.450348,81,5.308085
-42.62532,50,5.866374
-79.90335,27,5.938361
-23.014507,99,6.7073
-48.65695,45,6.938121
-75.21006,31,7.019689
-62.7587,51,7.584684
-42.227932,60,7.906352
-58.351402,58,8.123698
-44.856342,75,8.464098
-58.515415,56,8.613921
-64.52762,49,8.949816
-55.608704,68,9.103958
-48.151867,66,9.180997
-53.242584,45,9.507825
-24.891563,93,9.878906
-74.37721,36,9.878906
-65.59847,45,10.254012
-88.00467,30,10.48697
-40.230927,68,10.641477
-44.79974,66,11.027395
-59.936672,53,11.109949
-75.966705,32,11.648021
-75.72715,35,11.821086
-51.970634,97,11.894358
-42.96619,58,12.144869
-59.529625,47,12.591285
-72.79071,37,12.749395
-73.80069,63,12.824863
-54.247925,59,13.048589
-64.61831,48,13.202065
-64.52519,48,14.023587
-38.821693,71,14.201305
-58.663895,56,14.918972
-34.349483,67,15.168411
-66.78812,44,15.326024
-70.51148,40,15.326024
-54.007233,61,15.479284
-56.77904,56,15.561955
-56.41936,57,16.149947
-51.180912,65,16.150945
-72.38549,38,16.238184
-55.71867,58,16.474628
-66.722374,43,16.474628
-70.96974,39,17.211066
-74.18803,36,17.656887
-70.57596,37,18.111516
-78.53714,73,18.275934
2.1087797,72,18.346421
-54.41193,58,18.500071
-75.26337,35,18.806993
-39.139404,49,19.031903
-64.74669,47,19.749428
-62.32188,59,20.048986
-20.217453,95,20.211795
-73.19002,50,20.280157
-34.94297,71,20.595126
-63.812992,67,20.595126
-49.930424,62,21.189002
-45.11849,69,21.485014
-54.81208,59,21.71763
-62.08887,51,22.011154
-63.257763,49,22.232534
-64.24986,48,22.454598
-39.58385,57,22.605786
-48.27235,63,23.127062
-71.94813,39,23.510346
-73.13315,32,23.588454
-63.56479,48,23.884986
-72.92267,29,24.192148
-5.262202,86,24.192148
-27.21638,73,24.567659
-61.92449,66,24.720871
-55.150196,59,25.012608
-28.91059,59,25.91916
-67.55588,45,25.996076
-67.9229,39,26.067549
-63.510662,50,26.234972
-3.424992,80,26.234972
-36.765465,85,26.457906
-38.40179,65,26.618588
-52.222855,39,27.598446
-47.403126,72,27.761344
-77.44052,49,27.985514
-68.910416,40,28.139122
-7.85947,64,28.503694
-73.69105,37,28.814789
-80.273674,35,28.814789
-57.623466,64,29.122456
-71.242836,37,29.122456
-31.315962,83,30.246832
-28.66973,91,30.467247
-69.65711,39,31.066084
-51.945885,61,31.302269
-78.604454,30,31.374359
-6.3693576,88,31.451193
-76.816956,51,31.833127
-34.0089,78,31.998352
-26.321331,73,32.078308
-60.82981,46,32.295246
-81.901695,27,32.524721
-37.368378,69,32.974998
-25.442652,75,33.293932
-50.680458,68,33.703386
-21.701681,99,33.860257
-59.707726,50,34.091037
-98.60375,35,34.091037
-68.122475,39,34.328646
-49.05488,46,35.104935
-73.62592,37,35.289312
-28.716227,79,35.290308
-48.814175,53,35.290308
-83.741844,27,35.546709
-60.955933,87,35.634104
-45.466175,51,36.165301
-60.01493,35,37.073647
-54.172817,36,37.160506
-26.13869,81,38.529568
-41.25264,58,38.608839
-34.433594,75,38.782495
-65.54067,43,38.956416
-54.558384,57,39.213087
-58.84782,52,39.921752
-56.070705,58,39.999716
-15.448961,87,40.239465
-31.53002,79,40.511462
-40.198666,64,40.710065
-20.595379,104,40.710065
-46.47836,70,41.255106
-71.58056,37,41.75266
-60.954243,43,42.149262
-27.920094,83,42.616403
-45.3825,75,43.308169
-25.663805,90,43.638024
-57.776127,58,43.940214
33.595074,85,44.172427
-46.206383,65,44.252839
-64.010666,48,44.587465
-57.218834,45,44.820856
-58.643932,55,44.961551
-46.40232,71,45.946575
-73.71439,83,46.638876
-61.319267,80,47.029852
-26.42024,90,47.104271
-26.16446,65,47.197136
