#{"t_start": 1686249103.8662937, "env_id": null}
r,l,t
-69.83947,35,1.024894
-67.721664,41,1.287806
-81.61479,41,1.287806
-77.7765,42,1.337293
-71.03695,47,1.550158
-52.58886,48,1.599541
-57.60308,51,1.73051
-37.29468,54,1.871434
-48.26283,54,1.871434
-39.016407,62,2.234228
-24.525755,65,2.35825
-41.98837,68,2.486284
-66.188446,71,2.62712
-47.208607,73,2.718011
-58.128067,75,2.808722
-74.92292,34,3.138269
-35.848404,82,3.197287
-70.59853,42,3.253667
-91.65036,33,3.470413
-47.88733,60,3.862781
-54.60548,54,4.307012
-90.40924,68,4.537882
-65.4976,46,4.578108
-46.135395,57,4.578108
-62.773735,51,5.254746
-49.74014,57,5.452832
-158.05188,50,5.617388
-46.694805,92,5.617388
-52.243435,72,5.678323
-57.50411,57,5.888429
-32.271492,80,6.35258
-17.871405,103,6.491749
-63.78312,48,6.805899
-33.527042,92,7.028661
-26.320486,84,7.179698
-67.80372,80,7.22721
-78.16404,44,7.693487
-15.516797,82,7.693487
-41.10559,68,7.77386
-51.276512,53,8.06603
-36.08941,82,8.116293
-46.554634,64,8.448644
-62.6644,51,8.710696
-1.4116449,89,8.770304
-73.179,33,8.770304
-35.883736,76,8.881212
-65.56449,46,8.97736
-27.757582,74,9.342696
-27.090971,79,9.383037
-62.66665,51,9.563335
-62.823902,48,9.998948
-42.711243,69,10.230899
-50.29324,56,10.282352
-67.36473,48,10.372157
-44.501675,59,10.430537
-51.576405,60,10.856123
-52.2851,98,10.997443
-55.806847,47,11.077777
-60.439842,53,11.126034
-59.9749,53,11.176321
-35.048943,66,11.498869
-46.61776,59,11.541648
-72.14085,38,11.721109
-40.596947,68,11.854466
-53.64351,55,11.854466
-49.84163,51,12.550481
-73.2683,38,12.770044
-70.38627,41,12.770044
-42.44919,75,12.770044
-65.74374,56,12.999373
-33.527905,56,13.053845
-69.30227,39,13.42563
-16.34566,89,13.830187
-56.837986,60,14.283424
-54.211243,54,14.394163
-61.53614,54,14.776857
-41.506382,70,14.776857
-38.471104,71,14.776857
-72.51819,35,14.776857
-57.79081,55,14.833794
-71.614716,37,14.877431
-70.415955,37,15.13952
-34.40798,66,15.250536
-15.838746,103,15.522971
-60.77254,58,16.185843
-44.378014,56,16.440968
-86.939415,42,16.864978
-39.587894,52,16.914385
-79.29541,46,17.055354
-24.237928,83,17.136131
-62.378963,49,17.196818
-65.61518,49,17.237408
-35.679253,50,17.33859
3.7749376,93,17.439279
-31.6269,70,17.832574
-58.8797,56,17.921149
-18.94037,82,17.963408
-54.56291,51,18.525991
-48.52832,67,18.668831
-33.69005,90,19.062421
-61.41082,52,19.586759
-54.391953,57,19.768456
-52.679993,65,19.909458
-15.804738,102,19.949713
-66.7491,47,20.100643
-50.517,64,20.403816
-36.05771,68,20.403816
-58.243267,54,20.514837
-43.31091,86,20.919083
-58.06535,41,21.059842
-26.839695,89,21.309937
-18.347017,102,21.309937
-35.920025,88,21.622888
-41.49825,65,21.795628
-60.69003,48,22.182519
-4.2939577,87,22.234475
-70.99772,40,22.326695
-72.82375,37,22.606539
-69.493614,41,22.712718
-64.7081,43,22.823105
-69.336945,40,23.432513
-23.579458,95,23.761255
-62.40608,51,23.938703
-30.661526,81,24.326664
-64.304665,47,24.378424
-39.827656,83,24.607607
-62.62323,49,24.665768
-14.003513,86,24.820999
-31.57293,48,24.932418
-53.310028,39,24.992042
-50.4116,65,25.092715
-56.567226,55,25.42441
-76.273476,80,25.798296
-47.51497,61,25.955633
-68.98629,47,26.219815
-33.520145,64,26.302973
-88.9958,49,26.44985
-32.414047,82,26.633019
-40.363735,63,26.714895
-50.64897,54,27.001442
-62.468945,49,27.285257
-51.832905,56,27.335683
-67.6052,37,27.567837
-53.528378,61,27.620031
-51.668865,54,27.668507
-68.673935,59,27.811367
-49.13439,70,27.811367
-0.66296726,83,28.769199
-19.359385,77,29.070448
-48.711395,67,29.11192
-47.282112,63,29.263344
-73.599976,36,29.305225
-58.133133,57,29.405199
-40.027092,64,29.64592
-60.3831,52,30.068984
-37.242134,83,30.181089
-31.00111,60,30.240933
-57.201607,57,30.448484
-47.834328,56,30.565455
-70.47319,68,30.611239
-9.39966,75,30.673347
2.597614,89,30.772161
-69.03567,44,31.353806
-36.44716,75,31.504987
-51.823624,54,31.504987
-64.97375,47,31.657828
-64.43454,46,31.756379
-80.64264,27,31.907708
-69.58383,36,32.001475
-76.86814,35,32.001475
-79.58504,29,32.726725
-26.62097,72,32.857604
-62.732048,48,32.897873
-42.092827,63,33.130969
-84.67081,31,33.171431
-37.10238,60,33.321585
-28.548653,78,33.460473
-42.932804,67,33.845678
-65.74593,45,33.986686
-30.536867,69,34.045198
-66.83457,46,34.138911
-66.80719,60,34.343383
-17.587696,108,34.343383
-71.11254,66,34.590864
-50.348858,58,34.681854
-158.39574,45,34.822949
-73.99256,34,35.065798
-56.98225,48,35.163522
-79.73324,23,35.205819
-75.14178,48,35.38786
-61.718132,55,35.428053
-59.596943,52,35.609024
-73.332085,37,35.709686
-15.62454,90,35.850422
-65.93281,46,36.000192
-63.46249,38,36.467438
-50.323524,60,36.861426
-33.303284,80,37.09227
-45.58341,61,37.182017
-49.755676,61,37.182017
-74.556,33,37.41427
-70.97976,30,37.41427
-63.1184,48,37.454061
-66.75096,50,37.495438
-35.491703,63,37.544725
-8.861808,67,37.966313
-46.858902,70,38.893217
-65.3091,44,38.893217
-84.19829,31,38.935529
-70.584984,39,38.995771
-54.991203,38,39.186864
-61.757298,51,39.467877
-31.040607,88,39.558503
-9.485582,97,39.61193
