#{"t_start": 1680092372.0101998, "env_id": null}
r,l,t
-77.89623,31,0.754404
-73.88175,33,0.84017
-73.0331,36,0.9803
-72.03516,37,1.02418
-56.00561,52,1.547252
-45.528572,63,1.884854
-28.97961,64,1.91976
-30.228577,67,2.009024
-49.022007,69,2.069139
-45.173046,70,2.102035
-44.700603,70,2.103033
-70.39875,40,2.299497
-63.739185,48,2.398227
-68.81389,81,2.473024
-40.03466,81,2.473024
22.614815,84,2.59221
-26.662298,91,2.880946
-79.06616,40,2.928816
-58.323357,60,3.109322
-73.87141,35,3.14722
-47.34388,71,3.374112
-75.21412,36,3.459878
-70.97881,41,3.777034
-77.95149,35,3.968518
-64.71064,49,4.040322
-35.951347,119,4.085201
-58.998325,53,4.123098
-78.49115,30,4.418314
-70.52059,40,4.52602
-70.481705,39,4.529011
-46.6883,68,4.562851
-37.218018,64,5.062479
-38.62447,70,5.196122
-23.654026,60,5.7566
-60.82324,50,5.830912
-48.929386,70,5.863821
-60.913837,52,5.998082
-47.591278,60,5.99908
-14.04442,90,6.095329
-60.735607,46,6.208021
-49.08044,57,6.208021
-21.454472,101,6.208021
-71.83784,39,6.428421
-55.101658,71,6.597205
-43.716694,66,6.753778
-71.67547,63,6.780704
-30.939438,96,7.010027
-73.39575,35,7.131799
-77.469765,43,7.165705
-55.930866,43,7.252476
-35.69914,82,7.352213
-62.626213,51,7.480467
-47.92978,72,7.594157
-54.19113,56,7.888866
-59.15544,54,7.921777
-69.451805,41,8.073363
-57.24561,66,8.10029
-45.888847,68,8.336648
-49.88119,62,8.52764
-87.32737,44,8.724103
-12.237645,84,8.846296
-48.24956,77,8.846296
-66.758125,57,9.032794
-58.08543,53,9.255052
-47.85592,81,9.28497
-87.394325,25,9.319389
-42.134426,74,9.519356
-70.15862,40,9.672446
-60.395798,62,9.917014
-27.323421,96,10.099229
-47.5102,67,10.099229
-26.281322,89,10.358888
-74.86403,33,10.390803
-15.381414,102,10.425218
-41.705593,51,10.55438
-30.098951,76,10.593277
-80.4936,26,10.746372
-52.52498,61,10.862568
-49.133614,56,10.898469
-14.750208,88,10.929384
-58.026188,53,11.057038
-64.203354,44,11.088951
-32.380833,73,11.123855
-73.10187,52,11.211843
-51.17662,75,11.744918
-57.47133,57,11.878814
-68.49562,38,12.106193
-46.314247,58,12.19869
-81.994705,35,12.29375
-68.649506,58,12.362563
-55.22938,58,12.39248
-69.51474,41,12.39248
-23.070923,75,12.462291
-39.325256,67,12.515147
-43.692448,71,12.580967
-65.58719,62,12.832314
-78.49798,34,12.952983
-62.302094,62,12.986892
-47.483074,63,13.051713
-50.31854,74,13.051713
-28.89482,74,13.181362
-56.33265,45,13.542899
-82.081,24,13.596368
-47.807613,59,13.623294
-66.33712,41,13.758438
-43.186718,49,13.939647
-54.77393,60,14.457934
-47.78972,49,14.494835
-44.728382,73,14.494835
-48.54086,64,14.534725
-43.633198,71,14.594561
-43.308247,71,14.629467
-70.86927,52,14.629467
-61.220013,53,14.724545
-34.157017,78,14.768426
-63.023464,50,14.768426
-68.99202,43,15.038689
-61.504673,62,15.084562
-71.72053,38,15.205233
-52.326286,52,15.54433
-69.404755,41,16.056967
-42.41282,50,16.232594
-67.313736,45,16.232594
-77.12737,33,16.232594
-53.304012,60,16.583173
-20.455189,90,16.583173
-51.23875,62,16.614097
-49.14521,58,16.737757
-34.800896,60,16.805087
-51.249428,73,17.084018
-0.20830761,112,17.200744
-50.532692,62,17.234653
-39.727726,79,17.365305
-35.266968,68,17.674975
-17.944439,86,17.833058
-65.23969,55,17.92381
-8.95549,109,18.07617
-50.275654,57,18.484566
-49.390938,77,18.588972
-29.611542,84,18.674253
-39.99681,81,18.751045
-51.68034,67,18.921425
-70.85005,40,19.130854
-53.989502,82,19.213141
-54.44018,65,19.325392
-72.69013,56,19.544649
-61.67542,69,19.665573
-57.808453,46,19.665573
-23.667568,80,19.733296
-74.78114,35,19.772368
-19.868425,97,19.806341
-29.182682,78,19.844366
-95.845215,35,20.022203
-29.567896,61,20.022203
-71.23007,39,20.094007
-31.693726,107,20.130906
-66.618385,26,20.271588
-78.758125,31,20.348863
-74.43457,35,20.415334
-21.020803,58,20.706316
-37.570927,57,20.983604
-70.32059,41,21.02201
-88.85024,33,21.254376
-71.80005,39,21.473778
-65.73117,50,21.540596
-63.105743,49,21.695174
-54.928898,59,21.695174
-53.36695,56,21.755011
-61.772896,48,21.882668
-44.348797,72,22.191346
-23.143187,79,22.306227
-81.87608,23,22.396982
-55.653805,64,22.424201
-42.045033,82,22.451128
-75.29414,76,22.516463
-68.53879,41,22.795213
-44.80129,69,22.885119
-65.53398,40,22.979862
-62.86644,50,23.015764
-66.62065,43,23.015764
