#{"t_start": 1686440514.8873305, "env_id": null}
r,l,t
-78.47062,30,0.734567
-87.588715,33,0.89184
-75.26225,34,0.942279
-75.53626,34,0.942279
-37.242573,54,1.950885
-54.090084,60,2.253514
-45.00852,60,2.253514
-47.609703,61,2.322137
-46.358707,65,2.515796
-45.937775,68,2.657407
-41.810123,71,2.819884
-60.88537,50,3.290822
-27.985128,82,3.384558
-29.94387,84,3.48473
-28.155443,84,3.48473
11.018149,94,3.97866
-54.680157,64,4.140798
-25.260967,101,4.342168
-72.39294,37,4.40047
-76.94664,33,4.497278
-48.4516,64,5.220126
-15.1399355,91,5.591936
-33.398808,67,5.692659
-68.79912,44,5.743249
-38.78463,70,5.855617
-64.770615,47,5.905565
-42.410316,109,6.509176
0.7061229,76,6.560946
-64.181564,51,6.610601
-66.10762,45,6.832439
-40.511005,71,6.933525
-27.989931,92,7.034468
-45.750763,57,7.08388
13.449214,85,7.78065
-56.9963,49,7.78065
-42.134285,74,8.214307
-70.20256,27,8.264177
-43.467663,66,9.012163
-68.822975,47,9.072551
-49.41874,70,9.385742
-81.40573,26,9.574615
-70.32371,74,9.668433
24.094864,106,9.870049
-48.3209,56,9.97141
-2.6297646,68,10.011726
-66.44741,60,10.121497
-37.842377,70,10.180146
-35.602116,87,10.394686
16.65199,96,10.646776
-40.794872,75,10.806617
-56.12321,61,10.889232
-65.209496,63,10.988105
-63.906906,46,11.352669
-50.023205,65,11.514105
-60.99262,54,11.825948
-37.996136,47,11.967445
-48.139446,56,12.212199
-58.942463,48,12.30232
-57.589256,59,12.665711
-37.789387,51,12.767018
-65.010025,47,13.020037
-47.1097,61,13.069865
-61.325146,51,13.492769
-71.084274,38,13.733063
-50.50194,54,13.733063
-43.367767,73,13.826595
-32.9629,65,14.624153
-59.1407,52,14.833872
-34.0432,80,14.833872
-67.30008,44,14.884149
-10.067346,90,14.938531
-70.98936,65,15.239856
-69.79729,43,15.239856
-30.0556,75,15.289012
-7.3380036,106,15.38959
-63.455708,50,15.540953
-35.424282,68,15.733173
-82.2562,24,15.844074
-59.62142,51,16.307955
-42.245415,72,16.399523
-56.496258,56,16.64821
-67.005936,44,17.468389
-76.66456,42,17.669067
-68.25933,42,17.961412
-57.707474,55,18.059876
-42.577374,69,18.323147
-50.908417,61,18.323147
-37.177807,76,18.686163
-16.163536,104,18.991273
-56.83356,55,19.091674
-59.58991,53,19.091674
-24.43903,84,19.150097
40.7073,112,19.150097
-3.6050863,91,19.57301
-28.033997,77,19.673531
-40.956493,93,20.119947
-39.555004,53,20.682745
-76.808395,61,20.775704
-25.415815,54,20.825815
-65.81951,44,20.93416
-71.941246,38,20.93416
-77.697876,52,20.98664
-64.04171,46,21.450623
-58.456264,53,21.853106
-66.129364,44,21.89554
-73.52101,40,22.166299
-14.609592,111,22.319886
-0.7739859,102,22.67205
-32.098766,85,22.67205
-67.089264,39,22.966972
-79.050064,79,23.168419
-77.837975,31,23.430468
-29.949236,90,23.683446
-12.499616,84,23.825577
-71.497215,38,23.825577
-74.85167,32,23.945941
-51.43811,61,24.549288
-52.306206,73,24.660136
-23.135138,77,24.711813
-35.23589,75,24.772522
-51.500122,66,26.044464
-51.005802,61,26.093867
-64.77255,48,26.144321
-69.050476,69,26.195581
-19.8088,105,26.195581
-62.407234,51,26.446955
-73.62798,35,26.508669
-71.19367,38,26.598728
-56.678856,54,26.598728
-68.065636,41,26.650264
-52.187195,64,27.213049
-33.143776,79,27.476861
-20.621387,105,27.537178
-72.821754,34,28.344412
42.142277,153,28.49516
-61.09162,50,28.655968
1.178506,79,28.818374
-59.739155,53,28.879699
13.046151,112,28.927012
-62.266556,62,29.384144
-37.90853,67,29.504904
-49.879597,64,29.865296
-41.82676,72,30.236005
-54.143353,62,30.50967
-59.56476,57,30.50967
-25.118385,83,30.55704
-39.975315,79,30.823536
-70.930725,40,30.823536
-24.212736,94,31.558801
-40.41907,77,31.610162
-63.919384,39,31.610162
-67.75168,45,32.205534
-35.198723,73,32.205534
-1.4246914,75,32.518478
-16.05213,70,32.59894
-64.508545,71,32.720177
-54.85482,47,33.101521
-41.59927,82,34.067011
-63.00177,32,34.251761
-51.784977,46,34.373549
-70.88263,72,34.373549
-34.17915,70,34.576394
-64.201,50,34.576394
-61.68504,50,34.63575
22.443289,102,34.763297
-36.464508,67,34.763297
-78.73364,38,35.008108
-46.929016,77,35.079601
-68.60653,43,35.453486
-72.97926,37,35.453486
-55.489017,55,35.987839
-81.29175,29,36.322202
-87.15934,25,36.825556
-69.30316,32,37.185418
-49.659283,55,37.230112
-55.297047,58,37.552701
-63.7267,52,37.653885
-54.274788,60,37.915924
-70.234566,64,37.976607
-47.275375,60,38.089142
57.142643,130,38.271709
-8.0109415,105,38.379536
-47.9083,68,38.781748
-31.24317,76,38.829888
-55.12473,58,39.356661
-40.856777,81,39.407931
-61.322994,50,39.868768
-60.720722,49,40.252156
-40.05364,60,40.354896
-65.12138,45,40.354896
-39.27453,73,40.637358
-14.653862,93,40.839468
-7.909175,119,40.839468
-38.250492,50,40.951454
-48.390594,56,41.000853
-55.504574,61,41.406629
-58.837772,52,41.465303
-56.204197,58,41.809373
11.563386,83,41.86208
-27.40616,84,42.3034
-44.724762,59,42.4436
-63.506947,44,42.49406
-54.238995,49,42.837749
-26.094585,70,42.949894
-68.86644,40,43.442465
-35.865948,74,43.644328
-56.18415,56,43.796558
-40.440727,58,43.796558
-47.43543,64,43.90446
-58.420208,60,44.047969
-53.64373,67,44.249368
-71.21207,38,44.340882
-70.492935,38,44.733242
-38.397438,65,44.733242
-59.876465,54,44.965406
-69.97662,41,44.965406
-19.063679,94,45.05606
-64.947266,52,45.05606
-76.23358,33,45.29895
-52.035725,55,46.186854
-62.040924,50,46.298124
-73.43432,37,46.600957
-65.05981,49,46.800834
-59.62406,39,46.944252
2.8758483,108,47.288006
-37.388565,53,47.387762
-36.537693,71,47.427984
-3.1635869,79,47.741915
-35.9268,55,47.741915
-45.50838,76,48.024676
-76.98493,30,48.07467
-32.758335,81,48.07467
-47.68677,61,49.225591
-69.03454,41,49.33644
-37.595215,87,49.438032
-2.326359,89,49.538098
-48.328445,68,49.680264
50.662575,157,49.680264
-2.763876,88,49.680264
-73.21945,37,49.922832
-67.4298,51,50.269914
