#{"t_start": 1685778569.24179, "env_id": null}
r,l,t
-68.69703,38,1.101635
-70.819855,40,1.167398
-67.89235,43,1.277556
-57.532543,52,1.607495
-60.2298,55,1.722918
-44.630978,62,1.966532
-29.935347,66,2.097496
-57.773293,68,2.178452
-45.61119,71,2.268403
-24.59587,78,2.512988
-46.825222,80,2.622694
-26.319815,80,2.622694
-42.452293,81,2.664484
-41.522804,45,2.740247
-35.449184,84,2.773405
-58.043056,49,3.141522
-29.204264,94,3.230017
-75.337494,31,3.349357
-79.961815,28,3.446531
-57.44725,53,3.718614
-45.829624,68,3.870271
-57.590565,49,3.99205
-67.67718,40,4.396786
43.155655,127,4.748793
-74.66206,36,4.80493
-58.43727,51,4.948198
-52.35223,54,4.994169
-26.72491,66,5.103138
-53.45047,54,5.234274
-73.00446,88,5.48711
-24.050404,59,5.48711
-63.408875,47,5.60644
-25.057968,78,6.116304
-63.758938,31,6.215047
-48.573463,52,6.256186
-55.471798,61,6.363337
-53.56171,61,6.469104
-72.72549,35,6.588085
-65.84439,46,6.629566
-62.23273,43,6.696537
-60.02033,84,6.791393
-70.92364,38,6.905946
-63.652184,50,7.014262
-89.466606,27,7.338269
-23.170004,98,7.405957
-56.826817,39,7.515881
-44.03064,70,7.515881
-57.62605,53,7.568098
-78.025955,31,7.602968
-32.36014,82,7.656857
-74.404816,41,7.697073
-45.349255,67,7.878426
-75.461624,53,8.044112
-65.95866,41,8.119668
-68.320244,41,8.200131
-77.6565,31,8.401196
-77.555435,61,8.532846
-98.42807,36,8.600774
-48.03623,61,8.642962
-46.19055,66,8.723217
-70.62507,38,8.763266
-62.22001,47,8.763266
-64.10623,32,8.823595
-40.98219,66,9.065351
-64.70475,51,9.085465
-92.54992,49,9.125639
-58.31234,51,9.681024
-43.535316,75,9.681024
-64.83583,48,9.681024
-67.73415,44,9.770554
-39.296772,75,9.770554
-46.985493,62,9.921263
-61.756763,50,10.063096
-87.858086,49,10.213117
-60.78545,52,10.37413
-66.38712,45,10.404316
-41.714092,62,10.515413
-29.002983,48,10.58479
-56.40279,54,10.726396
-44.93869,66,10.75655
-71.6259,38,10.895586
-42.051292,42,10.936031
-64.41896,43,10.95819
-68.30036,44,11.210001
-62.660053,51,11.26616
-27.337042,92,11.481546
-52.824203,46,11.542951
-33.600304,103,11.663255
-45.970604,45,11.693412
-70.39007,34,11.693412
-80.56941,26,11.693412
-68.29509,42,11.795615
-36.21258,80,12.034487
-49.759098,64,12.33903
-69.25238,38,12.33903
-41.83552,81,12.387408
-51.53193,69,12.387408
-55.109596,33,12.40967
-38.02476,66,12.591093
-45.94343,65,12.709807
-71.23658,39,12.810355
-63.235943,50,12.872735
-68.600296,46,12.900904
-86.02942,46,12.900904
-38.89676,75,12.923067
-57.18088,49,12.983457
-80.39807,26,13.023742
-48.016884,72,13.124478
-64.468834,44,13.124478
-54.55224,62,13.265166
-76.2086,39,13.365803
-63.139404,49,13.545013
-61.42525,39,13.545013
-39.99364,61,13.819545
-56.418995,48,13.860026
-75.31101,32,13.898208
-72.96109,38,13.940588
-60.1481,51,14.039201
-59.65583,52,14.180225
-46.895966,55,14.222535
-64.43634,41,14.253712
-63.535023,50,14.334363
-52.22933,56,14.334363
-39.075825,83,14.403707
-49.643326,69,14.564821
-63.597176,49,14.774921
-54.695854,56,14.774921
-49.30153,55,14.936317
-61.32958,41,14.977688
-71.04167,37,15.208348
-59.866413,42,15.289453
-70.38023,40,15.379966
-40.095234,48,15.501898
-45.84535,68,15.551335
-65.24698,48,15.582478
-49.145134,67,15.582478
-32.611588,65,15.603374
-40.224358,66,15.722042
-64.2972,46,15.742214
-62.597248,43,15.843958
-84.82685,41,15.933618
-55.98501,37,16.174983
5.473842,135,16.245921
-37.017147,82,16.447112
-48.261997,65,16.517704
-65.03282,42,16.568517
-47.195724,57,16.568517
-44.877533,42,16.596781
-58.018307,54,16.677878
-39.363632,82,16.760423
-51.1753,56,16.842422
-75.94238,29,16.872925
-81.07975,45,16.933313
-47.834923,63,17.104336
-77.14513,38,17.183157
-78.99868,28,17.30386
-75.33145,30,17.325976
-42.43938,74,17.346065
-75.37298,34,17.376233
-44.79244,66,17.54701
-40.80339,78,17.62555
-42.480286,77,17.62555
-70.730225,26,17.728355
-56.63612,54,17.778668
-68.575745,33,17.980601
-58.98476,58,18.112366
-53.801567,63,18.143525
-66.78043,33,18.18277
-55.351254,40,18.293583
-24.913681,67,18.486869
-60.265133,50,18.557285
-48.506577,69,18.557285
-45.54507,74,18.58752
-77.18509,43,18.657925
-15.643302,76,18.778697
-79.432205,60,18.778697
-88.74687,35,18.939895
-73.625305,44,19.040965
-47.574333,68,19.181875
-69.06808,68,19.393185
-91.865524,40,19.5342
-71.35462,33,19.584447
-43.187103,61,19.656363
-41.55376,78,19.685504
-81.73175,23,19.75509
-38.41846,54,19.805305
-47.997707,57,19.948394
-40.998043,76,19.968529
-51.87673,57,20.040086
-27.521967,100,20.040086
-79.65197,60,20.241234
-82.02542,30,20.261436
-41.948624,55,20.291739
-39.95995,75,20.412692
-57.21516,58,20.461232
-20.317951,90,20.461232
-70.70443,38,20.503324
-78.758255,39,20.70501
-47.992626,60,20.836104
-80.90569,26,20.896443
-65.18752,45,20.896443
-60.128918,52,20.936646
-69.26019,40,20.936646
-42.460445,55,20.976913
-74.20096,48,21.420034
-56.367905,59,21.4503
-65.62186,46,21.549133
-63.619236,66,21.629438
-41.062874,59,21.651677
-35.47562,75,21.750347
