#{"t_start": 1686565696.0268714, "env_id": null}
r,l,t
-47.776485,44,3.72698
-66.16503,45,3.858012
-59.36945,48,4.268731
-63.633934,49,4.40232
-63.940075,52,4.785555
-58.029007,53,4.937067
-71.59161,57,5.473288
-14.005078,66,6.624727
-28.196846,73,7.525752
-44.137527,75,7.777728
-41.064674,77,8.028373
-73.92066,36,8.526073
-26.769669,81,8.526073
-56.944027,42,9.202995
-36.396732,87,9.325417
-19.963385,90,9.688614
-44.57201,95,10.346625
-66.045715,41,11.942559
-56.11059,59,12.063909
-36.446342,56,12.203497
-39.33886,65,12.740443
-53.01534,44,13.507277
1.0362595,121,13.773263
-59.586716,55,15.043168
-35.201508,54,15.476835
-33.012794,76,15.756702
-83.12326,52,15.756702
-34.134663,88,16.758026
-58.59798,59,17.454817
-62.092354,45,18.399771
-53.866673,60,18.8056
-32.77279,70,19.097747
6.976633,77,19.253454
-74.68609,32,19.523777
-39.231426,73,19.968905
-56.018524,56,20.106853
-62.65435,45,21.945703
-62.59189,71,23.002119
-64.67567,46,23.266316
-23.02991,54,23.405154
-49.77032,68,23.659204
-70.856224,42,24.333767
-34.367855,80,24.992026
-33.07302,55,25.126891
-62.691483,48,25.550712
-68.68399,49,25.941241
-67.59224,43,26.106337
-80.331055,32,26.255786
-25.056438,104,27.000682
-53.213013,62,28.225934
-44.377945,65,28.365363
-68.7859,44,29.330694
-42.50128,66,29.547369
-14.967187,100,30.449637
-53.375923,56,32.096296
-58.092075,45,32.367841
-31.014627,58,32.509822
-64.0595,53,32.790027
-73.77701,42,33.065551
-60.563152,41,33.885534
-65.746826,47,34.045905
-56.44568,57,35.478968
-33.28147,74,35.478968
-77.82892,67,36.20871
-62.80666,51,37.372567
-82.92565,39,38.319988
-84.456535,35,38.454521
-54.938118,61,38.572773
-11.618157,81,38.724238
-55.154488,57,39.058197
-59.906998,44,39.614425
-48.474632,61,39.614425
-56.018257,62,40.634491
-71.73935,37,41.309577
-2.673178,62,42.803251
-57.486263,51,43.249559
-76.96015,38,44.218179
-48.55401,59,44.896209
-10.267654,74,45.20612
-41.00462,57,45.613455
-72.037415,38,45.902996
-68.30415,45,46.045022
-57.252354,53,46.733669
-65.517006,44,48.85258
-52.47844,56,48.992889
-11.425685,74,49.2665
-46.09443,70,49.398241
-76.02354,34,49.831532
-10.178458,108,49.993077
-20.69511,84,50.396746
-15.330748,123,50.528316
-71.31528,36,50.941571
-15.276756,97,52.07075
-54.10338,49,52.353477
-43.27291,76,53.67773
-31.76312,67,54.069827
-68.23446,40,54.333221
-74.04537,33,54.333221
-69.88547,45,55.574869
-31.841896,48,55.826087
-87.523796,30,56.373889
-76.67831,21,56.938988
-39.121548,76,57.069916
-23.764929,95,57.241376
-64.03036,53,57.728342
-26.554415,91,58.595327
-54.441708,62,58.777145
-70.37991,39,59.382282
-36.835117,51,59.382282
-40.031254,80,60.303123
-73.19085,34,60.575873
-32.556255,71,60.990109
-78.48939,28,61.132383
-57.72938,37,61.262391
-51.833454,81,61.96101
-44.138348,60,63.10296
-59.040924,52,65.221925
-45.18555,73,65.221925
-59.554733,51,66.849687
-36.398094,58,67.306917
-73.57519,36,67.449465
-25.04271,71,67.709738
-42.77158,53,68.824504
-25.549328,84,68.824504
-50.553566,69,69.368289
-37.183407,79,69.368289
-73.76995,33,69.773912
-87.8561,34,69.914671
-13.265102,75,71.148169
-18.185667,90,71.674996
-22.654322,78,72.031088
1.4939529,76,72.529938
-36.7385,79,72.865139
-45.511116,68,73.207773
-61.33794,60,76.0572
-52.69903,48,77.323508
-64.32041,39,77.955594
-6.0551987,67,79.111354
-48.01979,60,79.250555
-31.721344,52,79.385061
-39.240425,67,79.657619
-58.802315,50,79.818166
-37.844467,80,79.818166
-42.82638,76,80.383407
-59.331917,47,80.383407
-32.00691,63,82.087987
-7.161757,103,82.800723
2.9370584,106,83.057555
-59.748783,52,83.507722
12.753478,99,84.173695
-52.515503,37,85.518234
-76.07789,30,86.256499
-52.240887,52,86.398151
-13.69898,61,86.528778
-35.407772,48,86.528778
-48.680542,53,87.257897
-55.736694,49,87.257897
-48.102764,57,87.394067
4.788792,77,88.186701
-63.93775,32,88.619007
-29.859251,48,89.507718
26.021088,117,89.901098
-66.305916,40,92.083413
-37.259686,67,92.346565
-10.11514,98,93.335259
-19.21449,71,93.335259
29.84918,101,93.335259
-63.911755,52,93.616477
-58.347473,46,93.616477
-29.861029,57,95.07053
-18.677326,63,95.225033
-30.883858,45,96.06232
-43.782616,54,96.06232
2.5557446,72,96.224176
-14.954255,51,96.505183
-70.292694,24,96.646174
13.470096,69,96.910637
-53.3521,35,97.193623
8.516035,86,97.456727
-34.76437,48,98.718691
-65.35594,39,98.718691
-8.940614,77,98.852125
-20.373295,44,99.399827
-20.051832,42,99.399827
-36.774193,46,99.960493
-30.626663,43,101.070684
-67.43123,38,101.335721
-61.456234,44,102.547717
-18.56765,57,103.093527
-43.547646,50,103.093527
-39.207874,53,103.37651
-55.29665,38,104.073196
-28.323252,53,104.214333
-42.619316,45,105.649438
10.841036,66,105.780526
-49.143925,52,105.911547
-55.1966,48,109.214595
-27.542185,44,109.214595
-24.747213,44,110.203152
-49.880493,42,111.416394
12.810611,86,111.829959
59.28616,93,112.23164
-8.21741,53,113.041019
-118.20353,55,113.434255
43.798386,78,114.129723
-34.17161,43,115.139284
-23.52663,60,117.473214
57.810318,99,117.897848
-19.985867,46,118.564576
110.46327,132,119.522877
-5.324533,64,124.539868
-33.779446,48,124.680297
69.49259,114,126.529064
83.01106,114,127.808764
-5.5552096,63,127.950551
51.56435,114,128.218326
440.7241,250,132.320417
432.30356,250,132.598282
93.98374,99,133.822019
454.82202,250,133.822019
-15.013981,49,134.981795
-4.670937,68,135.932733
416.41467,250,136.202955
464.42493,250,138.437124
60.967842,103,139.133275
-35.953705,46,146.355995
25.468542,83,147.640253
54.210983,104,148.255678
87.82032,104,149.589354
453.5778,250,149.589354
501.5185,250,150.041847
468.62308,250,150.727806
485.39734,250,155.019105
509.07135,250,162.05902
475.89072,250,165.513041
487.45563,250,165.677924
-5.250335,109,166.57337
126.317604,138,168.75216
-78.37381,24,168.923221
-55.86629,47,169.074129
424.5673,250,170.146915
460.17365,250,171.692384
408.5994,250,173.898205
460.26532,250,174.179691
494.40115,250,176.291507
448.31216,250,183.454798
450.1165,250,185.402886
411.575,250,186.699734
409.28647,250,187.153441
450.53812,250,187.993428
536.4596,250,192.411235
504.88065,250,202.682911
525.14185,250,203.529715
547.3142,250,205.749881
537.2717,250,205.931206
500.11282,250,206.062975
562.8508,250,207.175203
553.56415,250,208.720367
587.28064,250,210.833596
398.9595,250,211.124273
525.4586,250,213.257101
519.5266,250,220.29359
608.01917,250,222.054127
508.4947,250,223.306293
564.12054,250,223.730718
478.70587,250,224.427047
587.309,250,228.143392
567.4279,250,237.648715
579.5798,250,238.487353
410.2705,250,240.739846
539.4509,250,240.870011
585.4894,250,241.025897
541.2756,250,242.103831
588.7935,250,243.598929
438.55652,250,246.171913
479.36203,250,246.453457
574.1339,250,248.841448
561.175,250,255.842738
617.3749,250,257.617379
563.0504,250,258.941048
550.654,250,259.460764
565.8772,250,260.242143
497.8011,250,264.241708
610.41095,250,274.596084
576.14935,250,275.441357
538.3067,250,277.724181
542.06665,250,277.903757
573.71893,250,278.099092
578.5191,250,279.75862
596.12427,250,281.618282
577.98755,250,283.85061
575.1141,250,284.142232
554.8872,250,286.364349
535.02814,250,293.574924
577.79004,250,295.453401
544.56616,250,296.858283
470.59982,250,297.282387
539.63885,250,297.987685
583.3103,250,301.716039
595.30975,250,312.097798
584.76215,250,313.22677
598.60254,250,316.396985
545.3079,250,316.638074
571.1796,250,316.881355
501.109,250,318.371253
603.0918,250,320.089912
615.91724,250,322.30951
602.8935,250,322.611764
527.2159,250,324.833802
590.9108,250,331.847055
580.73956,250,333.583972
517.86774,250,334.854301
532.3366,250,335.298759
557.8082,250,335.936272
559.5796,250,339.520855
548.075,250,348.905143
559.55457,250,349.732424
527.36255,250,351.883442
603.4475,250,352.044324
519.3072,250,352.203246
592.0642,250,353.263793
611.00916,250,354.677681
615.9938,250,356.747716
547.14636,250,357.009353
569.86945,250,359.147318
595.70685,250,365.972031
596.7985,250,367.801592
604.2742,250,369.329776
440.57413,250,369.87283
578.879,250,370.582545
559.6495,250,374.420468
498.18283,250,384.120809
578.2061,250,385.04274
526.3416,250,387.343323
628.79297,250,387.492461
577.3561,250,387.635912
565.513,250,388.92972
556.52997,250,390.503885
587.73486,250,392.547197
581.033,250,392.840335
636.0441,250,394.929358
622.5632,250,402.614571
529.44916,250,405.443395
595.02106,250,407.03056
598.553,250,407.553189
493.2851,250,408.312892
619.52344,250,412.190083
559.9827,250,421.977329
583.0162,250,422.851994
612.975,250,425.109747
613.20935,250,425.249941
586.464,250,425.391925
602.00867,250,426.49142
616.6065,250,428.007965
593.28186,250,430.139563
596.0496,250,430.49275
602.87506,250,433.116493
592.76,250,440.934093
653.7046,250,442.975107
613.4101,250,444.189448
623.99634,250,444.601514
624.39526,250,445.33903
643.43994,250,449.283146
646.3723,250,458.948077
640.5776,250,459.765946
613.57623,250,462.029725
591.9849,250,462.171188
637.9391,250,462.320271
612.34283,250,463.453684
652.3504,250,465.009941
627.4497,250,467.161923
592.78754,250,467.434593
626.2903,250,469.566024
601.47156,250,476.451439
649.5599,250,478.239281
633.0796,250,479.501883
583.1647,250,479.92335
633.80255,250,480.622436
602.81,250,484.342993
478.79654,250,494.29406
609.65625,250,495.190099
585.21533,250,497.482141
650.9855,250,497.643294
651.92816,250,497.815533
618.53613,250,499.13634
638.8216,250,500.949372
596.8109,250,503.073965
584.60175,250,503.359099
648.0136,250,505.597826
644.59735,250,512.677019
620.2299,250,514.677782
530.0236,250,515.919808
665.92377,250,516.354114
605.5324,250,517.031198
609.60095,250,520.718891
630.988,250,530.868418
644.4581,250,531.69576
626.6059,250,533.979476
602.9237,250,534.110735
637.91003,250,534.282265
601.82623,250,535.36399
659.2507,250,536.869638
648.7436,250,539.18865
528.36804,250,539.482392
626.6661,250,541.655504
590.5528,250,548.793882
636.7129,250,550.529678
608.6213,250,551.760805
652.44977,250,552.202892
662.1478,250,552.941757
654.8735,250,557.383382
663.4788,250,567.751635
614.5418,250,568.633071
619.4231,250,570.982751
633.11615,250,571.123697
642.5418,250,571.266524
605.3436,250,572.376209
482.45535,250,574.031456
572.42865,250,576.112995
609.7403,250,576.374725
587.19116,250,578.524507
665.8707,250,585.496828
674.60406,250,587.294301
619.55786,250,588.598853
590.025,250,589.009227
620.57434,250,589.71067
618.2599,250,593.479722
615.657,250,603.035236
649.5754,250,603.863971
625.6067,250,606.064985
661.70764,250,606.202995
650.8391,250,606.344521
677.3287,250,607.436483
631.593,250,608.930855
637.223,250,611.004574
619.32764,250,611.304538
632.57275,250,613.336001
541.96655,250,620.66361
672.34656,250,622.490603
502.70575,250,623.768633
612.54626,250,624.191045
648.219,250,624.864507
661.7982,250,628.643365
560.3025,250,639.475463
660.26935,250,640.331561
634.41034,250,642.59158
648.55176,250,642.712774
640.12085,250,642.85452
640.52356,250,643.975803
663.82697,250,645.541273
583.60474,250,647.714648
631.6132,250,648.034296
627.6201,250,650.12764
628.10834,250,658.13766
568.04376,250,659.964756
613.1962,250,661.239786
673.1318,250,661.67229
627.0318,250,662.47057
612.2355,250,666.532571
667.8113,250,676.117806
598.73486,250,677.026373
674.7642,250,679.400302
650.98285,250,679.532703
523.8002,250,679.673017
650.4055,250,680.874265
628.3585,250,682.913161
667.4105,250,685.325945
593.41425,250,685.640401
579.3268,250,687.941327
612.1869,250,695.213844
639.9029,250,697.079136
596.6843,250,698.465939
628.62195,250,698.861733
630.12305,250,699.55839
668.3992,250,703.351208
599.5765,250,712.871166
655.1353,250,713.681501
584.4282,250,715.956044
663.03217,250,716.08817
653.5649,250,716.229609
642.9387,250,717.350226
638.5862,250,718.861073
626.11005,250,720.925161
640.1302,250,721.209796
647.6753,250,723.337455
574.5911,250,730.396503
602.3994,250,732.223972
590.83484,250,733.474284
632.24335,250,733.894844
628.4997,250,734.61765
629.09564,250,738.316831
638.5314,250,748.380854
596.48535,250,749.281554
644.2815,250,751.494682
630.7977,250,751.665715
610.27594,250,751.79783
647.17975,250,753.090912
616.85895,250,754.95863
605.3665,250,757.306462
650.9135,250,757.586802
564.84906,250,759.759418
550.78076,250,766.880111
644.58044,250,768.697747
646.94,250,769.930146
624.17975,250,770.334747
611.0444,250,771.021485
665.83484,250,774.652258
551.1616,250,784.970141
570.05316,250,785.818714
624.4907,250,788.283413
623.05774,250,788.425355
625.0291,250,788.557728
640.77563,250,789.70591
675.27386,250,791.375025
623.48883,250,793.563065
654.5214,250,793.876239
635.0923,250,796.387521
612.9892,250,803.805932
650.4071,250,805.748977
655.00696,250,807.073304
672.5045,250,807.507279
642.59564,250,808.2445
550.19934,250,812.310115
662.6269,250,822.104278
608.40015,250,823.007931
663.3291,250,825.260728
610.13684,250,825.402633
628.0436,250,825.543744
635.23834,250,826.724507
632.0983,250,828.273384
633.26166,250,830.358247
616.74194,250,830.631314
609.80817,250,832.762739
657.52765,250,839.830834
627.02454,250,841.580155
549.7986,250,842.829623
655.32416,250,843.236115
660.0019,250,843.912751
643.437,250,847.598589
631.8732,250,856.991552
591.30725,250,857.830879
646.6986,250,860.095786
588.49036,250,860.247203
521.30774,250,860.388965
596.4073,250,861.510117
642.5535,250,863.094246
636.81305,250,865.226685
665.71,250,865.520857
613.6774,250,867.558002
662.394,250,875.317436
656.8343,250,877.090526
603.1183,250,878.328833
637.638,250,878.723943
593.7029,250,879.456287
623.3692,250,883.843786
655.4126,250,893.474317
656.44116,250,894.382204
611.8179,250,896.690608
631.0909,250,896.868177
666.2695,250,897.062195
614.73584,250,898.355478
560.77435,250,899.901621
578.14764,250,901.993888
638.77704,250,902.26738
587.37103,250,904.348666
612.3757,250,912.463337
654.0873,250,914.343605
613.3942,250,915.878365
523.5785,250,916.384861
656.4794,250,917.223474
648.18976,250,921.959874
643.0478,250,932.352015
663.3022,250,933.198761
597.6567,250,935.823428
652.1032,250,935.984944
595.35333,250,936.146474
626.505,250,937.367287
634.2559,250,939.085744
650.43225,250,941.26792
622.2206,250,941.529274
635.7729,250,943.667891
658.6876,250,950.766477
664.99554,250,952.621262
626.1516,250,953.982433
608.83203,250,954.416389
558.86975,250,955.083488
651.3708,250,958.821804
664.5973,250,968.36339
635.662,250,969.202044
629.60345,250,971.45377
654.5885,250,971.574828
592.83484,250,971.746936
638.95605,250,972.864297
659.02527,250,974.37006
648.7991,250,976.469962
492.90836,250,976.749571
615.87415,250,978.772066
619.7993,250,985.909074
430.92804,250,987.820704
628.9617,250,989.192826
665.423,250,989.684533
646.3167,250,990.581414
635.5152,250,994.688219
477.2855,250,1005.283415
521.19604,250,1006.253436
628.30695,250,1008.50475
620.7429,250,1008.647216
674.24963,250,1008.809583
617.0036,250,1010.030141
671.0671,250,1011.607652
662.0747,250,1013.74668
617.9989,250,1014.031594
666.58417,250,1016.125551
663.48566,250,1022.999289
597.50836,250,1025.070596
598.1158,250,1026.354548
652.1795,250,1026.765731
583.30725,250,1027.443214
658.7187,250,1031.741655
466.45093,250,1043.400399
605.28546,250,1044.209813
563.7201,250,1046.378998
623.55304,250,1046.520089
564.00903,250,1046.659017
671.83246,250,1047.802398
535.44135,250,1049.443447
605.9548,250,1051.694215
610.9375,250,1051.974188
625.9456,250,1054.157224
629.3914,250,1061.844665
608.6701,250,1064.055112
641.03326,250,1065.609976
630.0703,250,1066.052
647.30786,250,1066.800709
625.6473,250,1070.506913
651.76575,250,1080.569123
633.4163,250,1081.447595
626.9437,250,1083.679031
644.3578,250,1083.819258
656.6769,250,1083.961473
639.3149,250,1085.129946
634.8784,250,1086.645345
616.41046,250,1088.846028
659.3472,250,1089.116375
642.1808,250,1091.178765
671.4273,250,1098.144551
664.69464,250,1099.970819
615.38574,250,1101.234856
463.84558,250,1101.60934
642.7525,250,1102.284766
642.1128,250,1105.911522
604.28534,250,1115.400984
621.51843,250,1116.478609
666.6809,250,1118.768456
649.3048,250,1118.958444
596.652,250,1119.111587
660.6363,250,1120.270018
628.9428,250,1122.087624
608.03326,250,1124.511034
652.7843,250,1124.804715
641.92755,250,1127.206468
661.41754,250,1134.581243
644.8751,250,1136.52215
535.1934,250,1137.753277
648.13074,250,1138.145242
682.28357,250,1138.855223
640.9963,250,1142.451609
648.4719,250,1152.123261
527.9441,250,1152.968418
626.6969,250,1155.192116
638.68915,250,1155.364541
647.275,250,1155.516474
594.7824,250,1156.755718
654.32,250,1158.755829
633.5793,250,1161.53969
635.57404,250,1161.864475
654.1939,250,1164.142537
637.0397,250,1171.060356
660.12366,250,1172.897205
637.9828,250,1174.239645
655.8376,250,1174.6337
644.83514,250,1175.369154
627.3645,250,1179.206036
632.4647,250,1188.760981
619.0066,250,1189.648841
556.6892,250,1191.930106
571.5584,250,1192.096008
620.44543,250,1192.282296
668.9222,250,1193.497871
668.64185,250,1195.053679
649.35876,250,1197.254821
622.0064,250,1197.536991
626.0455,250,1199.609395
648.38416,250,1206.657836
616.5091,250,1208.580575
654.08856,250,1209.884107
610.3972,250,1210.308625
616.94745,250,1211.006299
-81.17977,22,1213.255047
642.8176,250,1215.310602
668.745,250,1225.108033
647.4195,250,1225.96238
560.4096,250,1228.18337
631.1978,250,1228.317171
563.2374,250,1228.458893
608.45135,250,1229.638264
612.94653,250,1231.184406
629.7852,250,1233.212899
631.9386,250,1233.485903
414.98093,250,1235.522558
634.94684,250,1242.675642
595.93536,250,1244.576458
618.1851,250,1246.272023
607.21954,250,1246.959033
664.3459,250,1248.836312
633.7914,250,1250.624195
431.02747,250,1260.109957
614.9444,250,1260.957801
667.63165,250,1263.221498
665.0806,250,1263.353068
595.6142,250,1263.494691
669.6475,250,1264.604941
645.2765,250,1266.028311
677.9271,250,1268.098496
656.03015,250,1268.370519
578.7538,250,1270.46861
617.5772,250,1278.160876
617.06085,250,1280.050712
662.9958,250,1281.893081
631.8951,250,1282.76526
605.71,250,1285.070438
558.6828,250,1287.070046
508.97955,250,1296.83888
652.684,250,1297.729596
620.3654,250,1299.992842
673.7573,250,1300.151546
558.2339,250,1300.285889
634.19574,250,1301.587957
650.736,250,1303.182212
