#{"t_start": 1686342718.891177, "env_id": null}
r,l,t
-67.994125,46,0.730495
-60.02887,69,0.864915
-51.956894,71,0.880574
-66.70015,71,0.880574
-74.95669,33,0.939682
-78.79153,28,1.061325
-63.965023,44,1.214921
-84.74447,28,1.242747
-38.55069,63,11.35358
-50.766663,70,11.413744
-76.80546,34,11.524513
-36.507416,52,11.601545
-73.79488,32,11.705779
-33.30844,69,11.805507
-87.06073,84,11.837204
-64.65343,49,11.895586
-55.7459,61,12.04784
-54.69498,54,22.51945
-72.25037,58,22.590103
-74.61396,79,22.779839
-83.56067,53,22.805529
-55.36236,58,22.896716
-75.38406,40,23.04085
-34.153976,77,23.071059
-78.971085,33,23.106246
-57.69757,52,23.107775
-76.87335,34,32.57309
-71.26045,42,32.653833
-32.728676,66,32.743639
-43.27461,66,32.784911
-49.629044,62,32.932099
-65.31346,44,32.996552
-61.03068,60,32.996552
-68.40992,48,33.07049
-33.018974,72,41.935726
-34.961468,67,41.96492
-73.139305,83,42.05564
1.364827,94,42.18282
-78.312,31,42.227005
-59.067924,55,42.275373
11.845724,94,42.456796
-69.17212,48,42.497718
-56.19393,64,42.548198
-47.79325,55,42.579401
-79.57594,62,52.876044
-64.53744,43,52.886117
-49.57255,63,52.927934
-8.87872,68,53.003107
-76.72832,33,53.087724
-76.558495,33,53.189118
-65.69515,37,53.300035
-27.66454,82,53.39885
-21.269146,97,63.979826
-49.46277,54,64.042788
-63.55684,54,64.232123
-57.4324,52,64.322848
-22.003141,95,64.383163
-13.71658,71,64.393239
-43.68038,50,64.534132
-80.26654,47,64.604671
-35.632923,77,74.145962
-47.053825,67,74.241705
-29.92526,96,74.266881
-61.02101,59,74.27695
-67.92697,39,74.458564
-49.04079,40,74.503959
-50.02701,79,74.608137
-13.679186,65,74.641344
-57.88706,54,84.41915
-52.401093,57,84.47174
-69.96138,52,84.554133
-73.20353,39,84.767766
-34.24786,82,84.896029
-37.652058,84,84.956566
-4.257527,134,85.072261
-60.386585,57,97.984136
-39.866283,48,97.999753
-22.274433,83,98.019887
-76.251,35,98.181811
-37.663914,69,98.217436
-71.15445,38,98.217436
-75.64177,36,98.228561
-90.80801,51,98.464025
-62.114334,49,98.484162
-61.409225,57,98.534719
-62.979008,55,107.342137
-26.308498,131,107.507277
-15.469005,107,107.646549
-41.41497,73,107.747059
-6.171876,124,107.795406
-46.04589,75,119.854111
-63.380627,55,119.884357
-54.07634,72,120.074664
-50.660713,65,120.084803
-73.546745,40,120.107977
-51.346527,47,120.330593
4.8660398,116,120.492205
3.9102583,105,133.435133
-52.092342,69,133.49361
-62.409737,53,133.565275
-71.41049,42,133.725686
0.65434974,154,133.738248
-66.89588,74,133.856728
-58.70093,58,133.897064
-53.14791,71,144.122293
-39.599396,84,144.203759
-48.655643,75,144.304145
-52.408394,65,144.569019
11.963276,138,144.619657
-44.92239,77,144.74247
29.429842,141,158.867185
-12.770128,77,158.952682
-9.917656,85,159.060266
-53.508636,44,159.120359
-32.402077,76,159.13148
-63.501373,55,159.280333
-59.87157,60,169.371361
-60.72015,38,169.404634
4.5449963,103,169.556706
-34.665894,97,169.594549
-74.14675,39,169.773549
4.6826067,101,169.951777
-38.784176,72,169.987011
-1.4565252,114,170.015224
-46.658657,101,183.409035
-77.91209,78,183.479527
-53.70526,80,183.539799
-73.29561,43,183.651194
-64.409966,55,183.787779
28.319933,185,196.12964
-33.150852,95,196.220309
47.374104,126,196.273662
-32.49951,94,196.344545
-66.69682,51,207.810791
-48.382412,75,207.822878
-54.650047,91,207.832931
-39.087585,87,207.953965
81.6452,165,224.802161
-3.8258445,147,224.831019
65.047295,194,225.009995
-25.799719,201,225.050323
-60.84784,60,225.235035
-39.191174,77,225.382542
-45.5678,67,236.021567
38.31278,118,236.135739
83.94008,206,249.719358
20.432741,125,249.805457
-46.105854,65,250.151701
87.54201,179,250.305904
192.39253,250,250.346745
-60.347355,58,265.364813
-45.812977,80,265.864979
222.33195,250,280.496101
45.37868,223,280.846534
209.54741,250,280.863803
7.743126,139,296.129095
-35.556164,94,296.417785
181.59015,250,313.726263
152.2117,250,314.074919
177.81183,250,330.189504
165.56613,250,330.441607
-77.82072,57,330.736911
151.55008,250,345.403229
233.26085,250,345.675195
-49.684246,118,345.786095
