#{"t_start": 1679393174.9975626, "env_id": null}
r,l,t
-77.548485,30,0.082453
-53.878334,72,0.193655
24.333977,97,0.328825
-50.302124,67,0.672489
-27.659424,93,3.135448
43.260933,163,7.621899
-17.748447,92,10.354705
-44.80113,64,12.230016
6.1398716,122,16.930084
-76.52333,31,18.021914
-74.76829,33,19.061172
7.5681624,105,22.082012
-75.98184,29,22.912101
-65.27594,62,24.684832
-80.62061,24,25.399394
-31.74918,83,27.804493
-27.413568,94,30.429363
-46.12555,62,32.122055
-27.784536,68,33.920913
-78.42857,51,35.276234
-8.922347,105,38.140522
-26.909645,87,40.543915
-67.972916,39,41.600448
124.220894,250,48.655468
213.53923,250,56.370829
271.62946,250,63.269413
108.47436,243,69.738895
26.18318,158,73.953625
10.73428,157,78.747328
-31.030226,74,81.273774
-67.45504,38,82.697225
-41.76303,72,84.727593
-66.63822,47,86.056757
-43.184765,73,88.014296
-41.01565,87,90.38999
-13.855013,75,92.431094
19.66555,114,95.707513
66.98267,155,99.986641
32.233826,128,103.570505
-11.075627,100,106.375099
30.693855,137,110.095332
33.48218,148,114.438128
7.753318,111,117.574986
272.3215,250,125.075902
48.138103,156,129.532583
18.211956,116,133.133064
-62.65459,48,134.497588
24.641146,132,138.697128
57.062283,114,142.039921
-21.488188,82,144.390368
85.4568,152,149.154833
40.136894,139,152.921559
-39.40834,57,154.432325
-16.847868,101,157.206673
-60.34204,48,158.533093
-51.993332,61,160.214325
64.87225,130,163.694883
-40.12975,63,165.517832
-70.67216,38,166.592173
-54.77296,58,168.19654
23.724335,108,171.102557
-40.525696,63,172.822533
101.51329,164,177.444503
-22.27631,60,179.565088
-23.328955,69,181.760642
266.97134,250,189.695263
22.27001,143,193.736374
69.15872,218,200.407567
6.388209,128,203.973767
25.39065,116,207.142657
66.98924,182,212.027533
-26.260529,88,214.421609
32.32701,183,219.513554
-46.830776,68,221.328912
46.353104,185,226.880355
20.35876,212,233.386261
73.40613,150,237.676381
92.388855,180,242.725278
211.16016,250,249.439838
-29.19702,52,250.826035
-51.008076,57,252.36508
-4.09087,86,254.955611
74.68392,161,260.282329
79.52573,167,265.101855
57.34444,136,268.891029
35.455734,131,272.667613
20.781548,120,276.063897
-23.549517,106,279.246266
154.20444,249,287.082849
-32.397324,85,289.596596
113.86755,167,294.520386
104.05579,213,300.60816
38.519978,139,305.014845
-50.506462,55,306.627077
-88.50435,61,308.337416
22.756319,106,311.218148
-20.32124,68,313.125132
264.12296,250,320.627763
-84.0556,42,321.8154
84.77959,170,327.016838
25.407131,107,330.063776
-68.36291,47,331.356932
-32.457447,78,333.482015
-16.775301,89,335.878276
-47.574116,61,337.535496
-61.284115,51,338.98656
-4.704458,57,340.541079
-49.39766,51,341.963688
-32.504402,77,343.992065
-33.263515,74,346.219594
-36.576572,69,348.202617
-26.417233,65,350.129403
-56.29384,45,351.711344
-42.789543,62,353.621391
-34.977413,73,355.899932
-42.58002,60,357.578306
-0.24382053,101,360.561229
-41.545044,62,362.328413
50.26121,122,365.082334
10.132016,130,368.024122
-51.651577,51,369.32052
-32.699955,108,371.788835
-19.397001,74,373.639272
20.010275,128,376.846182
-51.12108,53,378.490163
-49.29208,59,380.128323
-40.221012,99,382.560158
-51.343086,51,383.773233
12.725732,80,385.68242
78.64131,167,389.616338
-18.460709,64,391.027952
-41.007114,68,392.654433
-7.098659,117,395.492758
-44.045116,74,397.379722
-48.503822,61,399.146146
-57.360603,40,400.516516
-69.33029,35,401.515377
17.020353,122,404.684741
-50.140965,50,406.308653
-34.649864,58,408.110927
-42.312366,50,409.509951
25.657743,123,413.239983
-13.428463,83,415.88293
62.136433,157,420.274617
-0.1828978,101,423.05082
-28.72699,61,424.762881
-20.688063,80,426.970411
-25.55072,78,429.145794
-44.025387,76,431.354177
-18.522825,71,433.518334
65.986534,125,437.806146
-19.804003,82,440.375898
141.99294,201,445.828527
14.268342,96,448.153376
66.77884,158,451.942783
-35.808258,73,453.694188
27.31852,109,456.315949
83.58974,195,460.966866
-13.235457,131,464.153986
303.60785,250,471.05411
-59.59945,47,472.630487
144.83311,213,479.166404
-31.678534,74,480.882933
131.11627,176,484.852585
59.814842,143,488.013023
300.7561,250,493.595139
184.85545,240,500.022394
295.53296,250,506.376139
49.732346,119,509.593637
196.5267,250,516.018592
-23.185093,59,517.762735
-17.753439,76,519.715558
-44.766533,58,521.044656
31.65827,120,523.783335
166.23235,238,529.739678
-55.695362,52,531.018652
92.920456,157,534.898223
70.81332,158,538.844489
-13.511167,70,540.655375
-30.6109,66,542.532832
330.11725,250,549.017233
-60.29473,62,550.568726
-49.35658,83,552.619621
273.9772,250,560.159583
40.78584,129,563.82306
39.45625,99,566.821796
121.6777,187,571.791421
-5.682348,73,573.572963
90.09459,150,577.450405
-46.77907,70,579.307083
-30.068905,58,580.868955
-48.48542,55,582.36607
-30.989372,58,584.096044
-75.51532,40,585.418517
-15.90149,98,587.963565
38.54471,133,590.970238
-58.476276,46,591.972104
9.740201,98,594.310969
-42.696533,57,595.610279
30.142088,103,597.954959
0.025534723,75,599.653215
72.199066,176,603.666654
-3.892523,89,605.688014
-47.758923,68,607.232742
-8.900609,84,609.092903
-38.830887,88,611.070625
-9.786104,87,612.994003
14.299756,104,615.316808
131.4209,221,621.043659
30.635723,124,624.059761
8.2196245,115,626.706603
86.830605,169,630.605014
43.395557,154,634.083672
189.5766,196,638.700414
271.8789,250,645.362996
100.49321,218,650.920458
55.229935,140,654.390842
289.96027,250,660.388911
281.06418,250,666.923058
247.55824,250,672.981782
-11.970554,109,675.891125
295.11792,250,683.68114
326.5913,250,690.196959
25.606844,121,693.652561
123.77294,207,701.412759
22.8926,112,705.72402
20.98975,111,709.163139
-26.557188,90,711.856298
272.79007,250,718.84428
-27.521057,73,720.741886
-11.517364,108,723.6289
32.52455,131,727.152813
115.66015,197,732.803842
317.18982,250,740.092361
309.06018,250,747.034731
261.3781,250,753.984377
5.4734187,112,756.924469
60.428123,135,760.522292
137.10672,218,766.526888
-51.595768,60,768.171274
115.767395,197,773.442871
60.8275,143,777.272285
-35.893574,79,779.38201
288.3549,250,786.281038
317.23666,250,793.849487
172.49979,207,800.031465
166.58768,215,805.924799
34.632023,111,808.832001
102.77662,170,813.398774
275.2151,250,820.242822
133.45918,211,825.93522
129.49265,189,830.80118
-21.521711,74,832.778777
40.204876,126,836.145345
239.89085,250,842.815971
-36.544926,75,844.770985
-30.033598,86,847.070805
-71.0772,33,847.961462
115.77072,165,852.970183
-3.107492,77,855.000436
-69.621994,38,856.158853
-65.359314,37,857.329132
129.63551,181,862.647109
71.17562,135,866.42648
47.784126,119,869.572523
-47.21894,57,871.117327
85.15595,139,874.733491
327.9651,250,881.318408
54.196934,124,884.63404
264.6819,250,891.482899
200.26895,229,897.796315
-19.670242,82,899.969638
-34.872482,61,901.641953
129.06506,195,906.922907
-25.893127,61,908.486285
-43.399883,69,910.337388
269.87912,250,917.131541
172.26349,196,923.615974
168.64868,208,930.72637
134.47739,192,936.145678
181.4503,206,942.861059
306.59164,250,950.786414
-39.381027,53,952.507572
261.40845,250,959.54665
240.2621,250,967.655966
335.72757,250,974.795984
55.04963,137,980.047992
40.75118,153,986.017169
171.1687,216,993.376097
114.256454,176,999.406421
337.9394,250,1006.871431
-21.772614,77,1009.203524
296.26437,250,1016.749494
198.35284,235,1023.318842
65.52169,149,1027.633198
111.85645,176,1033.21426
344.63,250,1041.686145
-58.994064,46,1043.127798
306.01984,250,1051.651306
335.9502,250,1058.853823
270.90564,250,1067.217325
381.02664,250,1074.963926
-14.922716,64,1076.842805
369.7949,250,1084.215621
357.42682,250,1091.256331
79.098495,137,1094.947328
316.6309,250,1102.476018
161.91342,232,1109.065371
315.95673,250,1116.087692
187.80406,233,1122.827885
328.42288,250,1130.183239
399.3111,250,1137.021548
182.81816,206,1142.623249
355.79288,250,1149.446902
-19.472593,89,1151.844558
178.44176,239,1158.844895
284.90076,250,1165.961834
149.88547,208,1171.534051
405.82187,250,1178.160203
7.8305287,102,1180.920755
61.554283,159,1185.335197
66.26162,172,1190.007999
261.34497,250,1196.651854
62.757374,151,1200.687693
264.28442,250,1207.567089
67.18212,144,1211.372221
289.28693,250,1218.422673
37.442326,175,1223.448189
373.59155,250,1230.329696
12.606145,103,1233.02716
276.12988,250,1239.679222
270.72385,250,1246.541811
61.597168,123,1249.900088
295.07266,250,1256.594712
149.15584,209,1262.077976
-49.129047,49,1263.476976
314.6924,250,1270.136913
391.33682,250,1277.009307
346.65646,250,1284.313101
318.09412,250,1291.029835
323.35217,250,1297.65585
81.665504,159,1301.947469
263.88937,250,1308.903841
109.21909,244,1315.457161
303.6674,250,1322.248777
281.49457,250,1328.922046
323.41595,250,1337.039657
-54.662277,54,1339.083772
337.14178,250,1346.822519
300.2146,250,1354.494203
387.28146,250,1361.872648
325.02234,250,1368.797031
318.09735,250,1376.126745
361.8671,250,1383.336964
327.22842,250,1391.086578
