#{"t_start": 1679399575.5631456, "env_id": null}
r,l,t
-79.30781,28,0.300374
-73.056114,54,0.937142
-45.025494,66,1.401622
-29.254473,68,1.472491
-68.0489,41,1.51338
-45.230564,73,1.674402
-41.67382,79,1.898789
5.8275614,80,1.94605
-24.835579,84,2.0828
-78.87343,28,2.507078
-80.10513,27,2.817836
-71.725586,34,2.817836
-69.02788,31,2.902181
-44.09847,58,2.96401
-62.28268,48,3.124129
-76.72292,28,3.316604
-49.506947,59,3.345525
-67.59465,46,3.498204
-85.16861,23,3.781863
-56.571095,33,3.781863
-61.25473,27,4.092016
-64.31379,47,4.175786
-63.456,46,4.294463
-64.13002,35,4.346322
-65.58296,35,4.490927
-70.29487,28,4.586361
-66.63179,37,4.88467
-44.358707,68,4.939121
-76.92581,29,5.001864
-63.000507,47,5.877675
-64.87805,47,6.22596
-59.414104,45,6.654924
-45.240864,72,6.758485
-49.807312,73,6.989597
-47.5457,56,7.082703
-41.12535,62,7.191144
-44.21812,81,7.465761
-41.883957,76,8.514088
-58.50216,51,8.610823
-37.721462,81,9.321409
-25.162548,73,9.68046
-33.5223,91,10.224888
-46.17388,67,11.521765
-75.40173,74,11.880693
-5.138806,138,12.084389
69.69578,171,12.700469
-25.07831,80,12.945016
16.692074,144,12.978282
13.956646,91,13.040755
-47.351795,56,13.62137
-30.040369,95,13.884654
-33.721584,83,14.165196
-48.56154,69,14.224036
-56.789543,52,14.272041
-49.459576,56,14.70157
-53.987083,63,14.994111
-23.973835,78,15.412779
-80.38841,24,16.814704
-32.969933,62,16.896443
-36.180584,77,16.968369
-13.309518,87,17.037353
-54.11523,58,17.686633
-38.268215,69,17.722353
-23.99935,90,17.950941
-54.074474,40,18.386855
14.760371,105,18.418766
-70.44903,42,18.505529
-78.585014,27,18.645615
-68.61461,34,18.827162
-32.729652,59,19.113831
-68.95256,41,19.234826
-77.72394,30,19.553444
-54.112362,57,20.076422
-22.556755,95,20.14003
-77.88661,32,20.474485
-49.64906,73,20.661045
-40.938984,70,20.896489
-46.75511,87,20.988155
-42.705093,63,20.988155
-55.168667,61,21.050296
-69.6763,28,21.288754
-52.637806,42,21.341609
-83.751335,20,21.556607
-72.35328,31,21.556607
-50.721943,65,22.107364
-75.794556,39,22.176124
-70.089836,39,22.356109
-68.262215,36,22.553316
-45.03643,57,22.891707
-64.240204,46,22.972183
-93.553,27,23.1204
-37.30269,50,23.339905
