#{"t_start": 1679400645.2177436, "env_id": null}
r,l,t
-81.87913,41,0.097039
-67.95222,44,0.103019
-65.63533,51,0.115988
-23.372017,65,0.148896
-62.68229,52,0.732564
-48.584564,56,0.886388
-29.884289,69,1.378639
-70.277016,66,2.361574
-26.831026,95,2.385531
-54.570393,55,2.710783
-64.47554,81,2.8376
-70.67768,40,3.256283
-68.64287,36,3.665422
-77.93439,27,3.860965
-93.556076,34,4.419597
-31.418089,87,4.692863
18.211756,131,5.356202
-68.0945,43,5.430671
-90.62169,53,5.908274
-59.438572,45,6.474913
-64.88508,50,6.529675
-71.10112,38,6.794368
-52.766262,51,7.675197
33.32224,183,8.052092
-73.91666,71,8.081227
-50.444195,51,8.82707
-62.32816,44,9.073948
-54.21476,59,9.39148
-75.51873,44,9.820529
-8.032221,143,10.027487
-61.124573,68,10.610224
-65.33947,42,10.780377
-65.12249,84,11.297932
-54.367935,60,11.393762
-50.29927,51,11.787571
-55.881683,59,12.143775
-76.46011,26,12.39751
-69.60383,48,12.420996
-60.933403,49,12.527712
-77.36332,44,13.138636
-64.72264,48,13.502341
-75.2119,53,13.604206
-15.840108,79,14.366356
-63.540787,53,14.397311
-78.88158,38,14.523622
-55.062664,54,14.819579
-60.67069,50,15.646705
-72.727585,80,16.365665
-4.8431745,101,16.955604
-85.39001,23,17.478367
13.01074,118,17.610146
-84.74776,86,17.632088
-36.84103,74,18.02397
-71.04854,38,18.52194
-57.87945,41,18.571842
-73.29476,52,18.689777
-82.22537,54,19.315475
-75.81664,34,19.382837
-88.84608,29,19.382837
-30.98526,78,20.337536
-9.7970915,82,21.244262
-46.937946,89,21.33161
-7.531335,97,21.573351
-23.150227,79,22.12855
-65.7637,43,22.237272
-64.74736,41,22.298578
-58.687134,57,23.520605
-36.297737,65,23.825822
-13.961227,106,24.09736
-18.467321,79,24.122133
-71.75999,33,24.829339
-95.8964,63,24.948159
-42.599125,59,25.173916
-59.000343,58,25.445574
-68.373886,49,26.110036
-71.002914,44,27.095769
-60.894733,83,27.095769
18.901697,113,27.443638
36.03747,129,28.435568
-34.728313,83,29.034607
-19.323122,80,29.31669
9.0792465,119,29.870205
-29.845743,78,30.80959
-15.894357,104,30.80959
