#{"t_start": 1679398294.7778497, "env_id": null}
r,l,t
-69.54324,41,0.958965
-66.950554,43,1.034485
-79.28469,45,1.119705
-59.8991,45,1.119705
-81.13053,48,1.228644
-50.937992,51,1.346714
-64.01531,51,1.346714
-24.155407,52,1.372642
-80.405716,53,1.412535
-57.090378,53,1.412535
-51.149406,56,1.538319
-47.603676,65,2.013136
-36.05176,69,2.204307
-35.71332,71,2.297189
-65.66386,72,2.356363
-39.001453,76,2.524163
-69.958916,42,2.8653
-89.44843,44,2.8653
-61.77854,34,2.947135
-67.725586,40,2.989392
-50.317562,46,3.114151
-79.972374,49,3.449961
-74.26126,53,3.629996
-63.45074,41,3.717759
-87.45086,44,3.954666
-45.573364,57,3.954666
-46.27897,60,3.954666
-39.164375,65,4.117963
-61.649136,46,4.171824
-79.522865,28,4.212708
-72.540855,74,4.212708
-55.039143,49,4.244375
-66.03757,37,4.315182
-66.71442,48,4.392972
-56.995346,45,4.622915
-75.03633,37,5.015063
-53.3637,55,5.08986
-71.214485,33,5.204551
-71.83892,37,5.344174
-83.3528,34,5.557599
-63.634457,40,5.676278
-89.398476,30,5.710187
-54.098427,58,5.865813
-71.555305,48,6.010566
-33.38929,57,6.084942
-52.15751,55,6.205616
-69.83131,71,6.897446
-43.944252,76,7.454471
-65.765785,39,7.570866
-41.120506,123,7.846725
24.943026,91,7.846725
-95.72951,43,7.894004
-52.70741,65,8.035564
-41.754208,75,8.152671
-73.98476,31,8.188577
-40.260082,89,8.581695
-57.67836,72,8.618596
-27.454397,90,8.7846
6.0500603,140,8.929841
-64.400505,45,9.082324
-51.428432,76,9.208892
-52.16494,41,9.276203
-74.98241,27,9.507117
-59.771477,89,9.535264
-17.081137,105,9.611478
-60.856102,51,9.645479
-87.30772,35,9.929481
-46.49183,61,9.929481
-45.900208,58,10.090632
-75.54547,37,10.13858
-51.32943,62,10.13858
-32.90754,81,10.410392
-30.940401,75,10.806007
-70.20739,42,11.140479
-40.60412,61,11.245709
-54.29212,58,11.285603
-50.112892,71,11.804054
-49.93345,53,11.881295
-77.75733,46,12.096234
-30.12092,182,12.5615
-30.517473,89,12.765949
-47.324467,75,12.922213
-66.59651,84,13.097728
1.0495175,131,13.350981
-24.281666,95,13.766859
4.748241,123,14.199362
-77.339096,37,14.303084
-61.96074,96,14.37489
-64.01583,48,14.37489
-39.94065,67,14.602382
-7.6154685,104,15.021313
-34.73347,90,15.102311
23.497417,156,15.207028
-48.058655,69,15.473764
-2.4901576,121,15.597432
-60.117035,57,15.637348
-51.593464,71,15.736463
10.523513,157,15.802876
10.526993,133,15.87668
-22.571054,105,16.428333
-65.568016,65,16.520083
-68.45914,76,16.714083
-36.818615,138,16.754973
-37.928123,74,16.755971
-47.986404,70,16.905569
-69.70257,42,17.308597
-20.829794,70,17.456205
-70.160774,39,17.769108
-58.00811,76,17.769108
-68.612946,45,18.060876
-76.39648,66,18.060876
-67.017746,46,18.302955
-39.561462,79,18.336862
-39.7357,89,18.506167
-80.13309,51,18.506167
-16.503296,82,18.540076
-48.170284,91,18.690666
-36.12054,136,18.920144
-26.210423,68,19.228108
-32.051243,78,19.396652
4.4314713,132,19.463473
-73.77964,38,19.577182
-55.482964,53,19.841341
