#{"t_start": 1679399274.2318351, "env_id": null}
r,l,t
-81.36312,25,0.119942
-66.280266,46,0.479856
-53.206074,63,0.886841
-45.03788,66,0.974005
-34.350876,74,1.196428
-44.664513,75,1.222833
-42.097843,62,1.548351
-18.494104,92,1.741169
-25.18602,94,1.813969
-79.193565,47,2.375
-53.247074,51,2.701797
-21.753172,80,2.702795
-84.69982,33,2.731718
-49.870094,69,2.87532
-60.27818,47,3.043898
-8.521862,77,3.381927
-37.732555,62,3.988184
-68.833015,44,4.012426
-46.352207,51,4.039011
-57.95126,52,4.085882
-22.778187,97,4.239684
-41.107536,72,4.92928
-47.963295,64,5.706424
-51.581985,66,5.981671
-1.8411214,125,6.010586
28.241947,123,6.61641
-50.116016,70,6.859045
-23.228611,104,6.925009
-68.69791,42,7.276221
-57.133904,59,7.56421
-2.8819842,126,7.628753
-58.265553,53,7.745228
-47.700966,56,8.4773
-51.239597,53,9.069514
-68.46059,36,9.416523
8.526094,75,9.443449
0.4750256,191,9.47636
-8.553954,93,9.621957
-85.65355,27,9.750638
-3.6091619,115,10.231795
-75.6335,34,10.335508
-78.05264,35,10.335508
-77.53064,29,10.490119
-58.163975,48,10.637883
-77.20892,30,11.076142
-31.758617,133,11.208777
-70.214455,45,11.36036
-72.787636,34,11.483022
-71.49505,85,11.75382
20.096676,161,11.836593
-23.691656,87,12.697845
-92.58995,60,12.933174
-39.838455,71,12.933174
-73.5139,40,13.947633
-36.11466,89,14.34948
-4.229007,102,14.412308
-66.74861,173,15.215125
-37.821735,74,15.26884
-80.28973,36,15.508181
17.071594,149,15.508181
-53.927666,54,15.586964
-48.18808,64,17.181901
-32.647243,113,17.454366
49.060596,171,17.814971
-87.35508,24,17.814971
-19.465275,98,18.131177
-68.56395,105,18.241874
-24.766636,122,18.4503
203.06956,250,18.76643
-51.531715,43,18.914264
-49.345657,51,19.105737
-59.02805,41,19.189507
-35.454987,81,19.540543
-57.15693,65,19.896313
3.4032586,184,19.96612
-54.642384,49,20.151609
-18.367897,93,20.789162
-71.13384,35,20.84301
-74.4639,31,20.925296
-52.117165,72,20.996103
-84.49096,20,21.314466
-83.041374,19,21.411203
-46.087658,95,21.5219
-44.03397,67,21.596696
-5.834148,117,21.759252
-60.186523,42,22.079378
-75.095055,34,22.610929
-64.91707,42,22.666776
-53.551235,37,23.015258
-20.332869,137,23.015258
-74.657196,62,23.096658
-50.554928,68,23.145561
-76.89818,27,23.789872
-52.42036,49,23.864181
-41.26919,51,23.864181
-67.08402,34,23.914045
30.784906,137,24.292393
-59.88644,53,24.324341
39.379307,121,24.357218
-93.58747,30,24.550687
-63.30745,39,24.856852
-54.51888,41,24.952592
-69.02313,30,25.056309
-75.88481,30,25.090215
-39.449604,83,25.090215
-70.70703,41,25.593731
-45.8301,71,25.667531
-45.229286,56,25.778227
-64.28341,41,26.114333
-47.710575,61,26.383631
-48.4776,59,26.54873
-66.02125,48,26.80338
-26.23834,88,27.29606
-32.94448,70,27.837581
1.3560785,91,28.01114
-36.031277,69,28.092955
12.057206,131,28.213588
-70.04964,69,28.239517
13.379694,121,28.646407
-36.90425,61,28.785027
-84.23698,41,29.090061
-57.16657,52,29.202752
-1.2387035,103,29.445117
-59.908913,51,29.637842
-38.169353,50,29.637842
-49.35652,61,30.537365
-71.19512,42,30.537365
-55.263805,56,30.537365
-73.300415,35,30.573267
-38.16245,72,31.328342
-72.05759,37,31.633507
-42.513596,83,32.274759
-49.45265,85,32.356533
-50.59089,69,32.788463
-60.54406,56,33.170129
-47.427082,186,33.672358
-71.23775,45,33.672358
-11.056402,107,33.801517
-34.660004,48,34.066385
-48.529976,65,34.163122
-79.11031,25,34.358145
-71.00934,38,34.700269
-13.968953,144,34.83142
-46.27923,109,34.861339
-67.097755,70,35.019146
-69.82293,38,35.099926
-61.337055,52,35.201646
-78.25608,26,35.569642
-61.36827,39,36.02839
-80.98519,20,36.064292
-19.072292,62,36.84199
-77.62522,43,37.391009
-24.062975,111,37.513791
-84.82074,26,37.675697
-26.951845,66,38.149614
-16.918703,121,38.395869
-6.0437465,154,38.647065
-72.48928,45,38.94721
-72.28691,29,39.078116
-82.14811,22,39.660138
12.140499,103,41.686249
-36.73808,73,41.714174
127.48724,250,42.068012
48.42579,127,42.151783
18.56657,166,42.362814
53.79877,242,42.390735
-72.94645,30,43.211154
-90.80074,32,43.296922
41.736095,205,43.669868
-49.765465,58,43.750656
22.757399,166,43.805976
0.69275606,88,44.144052
-73.15194,37,44.193916
-66.91738,38,44.297189
-19.501482,100,44.761083
-73.05636,40,44.8648
-71.67715,33,45.009405
