#{"t_start": 1686450501.608468, "env_id": null}
r,l,t
-77.83485,32,0.875539
-73.918785,34,0.974342
-66.031425,34,0.974342
-74.81587,36,1.080138
-70.91056,36,1.080138
-68.46556,42,1.447021
-65.41264,45,1.643151
-56.33564,47,1.80423
-61.551407,53,2.170767
-39.850292,54,2.242575
-55.903435,54,2.242575
-59.772514,55,2.297428
-48.863167,63,2.768166
-42.771355,73,3.394698
-49.364365,42,3.46451
-25.90664,87,4.249889
-64.787346,47,4.376766
-62.19351,53,4.376766
-57.087177,58,4.608471
-55.36962,57,4.691249
-79.88589,50,4.84307
-7.0182176,111,5.808627
-26.88355,60,5.921399
-14.902643,83,6.144593
-51.21063,56,6.248224
-39.731327,73,6.294173
-36.688835,69,6.465753
-69.51231,53,6.622587
-60.16635,53,6.6822
-67.99984,41,6.72507
-32.811577,88,7.402713
-57.63368,54,7.459559
-25.454622,88,7.459559
-58.77084,54,7.459559
-51.446587,59,7.899658
-70.06303,43,8.349582
-72.88517,37,8.517216
-41.78508,72,8.73575
-61.700485,48,8.939054
-70.18543,81,9.091951
-56.214527,46,9.091951
-57.402782,69,9.414555
-70.429756,41,9.612009
-20.126625,74,9.760751
-42.475033,74,10.06094
-58.71404,53,10.219208
-51.702118,69,10.219208
-24.928164,78,10.318099
-55.279408,59,10.516087
-52.603386,63,10.662745
-57.085007,57,10.819472
-78.21044,30,10.915402
-66.8399,44,11.17868
-57.17441,58,11.464544
-69.372,35,11.786943
-66.64327,45,11.834812
-49.57899,63,12.240665
-45.06706,63,12.240665
-5.6716595,78,12.285543
-66.19869,46,12.487168
-70.51258,40,12.631207
-49.02335,54,12.874152
-66.81796,45,13.036392
-46.60819,66,13.036392
-17.052767,88,13.14111
-38.293182,58,13.396426
-39.103043,72,13.899372
-53.36202,58,14.341189
-69.492805,42,14.341189
-77.76448,41,14.341189
-70.022385,56,14.588991
-61.52847,50,14.742692
-76.591995,77,14.742692
-56.13714,59,14.789121
-45.56535,44,15.084166
-61.263634,52,15.252593
-45.259068,57,15.346343
-75.022,57,15.932205
-36.12629,96,15.978661
-56.29462,34,16.074523
-49.857967,64,16.284403
-74.586174,33,16.284403
-71.60343,37,16.647548
-78.07244,66,16.74886
-39.75932,78,17.089204
-84.18828,56,17.190042
-42.635223,60,17.3841
-38.790043,71,17.486732
-63.32852,53,17.78305
-47.705948,64,17.986522
-72.25642,43,18.417471
-74.21872,36,18.544622
-66.41259,44,18.845925
12.455361,73,18.943401
-29.384705,75,19.151873
-22.206707,96,19.6557
-46.181908,73,19.752441
-49.36636,53,19.752441
-61.945194,52,19.811055
-25.601635,79,19.906277
-62.49864,52,20.005048
-78.754684,29,20.005048
-71.63983,40,20.005048
-73.70522,36,20.258263
-21.864693,92,20.603416
-53.75534,57,20.654793
-31.500866,93,20.943557
-75.73009,32,21.337828
-63.194725,51,21.384674
-69.918816,40,21.743119
-68.82835,40,21.800045
9.596473,98,22.399379
-78.41261,44,22.862884
-22.206095,63,23.068135
-17.898203,63,23.171948
-36.895737,84,23.171948
16.573298,81,23.222858
-74.20937,37,23.270933
-28.666138,72,23.270933
-39.25938,64,23.826961
-32.1887,80,24.019501
-23.667953,66,24.267303
-83.28003,28,24.666254
-173.07753,37,25.119699
-42.252056,76,25.163581
-41.487915,68,25.163581
-71.636,40,25.163581
-41.705727,68,25.213787
7.9861636,115,25.775439
-20.146374,61,25.938005
-35.977882,54,25.938005
24.390657,113,25.938005
-58.18033,54,26.561615
-64.5832,54,26.753103
-32.35898,73,26.753103
-77.38033,75,26.950574
-61.33828,54,27.40735
-47.722187,53,27.839741
-36.25004,71,27.839741
-70.12384,41,28.004368
-56.25292,117,28.315074
-53.222374,50,28.315074
-27.660852,65,28.414567
-75.23442,31,28.514291
-47.762936,72,28.867405
-64.57913,77,29.061305
-60.349827,52,29.157175
-42.894543,72,29.548574
-61.079536,49,29.864726
-25.69229,93,29.864726
-84.4522,37,29.864726
-74.276276,36,30.229793
-35.844822,72,30.380388
-29.565529,92,30.577664
-60.228695,32,30.676422
-74.96672,79,30.720327
-74.635994,58,30.774228
-34.026764,72,31.457381
-57.676563,58,31.763608
-66.245224,46,31.86733
-36.71899,75,32.059543
-67.25446,45,32.112401
-43.304306,66,32.465227
-45.982567,54,32.562964
-31.33233,83,32.67294
-31.006914,91,32.856998
-68.340164,43,32.904896
-52.23215,59,33.162091
-33.161613,73,33.501828
-64.167305,35,33.808904
-73.505615,69,34.176538
-39.36453,72,34.278358
-30.684982,78,34.278358
-66.25296,39,34.412998
-59.473152,51,34.412998
-24.346352,84,34.772249
-78.96355,58,35.031247
-82.64659,24,35.031247
-45.3583,67,35.127224
-61.75179,53,35.219005
-71.81624,80,35.485375
-81.55574,52,35.527775
-63.892673,44,35.726805
-51.1056,59,36.134294
-69.32685,38,36.18268
-31.279581,76,36.486744
-78.790726,29,36.684214
-71.91106,37,36.971679
-83.55594,39,36.971679
-41.862617,83,37.019549
-79.75311,27,37.068354
-58.266735,70,37.919326
-30.30229,74,37.969461
-41.027676,76,38.217003
-85.117035,45,38.391421
-39.383137,61,38.60286
-89.5151,64,38.713254
-84.724045,33,38.758134
-21.41196,93,38.861005
-31.006535,82,38.922059
-39.271885,60,39.214259
-62.360065,51,39.28359
-63.00033,35,39.783977
-69.12048,41,40.04519
-44.6605,70,40.04519
-20.136332,104,40.286214
-70.32858,38,40.334085
-69.32804,31,40.830493
-68.421265,80,41.079404
-25.328657,84,41.264686
-76.402466,31,41.620873
-62.4509,59,41.859396
-70.52654,65,42.000569
-69.8991,63,42.098643
-8.87438,71,42.337192
-34.651627,85,42.527835
3.9599316,111,42.575755
-62.78527,47,42.638613
-69.92186,39,42.789853
-40.13822,83,42.789853
-46.07806,61,42.837268
-77.9656,30,43.070807
-54.87338,61,43.070807
-79.86077,27,43.338176
-70.912674,39,43.788831
-33.91296,95,43.972852
-47.971962,60,44.074621
-46.01034,40,44.317923
-26.21618,82,44.413034
-66.29655,35,44.51292
-99.02102,31,44.633597
-39.751717,59,45.036169
-86.14236,46,45.083043
-22.246305,79,45.190218
