#{"t_start": 1680074947.4546964, "env_id": null}
r,l,t
-70.820854,38,0.752895
-70.36544,41,0.849629
-45.480255,49,1.078997
-89.47426,50,1.105922
-62.94771,53,1.191688
-52.70166,53,1.191688
-55.508804,54,1.22659
-58.26142,55,1.257507
-51.503506,56,1.289418
-60.977642,56,1.289418
-48.65565,63,1.500836
-37.311737,65,1.563664
-44.745358,70,1.716242
-21.029789,78,1.949601
-27.525658,82,2.059298
-77.2611,32,2.059298
-62.313927,45,2.086224
-73.84683,35,2.297643
-77.09595,30,2.403352
-47.068104,41,2.430277
-56.187603,58,2.509061
-31.681871,102,2.587843
-51.715534,53,2.587843
-32.42984,49,2.616763
-27.501398,53,2.701531
-78.05115,31,2.781311
-59.059303,54,2.819206
-73.90185,37,3.095447
-48.338123,63,3.320825
-46.119213,80,3.522271
-71.77162,54,3.607038
-55.56516,45,3.730697
-59.21343,50,3.759617
0.98870355,74,3.841392
-60.08117,43,3.89325
-56.839886,44,3.999955
-57.23518,53,4.137577
-80.52479,55,4.195418
-15.033639,77,4.283176
-63.57909,62,4.310102
-81.23748,25,4.412822
-47.646748,59,4.52551
-40.345764,63,4.613267
-73.66439,59,4.773825
-73.754265,35,4.806735
-53.926422,36,5.119873
-57.886673,50,5.119873
-41.342625,63,5.264072
-46.10388,63,5.353824
-39.978893,73,5.353824
-49.65801,56,5.429615
-68.04975,42,5.463523
-43.701057,65,5.808571
-31.794807,122,5.884363
-74.3424,54,6.109742
-51.451004,62,6.141654
-75.005,35,6.338114
-37.475372,66,6.37202
-84.0593,45,6.531581
-35.49503,64,6.561499
-67.99128,40,6.561499
-17.376451,87,6.622331
-45.968796,85,6.651252
-20.226315,69,7.075086
-30.016378,70,7.102012
-57.778625,59,7.135917
-64.641815,48,7.161847
-67.06581,47,7.2147
-71.91598,38,7.437088
-51.78626,78,7.569723
-67.698326,49,7.725296
-67.83357,66,7.964637
-41.316788,115,8.02846
-43.91888,53,8.056384
-46.350567,60,8.222924
-36.294907,75,8.261817
-75.43757,42,8.311681
-40.198902,62,8.369521
-66.022125,46,8.399441
-41.632656,45,8.430354
-61.123714,53,8.575953
-43.80435,80,8.826265
-59.43076,45,8.826265
-63.914894,42,8.904049
-4.6492085,88,9.131424
-45.459282,69,9.161341
-77.829895,36,9.248103
-76.09689,44,9.511548
-92.13203,40,9.539469
-22.274437,56,9.568389
-68.19891,42,9.61925
-56.581367,59,9.733934
-50.670567,61,9.771829
-26.435677,89,9.969286
-72.40064,61,10.067018
-53.84314,60,10.095937
-53.93655,55,10.150786
-82.40324,21,10.221402
-71.37386,38,10.254466
-51.665485,51,10.288169
-66.39042,54,10.380316
-58.243324,50,10.571788
-36.03902,66,10.788431
-63.701477,56,10.857521
-69.704285,35,10.965222
-58.689445,58,11.188189
-64.74309,44,11.32594
-55.43183,56,11.375803
-52.380764,63,11.406717
