#{"t_start": 1685793854.1353786, "env_id": null}
r,l,t
-79.51074,39,0.704792
-67.91943,42,0.779647
-57.43694,43,0.796578
-56.568623,43,0.796578
-67.64731,50,0.99761
-61.324635,53,1.096421
-61.03524,53,1.097296
-67.12577,61,1.343172
-29.038939,62,1.370099
-55.55412,70,1.595917
-26.481232,76,1.764973
-28.106901,77,1.791899
-74.18606,35,1.81687
-0.13659492,81,1.904262
-34.910423,85,2.022267
-22.762918,86,2.050862
-55.41045,44,2.080143
-43.845894,48,2.154101
-82.99506,20,2.154101
-12.79169,92,2.221023
-69.79629,40,2.246458
-68.465004,40,2.246458
-83.50482,21,2.373131
-83.25563,22,2.445283
-73.29707,39,2.477816
-61.42025,51,2.51879
-7.233301,66,2.633683
-85.55071,20,2.665684
-77.77922,29,2.696461
-82.1286,45,2.696461
-88.300896,21,2.917469
-74.82184,31,2.971669
-55.091908,41,3.172247
-70.92906,39,3.496882
-48.182285,43,3.591882
-57.353813,52,3.734242
-74.04765,41,3.766272
-62.95913,53,3.864192
-59.652794,53,4.096641
-29.154959,50,4.133604
-58.89064,47,4.19609
-83.68957,42,4.376446
-49.984493,59,4.559791
-74.790665,50,4.560217
-56.21098,57,4.560217
-66.92996,42,4.560217
-54.22735,59,4.626736
-80.61211,26,4.712741
-32.108784,72,4.806533
-83.855354,41,4.83901
-67.53363,38,4.971586
-61.66095,55,6.051509
-46.315025,70,6.108931
-49.243702,63,6.292069
-12.322528,92,6.292069
-32.520584,76,6.355819
-8.542635,93,6.441679
-31.898907,88,6.593526
-46.902775,74,6.593526
-53.768295,70,6.702444
-35.253838,71,6.758549
-28.62727,75,7.000939
-16.91407,91,7.194049
-4.1169596,108,7.523854
20.885578,182,7.523854
-17.216938,116,7.579741
-64.692276,47,7.865692
27.839113,120,7.89251
-63.704166,46,7.95595
-55.11783,68,8.166463
-50.097527,77,8.193743
-54.55934,65,8.216849
-72.029396,38,8.250727
-44.37475,72,8.277722
-42.840347,49,8.352202
-22.457176,83,8.409624
-47.58352,78,8.493011
-63.708633,38,8.562025
-50.71432,72,8.562025
-79.35988,27,8.648041
-41.59716,70,8.675837
-53.165524,42,8.675837
-83.98611,23,8.862709
-77.66526,32,9.037373
-71.888466,37,9.705988
-65.46948,69,9.784928
-6.5634212,87,9.963902
-50.427475,54,10.061481
-46.99681,55,10.095464
-37.701008,58,10.095464
-40.976093,86,10.333931
-20.622515,79,10.457482
-47.930836,65,10.457482
-76.33748,28,10.561707
-55.42208,58,10.638206
-44.901386,72,10.660175
-83.32207,22,10.696167
-62.04605,42,10.849047
-18.765923,96,10.849047
-39.766663,90,10.883225
-10.640345,82,11.119427
-69.53328,28,11.211437
-70.644264,33,11.240712
-38.924885,79,12.264086
41.067284,147,12.392771
-29.079763,93,12.604126
-56.201557,56,12.788396
-19.394327,85,12.788396
-80.91024,25,13.62522
-42.48885,96,13.655275
-76.1178,29,13.758777
10.689173,109,13.840504
87.08482,200,13.929142
38.180405,140,14.13311
-3.4193304,114,14.13311
-13.774044,98,14.252354
-48.539494,64,14.580016
25.016941,126,14.790791
-53.79682,76,14.830894
48.716698,141,15.08242
-83.19831,23,15.618229
-36.56654,64,16.243717
25.783707,161,16.415865
96.799484,197,16.957572
-10.036333,93,17.160341
-36.731903,65,17.291792
-31.63702,93,17.653359
30.708138,120,17.70562
75.955376,216,17.755912
-0.20629446,114,17.887288
-73.51691,38,17.947697
3.989491,129,17.977859
-9.806766,127,18.009044
5.3133125,119,18.049358
-35.153908,57,18.068479
-15.320526,80,18.140126
21.481876,119,18.140126
82.087715,172,18.340621
-56.274223,47,18.542309
-74.139275,27,18.973086
5.9033604,99,19.429066
-61.53531,52,19.529504
-51.562775,50,19.644058
33.942062,150,19.834328
-24.698606,77,19.834328
-58.180058,49,19.961502
-68.67005,56,20.01904
-40.57128,54,20.218428
-47.6922,48,20.389891
-75.50052,32,20.807592
-48.159534,91,20.966685
-26.16013,86,21.11542
-33.366974,86,21.206178
-58.557793,39,21.231172
-52.314217,45,21.305011
14.911516,111,21.506096
-25.71446,56,21.705817
-56.935253,51,21.945778
-53.297745,62,21.977692
-73.012344,26,22.034054
-73.15377,33,22.065969
-46.343178,60,22.065969
-56.520504,45,22.274517
-68.84642,39,22.330774
2.7616343,105,22.471334
23.224339,123,22.508809
56.624977,136,22.609766
-36.72592,63,22.625397
-75.82557,24,22.656736
-76.2582,29,22.833378
-67.766,35,22.922446
-11.129431,118,23.188766
-59.537067,44,23.674604
-45.727818,60,23.700535
-41.764584,49,23.928477
25.311773,135,24.018007
-15.826182,89,24.21806
-56.701393,48,24.272604
-54.541412,51,24.272604
-46.657955,66,24.500699
3.9435594,110,24.586387
-11.541308,120,24.612318
-10.95118,93,24.661678
-29.132607,79,24.661678
-34.141323,87,24.701602
-74.29444,27,24.998373
-35.287346,100,25.175383
-9.039823,90,25.218181
-60.127445,53,25.286394
-61.232338,57,25.467395
-45.05417,52,25.551839
-69.09623,32,25.733215
-73.24713,35,25.879396
-41.112892,58,26.144061
-17.420454,100,26.23583
-50.20414,52,26.302781
-74.276535,31,26.34393
-53.50769,52,26.424353
-47.49564,43,26.66817
-91.464905,30,27.024548
-56.969112,50,27.354529
17.915184,132,27.990377
20.038517,130,28.17248
-9.888967,95,28.252148
-38.848988,66,28.797004
7.792085,127,28.877711
27.80076,150,28.916178
-13.990639,103,29.100689
-0.51607823,122,29.216692
33.18198,156,29.216692
5.95796,128,29.246409
-15.67889,103,29.246409
-33.936863,81,29.534135
-77.45791,25,29.567629
5.222883,118,29.567629
9.350318,124,29.693723
37.901394,165,29.778792
-57.47764,40,29.887724
-65.00314,34,29.998493
17.421816,128,30.130599
-23.813671,83,30.405646
-40.757923,53,30.616036
7.5108047,104,30.795538
-56.99511,47,30.825146
-48.661316,47,30.960478
2.528722,103,31.021091
-47.700985,62,31.211773
-33.56365,77,31.29234
-49.581635,49,31.330595
-36.739662,93,31.433536
-80.59871,41,31.504188
-18.929544,96,31.746567
-82.56287,22,31.786881
-39.40265,72,31.806978
