#{"t_start": 1686380371.605649, "env_id": null}
r,l,t
-72.35963,31,0.244529
-68.25087,48,0.330423
-29.78401,62,0.391558
-80.276855,30,0.482382
-37.44967,83,0.646861
-5.829098,115,0.656718
-68.95349,43,0.684837
-44.6026,78,8.544885
-60.07454,58,8.655886
-61.47379,54,8.666998
-48.05471,70,8.696223
-70.14839,46,8.834075
-45.226402,66,8.907681
-94.84801,58,8.932201
-19.02109,103,8.932201
-64.942986,49,17.337867
-41.41432,51,17.368985
-45.782597,65,17.425513
-78.574234,28,17.461156
-32.81449,101,17.493256
-84.93478,38,17.615664
-28.727951,73,17.677828
-46.162136,65,17.703769
-55.825375,58,17.732776
-74.98393,29,23.927308
-52.546455,59,23.947402
-57.627136,65,24.037804
-70.860565,46,24.09834
-60.68144,58,24.156978
-10.155797,107,24.169084
-67.41536,55,24.229444
-93.512436,37,24.290042
-53.889854,60,30.29089
-46.494995,77,30.299972
-71.432884,42,30.318037
-63.17281,57,30.421008
-74.08882,40,30.441104
-65.632996,52,30.492354
-36.10343,84,30.572474
-38.83387,59,30.630737
-73.63477,74,36.501834
-59.50486,61,36.552267
-16.734707,111,36.57153
-66.06913,49,36.581607
-71.31593,45,36.712497
-45.68432,64,36.733593
-45.57618,47,36.742629
-79.967445,52,36.753681
-79.005226,38,41.596241
-41.80847,75,41.674979
-52.35942,84,41.717101
-83.16383,42,41.728147
-51.526142,65,41.936412
68.31978,151,41.958524
-70.31947,85,41.968905
-32.28573,97,49.544887
-76.875885,39,49.58593
-46.34307,78,49.735487
-49.823357,76,49.745248
-73.30097,37,49.858817
-67.776535,45,49.877795
-29.946276,92,49.897902
-27.437788,91,49.937127
-39.547157,87,57.50056
-68.666176,80,57.518686
-62.44788,102,57.548932
-55.809483,109,57.550985
-21.322882,80,63.800576
-75.28539,69,63.814995
-45.366314,81,63.850981
-32.14122,91,63.861059
-52.303364,63,64.021405
-45.754787,68,64.05375
-86.16259,85,64.134136
-65.16374,52,70.902161
-38.7337,76,71.002909
11.828683,148,71.063756
-46.846462,72,71.083866
-33.171833,58,71.102999
-24.207748,71,71.234857
-52.852528,58,71.275154
-30.429552,70,71.295452
-54.880524,63,71.31553
-84.026924,56,77.076953
-28.773817,62,77.084743
-40.510212,74,77.116841
-38.514763,88,77.126915
-59.620777,45,77.276643
-53.039017,63,77.288711
-57.976562,62,77.308908
-33.42545,112,83.314314
-48.17166,67,83.333139
-53.706318,69,83.372707
-22.931908,88,83.445508
-76.69991,44,83.510215
-47.985992,59,83.58983
-58.550106,66,83.652206
-78.34594,35,83.662819
-50.188263,65,90.350154
-64.61711,44,90.390439
-69.32797,69,90.521611
-68.26042,43,90.532238
-61.149204,61,90.551976
-39.85651,89,90.601987
-62.443443,53,90.741853
-66.93918,45,96.824886
-61.976265,69,96.854953
-32.2148,80,96.883176
-65.35363,51,96.996281
-52.49345,67,97.066964
-19.675587,65,97.100593
-14.32593,98,97.145326
-66.67309,72,97.241254
-63.632385,49,103.887993
-63.64512,42,103.910125
-36.339584,92,104.010841
-60.996323,52,104.051453
-76.80592,41,104.151909
-18.058338,89,104.192178
-29.868925,101,111.866731
20.52599,145,111.897479
-17.509827,85,111.927165
-44.407192,80,111.957371
-47.207325,46,112.068062
-56.664604,61,112.199682
-56.704636,78,112.206709
-48.163517,88,112.287156
-61.562847,57,112.30047
-53.852505,61,119.726741
-35.685368,64,119.73629
-49.54636,53,119.786839
-61.26617,59,119.967519
-12.970032,107,119.987628
-52.430294,76,120.069763
-35.175133,95,127.420611
-87.78035,30,127.420611
-51.66513,68,127.649908
-44.25304,69,127.661972
-6.304097,106,127.672078
-13.441514,122,127.833578
-16.692572,79,134.641625
-20.85177,90,134.681839
-58.729073,69,134.873658
-0.21044415,123,134.94349
-31.13433,78,134.953544
56.93601,184,134.993651
-73.600204,41,143.144849
-59.423386,56,143.225227
-47.264545,70,143.236303
-61.64288,50,143.314583
-19.880632,117,143.3342
-56.866016,47,143.467211
-50.702965,69,143.467211
-25.312954,70,149.272482
-98.757416,37,149.312832
-81.695526,62,149.384233
-63.20658,56,149.463742
-56.744144,63,149.614413
-91.1071,40,156.534766
224.55824,250,156.594518
71.361404,168,156.664772
-42.25998,76,156.793754
-49.25658,70,156.844353
120.42709,174,156.864454
