#{"t_start": 1685796131.0795197, "env_id": null}
r,l,t
-76.37381,31,0.441249
-73.76215,34,0.531998
-71.27205,35,0.552242
-75.455345,36,0.582619
-69.357155,36,0.582619
-87.838295,45,0.795691
-66.27432,46,0.825442
-62.86704,50,0.932847
-58.511215,51,0.955321
-42.08234,54,1.046203
-33.379536,55,1.076496
-47.763363,55,1.076496
-57.28663,56,1.10765
-43.663605,64,1.30618
-43.9042,70,1.467298
-82.19346,25,1.49876
-71.264404,42,1.641382
-68.69946,43,1.729798
-94.65006,23,1.729798
-59.94355,45,1.771989
-73.92006,32,1.833686
-65.33962,54,1.994206
-32.004093,91,2.052153
-72.02841,38,2.095393
-60.457012,51,2.184881
-44.928616,49,2.364697
-61.11728,48,2.364697
-72.40441,34,2.418004
-37.8938,82,2.627617
-59.56629,51,2.851122
-81.27172,35,2.931557
-51.155697,61,2.961703
-162.98563,45,2.995925
-59.738617,76,2.996922
-60.86704,49,3.050372
-57.95762,53,3.16399
-38.624233,69,3.536221
-74.89314,33,3.55632
-35.370968,45,3.617757
-59.833607,64,3.908617
-50.819176,62,3.949501
-33.02179,68,3.995332
-71.468994,36,4.020468
-87.54833,40,4.040578
-72.29399,34,4.088779
-65.13647,43,4.434308
-75.73533,30,4.46246
-51.046375,53,4.535438
-59.141125,100,4.629517
-49.4339,60,4.68724
-70.549164,85,4.777941
-78.1828,44,4.80892
-8.428971,67,4.91329
-45.189617,46,4.937423
-67.52746,34,4.967788
-36.043728,104,5.313347
-72.73939,27,5.334593
-54.037415,49,5.362665
-62.346424,55,5.390822
-56.748863,56,5.462911
-76.58189,38,5.523422
-72.75987,45,5.601827
-62.47378,38,5.674382
-76.19805,42,5.897868
-31.535728,74,5.917067
-71.009094,72,5.917067
-62.012554,46,6.144203
-57.938637,47,6.208981
-68.931984,30,6.208981
-71.18965,51,6.261152
-70.763374,36,6.29175
-32.002384,69,6.29175
-33.183556,58,6.321448
-79.689705,26,6.402175
-66.70542,36,6.51344
-41.609406,47,6.622615
-75.24692,40,6.705587
-46.84518,52,6.775858
-76.65375,32,6.797979
-57.474754,38,6.966922
-74.19464,32,7.078011
-72.37601,38,7.320191
-68.97739,49,7.469238
-27.360443,75,7.493956
-70.25572,39,7.721362
-62.15907,53,7.803973
-62.177284,49,7.803973
-42.227234,73,7.862145
-68.81161,41,7.862145
-57.541508,65,7.935683
-58.033875,52,7.999553
-43.11284,65,8.053532
-57.412426,41,8.154209
-43.18171,78,8.318104
-31.845196,80,8.408726
-48.985554,46,8.519641
-80.48379,32,8.570133
-52.95813,70,8.644314
-58.124252,44,8.644314
-34.42102,65,8.671001
-75.64537,35,8.771957
-72.75236,33,8.911804
-81.26278,22,8.98447
-66.214005,40,9.034869
-53.420296,46,9.066179
-82.33912,22,9.095394
-37.007374,66,9.186097
-61.30954,59,9.347404
-66.7927,43,9.448779
-43.459034,65,9.499142
-77.16733,31,9.575591
-40.62016,56,9.600242
-70.53653,39,9.650794
-63.295387,43,9.751077
-73.31889,50,9.963734
-69.2313,36,9.963734
-28.926708,79,9.98273
-67.47151,40,10.013904
-80.7323,39,10.063107
-62.283714,58,10.063107
-63.88114,37,10.145525
-58.95522,49,10.365918
-76.193634,29,10.417593
-71.022835,36,10.544832
-72.24238,35,10.668853
-90.31816,23,10.668853
-49.901745,43,10.69918
-50.560753,48,10.69918
-34.53145,73,10.800825
-65.89287,57,10.827952
-53.704266,51,10.827952
-73.707245,37,10.931018
-65.21801,40,11.192651
-76.22315,47,11.212756
-83.976234,27,11.243944
-61.408398,48,11.273175
-76.40664,50,11.273175
-74.32906,22,11.38572
-79.352745,28,11.403919
-58.57414,51,11.403919
-77.41069,29,11.454186
-60.71511,43,11.474393
-74.14212,30,11.605413
-68.54975,22,11.838585
-66.93664,37,11.898206
-81.80499,24,12.027721
-50.34275,62,12.027721
-61.92419,54,12.069844
-67.91308,36,12.182965
-68.56245,41,12.291376
-15.384362,70,12.513168
-69.98927,43,12.602628
-42.086678,59,12.725821
-77.893295,29,12.778171
-76.940025,36,12.826654
-95.44624,25,12.937622
-54.186344,53,12.988114
-36.58593,68,13.038721
-57.337173,42,13.129783
-59.565144,42,13.190256
-71.58204,39,13.210436
-24.51417,93,13.26106
-49.855267,55,13.291177
-74.8247,34,13.503203
-41.842865,78,13.503203
-84.350975,21,13.503203
-30.355495,81,13.533557
-42.889523,90,13.735227
-66.74272,41,13.927307
-52.590393,55,13.98568
-60.131702,52,14.138723
-39.57862,51,14.61258
-70.82676,42,14.714038
-42.45661,64,14.8731
-35.906525,61,14.8731
-78.986885,28,14.984556
-48.001495,50,14.986577
-53.32065,52,15.016757
-49.910454,63,15.076983
-37.101692,62,15.076983
-33.532597,95,15.50049
-49.111427,68,15.50049
-53.888004,31,15.651359
-71.46997,34,16.115549
-44.720142,78,16.385816
-52.96372,51,16.510931
-67.87172,93,16.636165
-74.096855,85,16.66213
-40.210182,52,16.66213
-41.29407,58,16.942685
-9.736148,73,16.944712
-86.29406,19,16.983215
-58.52148,45,16.983215
-77.912544,28,17.006598
-58.738075,45,17.145382
-41.700455,68,17.177586
-46.684975,65,17.177586
-20.303568,132,17.248477
-36.440304,78,17.379737
-91.804436,22,17.379737
29.187737,144,17.379737
-6.2298503,73,17.874723
-67.55485,44,17.906928
-76.38122,31,17.934118
-56.12618,42,17.966324
-57.45228,31,18.005833
-82.063705,23,18.086528
-82.843506,24,18.113755
-81.98905,25,18.155617
-89.45459,36,18.317488
-73.63847,45,18.416443
-63.808582,48,18.474488
-56.61667,57,18.474488
-68.94485,41,18.474488
-65.88336,44,18.529466
-47.705975,53,18.668581
-57.827415,46,18.690492
-76.0488,20,18.762199
-76.98414,29,18.791485
-89.59737,24,18.860356
-78.171165,27,18.860356
-69.87902,31,18.912888
-62.35781,38,19.116406
-77.89278,37,19.145611
-67.467606,24,19.188114
-81.15623,23,19.2153
-70.66914,24,19.243475
-81.905304,31,19.311602
-51.02036,37,19.336106
-72.40404,39,19.709444
-68.14638,30,19.739719
-80.09837,28,19.739719
-73.03896,36,19.80091
-68.618324,29,19.820041
-64.06977,37,19.970804
-69.527336,31,20.124038
-76.267845,49,20.232832
-87.674866,34,20.334031
-70.697174,39,20.391551
-47.122765,45,20.442739
-74.608475,28,20.493245
-80.38292,45,20.493245
-71.42685,62,20.545563
-68.675896,44,20.575715
-76.70999,29,20.607949
-31.768908,76,20.777306
-73.35947,42,20.956984
-46.160767,46,20.979076
-68.73287,41,21.078296
-77.95292,31,21.187764
-14.753293,75,21.251645
-60.121693,46,21.454301
-55.65099,50,21.454301
-58.85378,43,21.573364
-76.726776,30,21.573364
-72.472595,49,21.623794
-44.916847,72,21.674364
-57.557114,50,21.806152
-78.77071,27,21.806152
-58.050957,51,21.885941
-60.739773,60,22.137805
-53.222637,48,22.218514
-70.06618,41,22.279172
-52.769375,50,22.309347
-54.759888,69,22.309347
-74.293106,30,22.359651
-64.925316,37,22.450928
-58.795227,42,22.580776
-78.33254,35,22.607814
-67.56094,40,22.692573
-62.691174,37,22.799795
-69.30506,43,23.014654
-66.19823,32,23.073125
-41.14622,97,23.136922
-76.9278,33,23.167571
-46.94597,62,23.186167
-25.003826,76,23.257487
-62.10267,55,23.257487
-83.02109,42,23.387771
-70.60435,24,23.428374
-99.098564,29,23.458502
-62.035088,49,23.679771
-44.24883,59,23.721386
-54.339752,49,23.886934
-85.97778,24,23.912037
-81.20275,26,23.966363
-56.066273,40,24.10513
-35.09678,59,24.174851
-43.06469,66,24.205169
-80.72944,29,24.235334
-74.90301,39,24.235334
-66.94837,32,24.265597
-69.361,40,24.293754
-82.32357,24,24.315856
-59.508064,48,24.366624
-87.88774,26,24.41753
-12.033028,81,24.467928
-79.330124,50,24.497429
-69.71402,33,25.001903
-66.26246,31,25.038559
-74.97729,34,25.082587
-70.64837,40,25.113752
-59.556637,48,25.142967
-78.107185,28,25.201423
-56.19624,49,25.486953
-68.802155,65,25.55674
-69.04303,49,25.616292
-65.50802,48,25.640134
-30.248833,72,25.830031
-52.98587,53,25.830031
-58.785305,35,26.010633
-12.53435,100,26.030767
-130.60698,68,26.072325
-73.0795,31,26.313584
-45.809177,50,26.442597
-14.805515,88,26.484923
-70.891235,34,26.515191
-62.19556,34,26.707763
-24.827202,95,26.728383
-74.4472,40,26.855929
-76.16668,34,26.878061
-86.91079,37,26.989026
-73.69115,27,27.16003
-3.8585975,84,27.210262
-34.023758,86,27.232994
-66.25686,39,27.290796
-37.46602,87,27.396263
-83.80259,70,27.442017
-91.79778,54,27.442017
-64.349014,39,27.490354
-71.55004,31,27.662056
-79.10793,30,27.662056
-60.078873,52,27.754778
-70.4239,33,27.996521
-55.814808,51,28.027162
-37.147648,111,28.056815
-87.55105,24,28.056815
-69.24441,31,28.087067
-28.343962,101,28.168664
-73.20375,34,28.278343
-82.87076,25,28.417482
-72.566536,37,28.631749
-60.75241,38,28.652871
-15.07545,82,28.813403
-44.79591,55,28.873956
-41.145096,71,29.035213
-58.258347,43,29.16659
-56.044907,88,29.246308
-60.364838,38,29.36693
-64.84021,50,29.437616
-78.0625,26,29.457809
-40.923054,79,29.509071
-50.67856,50,29.530912
-53.99169,39,29.587389
-81.53705,22,29.719927
-46.5822,70,29.852319
-84.216415,19,29.852319
-46.514877,73,29.873543
-18.416866,103,29.873543
-26.827616,75,29.963082
-78.5669,41,30.118989
-32.316887,78,30.118989
-71.80277,36,30.194588
-72.31436,31,30.331006
-42.36698,73,30.614085
-91.16365,67,30.708235
-61.84956,41,30.805649
-57.923588,56,31.083438
-63.00029,43,31.175371
-67.28544,44,31.227047
-48.303562,66,31.506998
-101.33303,43,31.545128
-154.04675,55,31.545128
-60.13976,48,31.607289
-36.961143,60,31.728573
-68.57769,39,31.828057
-60.871178,36,31.828057
-40.77755,83,32.486749
-72.85182,56,32.486749
-79.13061,37,32.59448
-32.965664,75,32.596501
-22.404114,103,32.778809
-58.811615,45,32.82813
-54.84079,56,32.861299
-80.616615,51,33.000691
-54.173485,68,33.049612
-50.119198,52,33.170351
-61.081097,71,33.198509
-59.37738,51,33.228898
-33.078915,134,33.382671
-87.97907,62,33.503455
-62.84748,40,33.53263
-83.38675,36,33.53263
-0.8686807,119,33.566422
-54.483578,71,33.566422
-66.07237,39,33.621731
-84.055305,19,33.724631
-81.348724,39,33.813709
-74.06846,32,34.027038
