#{"t_start": 1685786806.6687906, "env_id": null}
r,l,t
-81.0233,28,0.423097
-74.636986,34,0.553085
-75.82443,36,0.59326
-65.38001,42,0.725862
-62.849995,50,0.915391
-57.95611,55,1.046394
-42.385765,56,1.086807
-79.28162,56,1.086807
-49.563255,68,1.399997
-23.477394,75,1.581696
-21.673471,92,2.003789
-70.16807,40,2.094046
-25.24187,98,2.174561
-14.734297,100,2.225187
-14.6220455,106,2.385967
-59.99632,51,2.416507
-38.304447,52,2.447139
-15.859904,82,2.496849
-54.953922,95,3.041077
-8.447363,82,3.071237
-5.308524,101,3.141611
-43.216007,60,3.141611
-63.719738,47,3.240352
0.80600256,145,3.40335
-60.116634,41,3.474335
-49.159412,52,3.524224
-6.472379,115,3.703596
35.301594,157,3.705645
-44.743557,63,3.73847
-23.909792,91,3.764307
-94.34838,37,4.059424
-75.921295,33,4.138189
-60.238503,48,4.402851
-32.19659,84,4.633188
-63.814903,48,4.665297
-55.093403,62,4.665297
11.752817,88,4.685491
-93.58316,47,4.723673
-63.641254,46,4.939903
-46.809544,73,5.077987
-64.69455,108,5.077987
-84.27014,99,5.099087
-57.174667,62,5.188772
-42.83249,78,5.823981
-68.65005,58,5.954628
-79.17496,30,5.983811
-26.279747,80,6.147218
-56.56398,58,6.235723
-15.958454,96,6.272868
-50.995235,58,6.272868
-63.40667,49,6.356218
-8.41502,102,6.470698
-31.94178,92,6.547854
-50.06143,73,6.597564
-22.864458,69,6.768926
-32.601204,84,6.870119
-65.14771,47,7.180048
-69.34851,41,7.313396
-5.6262755,107,7.463871
-54.737606,57,7.705174
-24.333214,103,7.76524
-83.89186,49,7.798357
-31.728142,84,8.001075
3.5900862,123,8.337368
-37.611423,77,8.427974
-41.90305,70,8.690408
-45.410053,77,8.730598
-24.044056,102,8.76198
-72.67781,35,8.791158
-46.198833,99,8.88081
-17.298847,97,8.912197
-36.17128,90,8.982663
-68.52299,38,8.982663
-59.875694,54,9.07315
-16.501913,84,9.25429
-49.789536,73,9.484165
-43.099834,82,9.57488
-46.94797,59,9.61511
-56.093124,55,9.737842
-48.507416,56,10.089443
-68.21736,40,10.189631
-59.764538,53,10.299699
-78.96764,43,10.358242
-60.63775,48,10.358242
-71.16742,58,10.521324
-53.845886,65,10.651301
-67.35612,41,10.724437
-61.59824,78,10.755486
-98.14625,45,10.755486
-50.864414,64,10.836659
-34.930786,72,10.855894
-78.727295,28,10.936352
-71.169914,63,11.037265
-45.33855,76,11.06567
-34.921814,59,11.309114
-161.4063,43,11.468088
-68.31037,44,11.490189
-71.906586,74,11.588957
-67.29548,42,11.833309
-67.886696,44,11.883869
-77.08109,61,11.883917
-40.4883,48,11.954481
-45.77463,73,11.985149
-89.838356,31,12.115895
-76.090324,43,12.14608
-60.056076,59,12.176219
-57.160603,51,12.176219
-78.56922,28,12.196314
-91.084145,58,12.317009
-45.92679,64,12.566612
-81.62958,44,12.63019
-78.15234,30,12.649529
-75.85531,31,12.679673
-56.414673,67,12.780328
-47.49438,48,12.832021
-75.59921,35,12.870084
-73.984055,35,13.042397
-67.314735,36,13.134083
-41.27141,47,13.204472
-64.14455,48,13.373784
-64.47164,46,13.373801
-75.84928,29,13.547651
-48.947872,69,13.617087
8.492897,121,13.645223
-68.872696,41,13.718014
-54.03822,54,13.718014
-61.240475,42,13.787357
-39.644234,63,13.80942
-71.30752,37,13.838824
-94.87383,25,13.85891
-64.34462,45,14.022765
-70.97144,56,14.102218
-52.8166,58,14.102218
-60.665222,41,14.211818
-64.713936,48,14.322385
-70.676,37,14.352526
-76.25778,27,14.380662
-57.46394,38,14.380662
-75.41037,30,14.427935
-82.77019,23,14.625817
-74.09979,35,14.652957
-77.009895,49,14.845462
-58.187904,43,14.876755
-63.34836,42,14.896863
-70.532845,41,14.928191
-74.07737,34,14.997242
-82.06092,46,15.077859
-68.02047,39,15.139239
-69.18204,36,15.169408
-76.951065,27,15.339372
-85.53168,18,15.359546
-77.17387,29,15.410208
-70.39121,40,15.460439
-46.72014,63,15.460439
-76.70049,44,15.521008
-79.18305,26,15.601513
-73.10035,29,15.636681
-68.45799,31,15.661995
-51.072273,55,15.771533
-79.0303,25,15.813803
-72.19374,32,15.914684
-90.67115,23,15.964117
-43.40257,62,15.964117
