#{"t_start": 1686404757.2075424, "env_id": null}
r,l,t
-86.048904,38,0.181221
-63.33499,54,0.239691
-34.329117,75,0.360255
-63.919212,84,0.402523
-51.901283,65,0.473024
-44.584343,81,6.859623
-70.924965,63,6.877793
-52.808083,69,6.990674
-71.7857,39,7.010861
-80.212814,93,7.010861
-83.54447,24,7.092051
-74.999886,37,7.142345
-93.317345,47,7.160448
-9.267201,91,7.18249
-68.37658,45,12.947567
-74.06589,39,12.956543
-53.39869,71,12.979461
-73.204414,34,13.069993
-51.923298,60,13.150491
-19.083757,121,13.1987
-38.459084,84,13.260872
-42.253735,69,13.311158
-59.131058,54,13.341331
-67.59818,48,13.360432
-26.400585,63,20.086617
-66.096634,47,20.118958
-49.459396,76,20.197538
-18.955957,111,20.288435
-91.15628,34,27.706646
-16.790987,83,27.706646
-35.822186,76,27.787113
-61.182796,43,27.890347
-72.19105,43,27.956864
106.83984,164,28.008143
-5.9397264,101,28.117995
-35.187862,82,28.221738
-72.7676,86,35.949242
-19.316397,81,35.969371
-56.597534,67,36.021805
-78.70424,30,36.122707
-62.53699,54,36.132892
-31.102884,101,36.223558
-69.97336,41,36.263743
-52.53339,72,43.952947
-3.8869078,122,43.962998
-79.29914,37,44.073467
-84.27166,73,44.091575
-63.35536,47,44.123834
-11.135836,116,44.204176
-77.27553,47,44.277771
-42.86652,71,44.345148
-78.41144,38,44.345148
-53.85059,76,50.706065
-72.743515,34,50.767281
-79.26725,42,50.796414
-32.188465,71,50.827084
-48.922485,70,50.941707
-54.258636,54,50.957337
-69.933174,57,51.027926
-54.320824,69,51.03797
-67.83732,43,51.100442
-75.749146,35,56.766286
-49.106968,79,56.84462
-61.338856,57,56.858515
-57.480244,56,56.945081
-69.08783,46,56.997907
-54.65268,85,57.007808
-58.505104,53,57.017862
-58.85053,68,63.496541
-22.315632,106,63.564875
-40.3332,90,63.566975
-72.13517,46,63.657581
-65.66112,54,63.798439
-71.49372,71,63.859165
6.062609,158,63.867197
-72.51052,43,71.186101
-20.063375,99,71.266571
-32.945408,63,71.306749
1.5256056,74,71.344945
-83.95125,32,71.378279
-39.23291,86,71.468162
-42.646473,82,77.800849
-55.81768,61,77.810928
-40.428806,72,77.810928
-46.546986,42,77.954065
-66.754715,49,77.974222
-36.41067,106,78.045771
-34.084595,84,78.095155
-31.166698,84,84.706609
-33.2868,82,84.72506
32.30519,109,84.898426
-46.6342,77,85.010304
-29.543596,97,85.086793
7.8077316,80,93.505843
96.771866,185,93.53499
-56.590145,75,93.637856
-62.657677,52,93.718356
-34.11065,130,93.790113
-21.395325,85,93.840853
-60.536087,64,93.909721
-63.918175,55,93.961078
-48.644375,71,100.210995
-29.365698,64,100.219056
-49.682636,38,100.231321
