#{"t_start": 1685780634.6983645, "env_id": null}
r,l,t
-75.538795,32,0.503583
-91.88513,32,0.503583
-74.21093,36,0.585251
-71.73158,38,0.634665
-66.06829,43,0.755599
-84.63473,44,0.785705
-51.15452,44,0.785705
-65.064835,56,1.066272
-25.286562,61,1.190069
-45.978382,67,1.35054
-40.597164,68,1.370598
-13.673074,71,1.451059
-26.56366,74,1.521386
-28.68547,81,1.712526
-51.45754,53,1.814025
-61.949116,55,1.863271
-54.72413,46,1.941686
-24.185717,105,2.31808
-62.991726,45,2.345319
-19.093973,52,2.397632
-79.666725,30,2.476176
-45.068504,67,2.476176
-40.403038,77,2.528544
-49.213478,49,2.620506
-59.640045,52,2.761351
-171.00359,86,2.798536
-12.0430975,86,2.921293
7.6745625,139,3.172771
-28.099962,50,3.201416
-36.00099,67,3.22401
-71.739784,40,3.52736
-49.968487,55,3.687842
-32.770782,74,3.720315
-42.589104,76,3.720315
-68.02086,32,3.720315
-12.766586,96,3.77956
-70.3848,56,3.808707
-47.1961,60,3.848912
-57.495956,48,4.01956
-68.88148,61,4.01956
-63.774906,36,4.131564
-73.309265,50,4.445298
0.28623953,75,4.524563
-62.489815,32,4.552764
-73.52309,36,4.626294
-64.4558,46,4.696111
-23.803604,95,4.875548
-69.837906,40,4.875548
-58.40795,83,4.875548
-73.67323,36,4.917892
-47.458054,69,4.948642
-60.279064,51,5.027736
-82.99357,39,5.130785
-58.042583,44,5.130785
-41.79654,58,5.221499
-47.731365,66,5.503563
-65.61644,47,5.796957
-41.697002,78,5.816068
-63.336838,51,5.866501
-78.64745,29,5.99844
-56.790375,50,6.025709
-55.091953,63,6.098552
-72.57608,38,6.148485
-65.921486,59,6.178478
-60.04891,50,6.348089
-63.731663,56,6.348089
-73.89618,57,6.371258
-55.426003,59,6.429094
-56.428543,59,6.501502
-91.96322,55,6.582039
-63.58062,47,7.095598
-50.469376,67,7.30687
-27.512506,92,7.39742
-60.35742,51,7.39742
-75.87282,62,7.682497
-51.04838,59,7.747661
-43.629074,56,7.879914
-56.24129,58,7.928011
-47.72302,71,7.994524
-76.30473,35,8.047772
-40.840088,73,8.11276
-24.362196,93,8.280185
9.4063,98,8.394709
-67.64467,42,8.494771
-30.662289,78,8.526013
-20.138588,83,8.60222
-79.73978,28,8.651821
-69.09625,39,8.672043
-68.82843,41,8.802993
-38.789097,61,8.904406
-49.25236,58,8.904406
-16.18831,92,8.9553
-17.620235,102,9.266893
-45.064934,70,9.63014
-47.99249,69,9.782017
-47.99207,69,9.851419
-41.276394,52,9.963649
-69.18817,42,9.983754
-69.58735,62,10.064463
-47.816185,71,10.064463
-61.636997,51,10.064463
-44.364826,70,10.133897
10.741438,87,10.1853
-67.73479,69,10.204408
-57.35511,57,10.32571
-37.92429,71,10.386216
-38.09376,78,10.667195
-37.203228,55,10.718503
-77.052025,32,10.987949
-7.960402,80,11.02914
-58.011738,53,11.656394
-26.250765,66,11.724809
-45.409607,57,11.784203
-44.952126,74,11.784203
-12.56825,66,11.812393
-89.558556,38,11.834037
-32.657898,65,11.925449
-77.88307,32,11.985291
-67.43322,57,12.145483
-53.68181,61,12.216162
-40.815456,80,12.387765
-32.048885,76,12.488854
-64.91969,48,12.558597
-12.684515,80,12.667295
-11.834163,71,12.894015
-51.561016,37,13.021765
-52.26026,55,13.245187
-65.03736,45,13.276347
