#{"t_start": 1686259444.9761672, "env_id": null}
r,l,t
-76.579056,31,1.381514
-98.422714,32,1.463031
-70.8464,39,2.006839
-67.76304,44,2.390583
-59.284557,51,2.924401
-50.520786,54,3.154078
-55.772026,57,3.378986
-43.582516,66,4.063893
-53.9493,71,4.455476
-43.78657,75,4.771192
-46.60725,75,4.771192
-23.385696,85,5.51705
-55.79015,55,5.679377
-1.3540751,88,5.749917
-24.10534,89,5.830771
-28.40855,90,5.911809
2.8524227,94,6.234709
-30.820896,65,6.385947
-61.466877,54,7.090851
-73.30767,36,7.234396
-56.92307,50,7.93129
-44.14674,68,8.629308
-51.224735,52,8.779288
-36.212193,73,8.779288
-31.63564,94,9.253091
-49.693516,95,9.708444
-62.716328,50,10.279792
-45.04464,59,10.279792
-9.022736,64,10.53387
-46.415775,62,10.615471
-45.092064,54,11.330241
-21.232433,65,11.330241
-65.611465,53,11.410816
-50.47519,77,11.906387
-45.854694,41,11.906387
-34.00089,93,12.076861
-38.06042,80,12.239239
-60.04055,52,12.934432
-57.62255,64,14.333114
-72.49267,37,14.333114
-54.930225,59,14.959589
-47.575066,59,14.959589
-70.942215,37,14.959589
-66.95917,47,15.043138
-79.10112,68,15.112777
-74.061,37,15.112777
-29.257711,83,15.346453
-82.06992,53,15.527325
-51.64652,97,15.597835
-51.95423,65,15.759105
-37.33476,62,16.77566
-49.956947,64,16.926783
-22.44432,99,18.30249
-46.789295,36,18.382164
-76.85546,34,18.382164
-65.15532,44,18.534839
-71.247375,39,18.534839
-64.1279,54,18.534839
-55.16631,50,18.937968
-77.12616,77,18.937968
-48.224915,66,19.48369
-41.52876,59,19.714524
-54.686344,61,19.714524
-21.573324,66,20.095344
-151.43607,68,20.642191
-100.24217,48,20.642191
-12.043311,74,20.722558
-96.64581,31,20.954704
-64.83404,37,21.4284
-67.815895,42,21.670626
-68.5589,43,21.751467
-77.72589,30,22.044804
-42.17374,72,22.369059
-76.882225,32,23.486053
-65.3252,44,23.558256
-83.469345,38,23.648048
-47.242756,57,23.952533
-76.05538,33,24.022046
-35.39943,74,24.102897
-48.259693,72,24.1914
-63.91937,45,24.263966
-56.56932,60,24.433166
-72.976135,38,25.050372
-24.479229,82,25.373738
-19.201653,87,25.767979
-75.032555,31,26.372896
-60.46001,63,26.615433
-46.760162,76,26.615433
-70.74181,39,27.484036
-52.63537,48,27.796685
-27.949215,80,28.049826
-81.54055,25,28.352472
-64.693474,56,28.593383
-43.539665,66,28.677123
-42.76518,67,28.835562
-61.863144,54,29.29689
-43.962162,74,29.460998
-56.78469,66,29.460998
-18.921537,91,29.538363
-41.99801,71,29.691699
-73.58826,45,30.166689
-60.26255,55,30.963543
-70.8596,40,31.81971
-25.502392,85,32.0576
-55.82793,56,32.756126
-57.229412,67,33.061899
-50.754604,58,33.405413
-48.494034,76,33.485456
-47.142193,63,33.575512
-50.38134,52,33.826652
-46.37258,54,33.826652
-31.478262,58,33.898273
17.656593,108,34.292484
-27.709246,90,35.128497
-87.46925,73,35.210053
-36.126286,78,35.582347
-72.534164,31,35.97656
-42.261845,76,36.136927
-77.788895,52,36.136927
-65.708664,46,36.358925
-92.13389,60,36.510017
-66.950035,44,36.883192
-51.47283,56,37.768785
-56.692715,58,38.315292
-45.494167,61,38.617747
-47.43531,62,38.617747
-71.54886,50,39.090272
-65.403786,47,39.236517
-54.541294,51,40.089329
-30.991686,52,40.172096
-10.868177,119,40.252637
-56.00189,56,40.329567
11.463316,95,40.474575
-60.34381,47,40.555121
-26.508059,60,41.030632
-14.179707,89,41.192769
-63.49179,51,41.746144
-75.680504,44,41.746144
-63.034557,44,42.058268
-67.684235,39,42.129082
-26.773695,92,42.301168
-50.41724,52,42.692534
0.92381877,81,42.845862
-77.950195,38,43.297767
-84.40793,33,43.631474
-73.79629,62,44.136699
-91.9093,30,44.549466
-66.96869,43,44.630109
-75.47685,30,44.713429
-44.21314,58,45.123886
-28.66159,67,45.620111
-68.80452,73,45.920304
-65.72771,45,46.477727
-52.526447,63,46.786761
-52.409992,60,46.869602
-43.27462,80,46.951324
25.136972,87,47.102604
-42.52924,82,48.277282
-42.63273,64,48.423266
-68.56171,43,48.496125
-59.99546,49,48.496125
-28.435932,81,49.140195
-46.3144,66,49.372055
-63.804188,49,49.449742
-75.77235,34,49.53251
-38.08798,74,49.53251
-39.827705,65,49.683519
-62.693684,41,50.299068
-61.05457,50,50.387516
-68.04676,44,50.387516
-88.220665,28,50.611268
-61.745583,49,50.611268
-28.213005,83,51.23964
-69.70798,39,51.549192
-46.338078,74,51.698323
-66.236,46,51.862694
-68.28528,39,52.621384
-63.20798,47,53.24873
-50.559498,58,53.844963
-66.82678,44,53.952074
-44.502274,59,54.241031
-65.96701,46,54.503032
-65.1825,45,55.453304
-63.01221,44,55.534022
-61.36775,51,55.624716
-21.870596,90,55.965211
-48.259457,48,56.047754
-47.791687,72,56.778035
-30.922913,77,56.963336
-64.29879,47,57.412576
-25.37375,84,57.621725
14.143404,97,57.809509
59.764027,105,58.606008
-32.077126,69,58.679873
-74.02769,36,58.759678
-55.049923,59,59.338635
-64.73529,41,59.615602
-67.27089,50,59.874097
-37.216057,70,59.971819
-32.595127,70,60.062517
-79.0636,29,60.224082
-56.736664,57,60.375861
-66.95903,53,60.540848
-69.29193,42,60.540848
-29.911009,46,61.256071
-25.205967,81,61.414221
-86.6729,52,61.910417
-40.23064,67,62.383466
-70.576355,39,62.533513
-86.19435,55,63.33866
-67.561874,41,63.33866
-73.04608,35,63.427252
-62.556564,43,63.595517
-59.726357,41,63.919332
-40.695892,66,64.069321
-10.647637,80,65.247076
-57.599915,54,65.763169
-39.99365,67,65.763169
-95.81255,26,65.932971
-60.330593,48,66.257905
-75.321526,34,66.257905
-66.72146,44,66.79942
-43.987823,55,66.943077
-20.193113,88,67.257078
-82.015015,24,67.65113
-4.277689,101,68.003277
-29.486834,85,68.095071
-3.5042608,106,68.191946
-43.803944,80,68.373552
-70.83597,39,69.083441
-36.582508,76,69.405976
-35.84548,87,70.343162
-79.14516,52,70.441941
2.7627254,84,70.733113
-38.130455,63,71.260441
-60.905727,49,71.573716
-57.407993,57,71.817461
-52.09875,62,71.898124
-49.748035,50,72.146904
-41.239204,82,72.300074
-64.515656,47,72.774292
-49.985954,61,72.852876
-27.779957,97,72.94337
-44.950447,74,74.207253
-25.71194,94,74.293356
-73.87343,34,74.293356
-80.53136,39,74.921053
-26.19991,76,75.407643
-36.252117,66,75.568084
-8.462898,94,75.568084
-68.55116,43,76.335365
-54.889896,57,76.637683
-51.263958,59,76.94095
-41.20155,79,76.94095
-38.191875,84,77.030842
-20.909435,71,77.559748
-22.572348,82,77.834264
-67.32195,42,78.912068
-40.96552,61,79.144013
-28.284548,84,79.543525
-32.50871,68,79.619097
-58.120083,55,79.800426
-66.94622,43,79.800426
13.135651,93,80.190434
-42.33373,68,80.355276
-53.956963,53,80.896616
-8.968474,83,80.896616
-70.86834,44,81.040806
-60.60779,50,81.744709
-38.12209,66,82.316313
-24.441767,87,82.462235
-45.934856,70,82.540815
-58.47607,46,82.775427
-26.97193,83,83.530626
-71.119026,39,83.914216
-40.907574,71,84.439202
-24.817055,63,85.074534
-27.79252,74,85.407948
-78.67433,28,85.710334
-36.448483,78,85.861678
-38.132267,82,85.934536
-54.16997,32,86.384128
-57.381092,59,86.98213
-38.506516,55,86.98213
-23.959167,84,87.354087
-11.910193,98,87.897875
-17.81733,89,87.897875
25.524546,108,88.127495
5.480521,86,88.353219
-12.204339,86,88.876233
-13.0265665,86,89.118102
-57.76015,50,89.189608
-40.76693,69,89.744046
-70.84321,44,90.388731
-39.612144,71,91.174631
-62.422005,43,91.246892
-16.039648,71,91.326409
-63.568295,64,91.326409
-30.82259,64,92.315174
-59.222046,57,92.536601
-45.612602,57,92.768591
-59.31253,51,93.139562
-36.638874,81,93.220113
-2.822432,107,93.293831
-71.10642,39,93.373472
-32.266335,73,93.52451
-70.447,30,93.52451
-41.193462,62,93.666488
-58.529934,54,93.90286
-16.35738,109,94.27141
-34.782722,81,95.445734
-55.31441,50,96.20021
-54.909695,67,96.510242
-38.603874,53,96.666516
-66.79482,42,96.666516
-43.32328,51,97.150642
-20.08008,62,97.604825
-35.65019,57,97.768404
-62.716496,51,97.936113
-33.756004,64,98.530313
-26.691591,69,98.618922
-12.055654,97,98.863023
-34.74924,72,99.192655
-34.535583,66,99.498381
-27.744158,57,100.971132
37.3844,128,101.132542
-23.310884,67,101.445434
-23.831812,65,101.757741
-53.427227,51,101.937104
-57.203396,54,102.017907
-54.83041,58,102.16922
-0.25165364,87,102.241822
-63.50839,48,102.652923
34.65717,115,102.736368
-49.958763,54,102.886429
-68.53228,48,103.316294
-23.49687,71,104.165469
46.55672,97,104.329691
-65.45777,32,104.480908
-22.685717,95,104.650165
-59.1788,50,105.134235
-70.61722,40,105.438867
-37.043842,46,105.669657
26.900942,87,106.051565
-62.420723,46,106.539067
-9.526798,65,106.608609
-35.004665,64,106.842235
-71.88417,38,107.637341
-19.659271,73,108.493486
-22.94215,96,108.574036
15.795538,85,108.878203
-61.26503,49,109.252192
-21.57539,65,109.572164
-23.920616,77,110.180594
25.56472,105,110.905407
22.957539,98,110.986099
-47.444218,60,111.289625
-16.509628,84,111.671775
28.574614,101,112.246434
-65.11118,39,112.329772
-72.758255,35,112.329772
-31.799677,55,112.935643
-13.323959,93,113.018012
5.848623,86,113.70348
33.27803,97,113.802952
-59.52552,54,114.640543
-63.447212,46,114.814572
21.032833,93,115.169993
13.3314085,84,115.350393
-43.867977,49,115.451294
27.358849,83,115.722196
-72.938866,34,115.97688
45.561623,120,116.319059
-7.8009667,85,118.035914
