#{"t_start": 1685792545.5121112, "env_id": null}
r,l,t
-77.9754,30,0.509485
-73.72909,31,0.542214
-76.33424,32,0.552122
-55.379276,34,0.62208
-70.54761,40,0.786012
-68.00515,43,0.868036
-59.997353,44,0.897877
-64.368935,48,1.02574
-38.641426,49,1.074748
-91.329605,49,1.075745
-51.663193,54,1.277583
-57.154495,55,1.333675
-44.872288,67,1.852411
-74.65248,36,1.892065
-35.377808,77,2.175879
-52.853306,93,2.702291
-24.443377,93,2.702291
-58.010284,53,2.788236
-44.204487,71,2.978303
-85.555405,57,3.327826
-65.69098,39,3.515229
-28.717281,68,3.552641
-49.03658,89,3.622688
-52.25215,75,3.622688
-30.205635,75,3.756153
-44.147823,76,3.831059
-47.510674,65,4.073311
-12.982715,96,4.22531
-9.522584,69,4.256001
-49.202297,83,4.291053
0.7253062,108,4.427269
-64.81367,42,4.499025
-85.76849,52,4.540997
-76.99198,31,4.605475
-7.111759,55,4.7278
-41.05642,65,4.966151
-78.82156,30,5.282779
-62.045006,50,5.359644
-73.196396,25,5.359644
-50.82923,58,5.553971
-20.665152,58,5.614473
-73.96972,33,5.639396
-47.08293,56,5.724454
-63.942497,71,5.757384
-56.564396,46,5.757384
-71.57865,37,5.824421
-66.56636,56,5.933334
-54.96698,40,6.019648
-47.96504,60,6.208412
-44.048653,69,6.580228
-76.70727,30,6.611924
-31.76455,89,6.611924
-67.089806,46,6.693683
-38.572155,61,6.818109
-96.73193,57,6.97247
-64.82546,47,7.181983
-58.25746,55,7.208124
-40.148743,66,7.285642
-64.75883,53,7.443419
-49.575455,63,7.837752
-37.161404,78,7.913939
-64.663795,47,8.137512
-74.52569,30,8.137512
-64.17957,50,8.137512
-91.116196,41,8.248767
-29.251518,84,8.280237
-91.11769,32,8.472719
-33.43304,79,8.916295
-30.870808,75,9.041183
-18.917248,85,9.131121
-68.05813,44,9.15401
28.936281,119,9.221026
-14.374094,98,10.143686
-35.11877,67,10.143686
-52.84953,63,10.330687
