#{"t_start": 1680079012.6650174, "env_id": null}
r,l,t
-72.994,36,0.986728
-72.67495,37,1.030611
-66.34873,43,1.28444
-68.76173,44,1.325333
-64.5283,44,1.326329
-48.33708,55,1.763158
-52.4421,57,1.838464
-79.012505,65,2.233095
-60.72434,65,2.234092
-36.38196,69,2.448215
-79.169624,35,2.610978
-42.41144,72,2.610978
-79.419624,73,2.67488
-75.81823,33,2.828149
-76.75709,77,2.893058
-54.56667,79,3.004537
-64.03132,48,3.27311
-64.90515,45,3.545614
8.393702,93,3.748207
-2.6430757,95,3.875444
-73.01745,41,4.531753
-59.335056,52,4.58617
-75.72717,33,4.769435
-60.188328,47,5.116589
-39.199852,75,5.33002
-42.48928,68,5.866183
-76.93142,48,6.063248
-56.989887,49,6.669793
-67.08919,40,6.669793
-76.93934,63,6.951247
-77.24255,32,7.190638
-45.52393,68,7.278916
3.6906128,66,7.581226
-73.2718,35,7.878279
-41.864296,60,8.921817
-46.43183,68,9.07995
-50.75027,96,9.350755
-80.27206,28,9.733682
-44.630917,68,10.212827
-31.824675,58,10.212827
-63.393284,49,10.345056
-8.416399,105,10.428848
-64.19088,45,10.516722
-56.51866,53,11.093075
-65.661804,43,11.253367
-69.789406,58,11.636139
-70.69893,38,11.710005
-59.600098,55,11.854736
-73.56648,52,12.460143
15.40566,91,12.663259
-78.396576,22,13.030025
1.189097,79,13.185787
-25.151089,100,13.459868
-63.35886,47,13.844646
-35.072357,82,14.364046
-6.4372478,68,14.42391
-64.18299,48,14.478818
-54.536316,58,14.534186
-20.216627,72,14.686369
-43.311783,78,14.852087
-24.988663,91,15.137606
-39.20315,81,15.198485
-48.445923,70,15.445171
-53.897015,59,15.486939
-30.18833,96,15.671134
-42.231346,57,16.483776
-66.443,45,16.674821
-60.732834,43,16.710847
-52.286774,79,16.711844
-62.607918,50,16.759711
-32.63352,86,16.759711
-44.786015,71,16.759711
-41.065975,67,17.292254
-65.18895,46,17.33414
-67.91894,44,17.411932
-58.39245,57,17.448833
-56.042583,51,17.48374
-36.488758,77,17.707652
-86.788475,37,18.11507
-70.43454,43,18.320528
-21.407457,96,18.320528
-65.51071,47,18.410285
-68.03627,44,19.00877
-23.367146,74,19.21721
-52.81009,55,19.328912
-58.609066,81,19.657037
-47.52904,85,19.72286
49.990807,162,19.801649
-79.309944,27,19.950766
-59.77636,66,20.054001
-33.703205,75,20.164703
-60.202698,52,20.164703
-38.69109,97,20.206592
-48.334785,79,20.279396
-51.627907,72,20.680322
-28.335976,98,20.808978
-70.96003,35,21.03189
-68.484116,30,21.117659
-62.89184,51,21.767433
-62.59261,47,21.833254
20.255608,106,22.073495
-47.598145,74,22.849248
-5.212483,103,23.476746
-65.49843,47,23.520153
11.788132,142,23.554594
66.14357,233,23.819088
-8.52949,104,24.031232
3.9450529,147,24.582469
-4.5215454,110,24.623349
-31.198202,158,24.882378
-34.45574,79,24.962158
-11.257415,130,25.479157
16.385353,153,25.693567
36.701813,174,25.992739
-60.426613,55,26.077506
-60.205162,72,26.15529
-44.254597,73,26.229595
-23.992147,144,26.347269
2.5824378,143,26.386672
-31.243858,134,26.791552
-38.801556,106,26.791552
-23.253637,97,27.031888
-63.25685,67,27.099703
-56.290615,66,27.099703
-53.67733,65,27.34653
-71.37695,36,27.569423
-40.683887,108,27.839677
-68.15576,80,27.969318
-43.074757,67,28.047103
-20.662436,71,28.641486
-58.957584,58,28.957614
-31.422415,77,29.024429
-37.024994,76,29.184985
-74.2217,61,29.394408
-83.97348,94,29.569922
-57.86064,68,29.569922
-15.176234,79,29.715031
-15.193386,118,30.096987
-33.282425,71,30.177761
48.68024,109,30.392177
-53.425034,95,30.842949
-62.286022,60,30.842949
-76.29405,33,30.919738
-82.00797,24,31.06733
-65.15069,56,31.06733
-35.36889,88,31.218911
-45.89029,113,31.29171
-33.83264,63,31.479192
-17.517834,109,31.849172
-68.098724,43,31.98879
-3.817483,113,32.240097
-21.624607,89,32.240097
-11.383496,72,32.240097
-37.51247,81,32.404653
-27.897104,65,32.555739
-89.407074,37,32.742224
-55.697018,49,33.088273
-58.016884,55,33.088273
-89.998215,57,33.200958
-75.21206,34,34.012746
-56.572186,56,34.118456
-52.06906,69,34.239123
-53.531914,65,34.239123
-9.724434,116,34.597131
-74.59677,38,34.923262
-53.426853,39,35.27529
-90.96752,29,35.553153
-53.133392,44,35.599023
-77.55445,28,35.685783
-82.7627,23,35.718693
