#{"t_start": 1686623344.674273, "env_id": null}
r,l,t
-78.71003,36,4.386579
-72.76535,39,5.145634
-70.62723,40,5.355255
-68.307,41,5.570493
-70.08757,41,5.570493
-69.98487,42,5.822846
-67.52339,45,6.461274
-59.118755,51,7.794569
-54.45084,52,8.004382
-79.676544,59,9.650992
-1.2947576,61,10.099198
-79.96577,27,10.531929
-44.27303,64,10.764909
-51.475937,67,11.422063
-36.15882,80,14.434609
-70.7966,41,15.102237
-77.057686,33,15.555597
-54.302444,49,16.417792
-22.379269,99,18.667845
-71.182945,38,18.667845
-53.627357,47,20.255905
-38.622017,69,20.689857
-46.167442,68,20.930266
-67.52659,44,21.366714
5.5068836,113,21.800333
-16.768217,75,22.465436
-46.600273,77,23.860692
-53.02662,55,26.810872
-59.85336,50,26.810872
-72.40604,37,27.025043
-60.511497,43,29.959647
-69.34854,41,30.230596
-69.9097,42,30.230596
-23.439121,63,30.755237
-40.708485,59,32.074968
-17.348518,96,32.500989
-22.804699,100,33.166757
-11.452856,115,33.846686
-59.517933,54,34.056821
-83.641464,34,34.482763
-72.73246,35,34.92611
-90.27255,57,35.360665
-26.077547,90,35.360665
-66.76875,41,35.995937
-57.526653,57,36.694265
-71.85388,39,39.302732
-62.36206,48,40.857143
-80.564476,49,40.857143
-56.108677,30,41.079131
-74.083595,36,41.968446
-76.96276,31,42.201389
-90.82377,40,42.625177
-64.06801,45,43.069158
-62.9937,54,46.83531
-46.67571,66,47.070901
-26.042702,57,48.049133
-42.00966,77,49.20616
11.376062,124,49.20616
-39.83193,57,49.449041
-68.74828,40,50.134968
-13.730658,89,50.134968
-68.48129,42,50.350366
-46.754807,55,51.684196
-62.002598,51,52.360868
-61.814274,52,54.258895
-35.49861,59,55.179051
-92.81619,32,56.269115
-42.926086,64,57.332652
-68.153725,43,57.574523
-75.692535,33,57.574523
-16.498152,103,58.902
-29.821182,82,60.413864
-61.290806,50,61.098576
-71.8985,36,63.078454
-75.79988,64,63.511515
-22.299343,75,63.756822
-14.56295,67,63.977012
-61.040115,46,67.709786
-46.616436,71,69.875903
-54.776558,60,70.731425
-70.31926,35,71.178857
-16.309782,90,72.036991
-41.08209,104,72.90535
-54.848328,43,73.11617
-9.725317,73,73.346527
-65.36667,56,73.346527
-39.07339,60,73.550904
30.580708,126,74.64416
-67.26209,73,74.846284
-13.126158,107,75.059457
-10.0712385,92,76.452029
-6.223834,63,76.899151
-82.72895,23,78.400077
-60.909443,50,78.624251
-15.120109,72,79.704899
-57.8058,45,81.920218
-65.7148,43,82.608866
-65.0441,45,83.285855
-37.98076,80,88.52117
-33.738567,86,90.340078
1.9505444,95,96.274011
145.27861,161,117.053901
391.98657,250,126.829039
414.73068,250,130.061239
378.17764,250,130.731829
308.4502,250,131.938211
466.90994,250,132.358767
476.15128,250,133.672488
468.918,250,134.10749
488.62714,250,135.701971
382.75385,250,135.982877
541.8546,250,139.322641
498.08502,250,140.040899
511.9203,250,140.689844
479.73483,250,145.723943
520.2623,250,147.442662
486.7477,250,153.878253
568.8389,250,174.775362
536.3319,250,186.024693
569.3151,250,189.268563
530.66583,250,189.988602
559.55676,250,191.119093
543.11755,250,191.586336
535.57684,250,193.014282
582.706,250,193.505594
573.9195,250,195.066016
594.6352,250,195.292164
579.86176,250,198.904842
545.4139,250,199.600127
564.6374,250,200.296508
561.85394,250,206.092922
541.42395,250,208.043458
578.6425,250,214.194152
588.8091,250,234.026983
562.80286,250,243.657393
601.2567,250,246.725218
576.7629,250,247.368688
511.33163,250,248.446021
633.49994,250,248.856447
631.0403,250,250.217269
585.5076,250,250.629718
529.4692,250,252.178828
602.47815,250,252.411066
627.27057,250,255.734495
595.3832,250,256.400667
625.7873,250,257.147538
582.1784,250,262.732974
607.8801,250,264.936405
588.02856,250,271.525401
598.8704,250,291.349925
509.99942,250,301.173689
585.14886,250,304.250307
600.5949,250,304.899895
606.0783,250,306.018117
538.3204,250,306.474998
533.7999,250,307.864916
601.25415,250,308.282791
567.9991,250,309.810344
564.37506,250,310.025498
619.0407,250,313.41636
559.883,250,314.089014
592.2661,250,314.77288
612.51544,250,319.97114
494.27484,250,321.724384
604.5101,250,328.308528
448.82944,250,348.127482
591.7964,250,358.337519
604.3231,250,361.763953
618.68463,250,362.489038
623.53876,250,363.655753
617.1024,250,364.099077
625.01184,250,365.430551
513.102,250,365.889657
610.07526,250,367.506525
524.1289,250,367.715592
584.59357,250,371.142226
630.40564,250,371.849706
609.49243,250,372.517048
560.25684,250,377.700554
570.4777,250,379.539051
612.04193,250,386.195323
615.39594,250,407.392013
631.4363,250,417.305033
590.2437,250,420.389893
603.1145,250,421.074879
626.346,250,422.171022
588.9158,250,422.636015
598.1829,250,424.040479
556.69855,250,424.457729
608.7255,250,426.013231
611.75055,250,426.236374
553.58856,250,429.576094
624.3247,250,430.253071
596.844,250,430.954714
595.52356,250,435.993691
555.5292,250,437.828313
571.43097,250,443.841636
605.9824,250,465.348309
629.9657,250,475.080716
629.49396,250,478.245274
585.8743,250,478.953953
623.8459,250,480.102531
609.41187,250,480.543526
614.0866,250,481.890185
555.9663,250,482.366895
585.7141,250,483.957823
597.8765,250,484.195113
633.0855,250,487.600745
554.59705,250,488.273967
630.1888,250,488.982849
545.2494,250,495.20125
510.24585,250,497.392479
620.195,250,503.031564
621.40564,250,522.943152
584.2478,250,532.405781
553.7937,250,535.511524
636.9594,250,536.18964
604.1114,250,537.280322
638.6111,250,537.718854
