#{"t_start": 1685964256.524599, "env_id": null}
r,l,t
-73.18574,30,0.454494
-74.42134,31,0.475692
-63.703632,36,0.59656
-69.065926,38,0.654097
-80.34849,39,0.675828
-63.835197,40,0.708001
-60.75423,40,0.708001
-64.36172,41,0.736209
-58.101585,44,0.796476
-53.70794,45,0.827145
-55.47229,45,0.827145
-47.952404,46,0.856902
-51.674767,46,0.856902
-53.839447,49,0.917193
-80.117485,20,0.975475
-34.477943,53,1.018028
-55.69572,57,1.130988
-72.17116,36,1.734002
-58.671066,42,1.772024
-54.665367,47,1.894986
-26.39408,60,2.145439
-9.164396,92,2.678217
-19.993649,89,2.722275
-36.63349,78,2.741402
-1.4079398,102,2.842008
17.63315,113,3.093109
24.460045,115,3.161957
-72.12989,33,3.776288
-95.58209,40,3.959394
11.776201,146,3.989629
31.005814,161,3.989629
-7.0746946,131,4.364161
-86.12312,20,4.364161
-89.77213,20,4.384301
4.316259,84,4.404435
-25.399189,90,4.493931
-80.06295,25,4.493931
38.497894,183,4.493931
37.13637,192,4.493931
95.60875,179,4.522129
-2.4257433,136,4.522129
-17.749313,88,4.522129
-67.4406,39,4.554738
38.993813,133,4.582961
-11.675842,123,4.635389
-25.022621,90,4.666489
47.71262,179,4.715775
-89.80218,16,4.866735
-85.80137,23,4.908626
-82.24034,25,4.908626
-83.93895,18,4.968938
-95.42975,22,4.988544
-80.20853,29,4.988544
-84.620575,24,5.028732
-78.70971,31,5.139575
-75.230385,32,5.159682
-76.40215,32,5.159682
-74.922905,34,5.208997
-72.99716,27,5.208997
-78.14684,26,5.208997
-78.56438,32,5.228123
-63.021393,41,5.240156
-88.707596,17,5.331137
306.51746,250,9.553501
286.952,250,9.697963
241.30978,250,9.748224
280.57037,250,9.748224
297.348,250,9.815914
297.1569,250,9.835861
265.354,250,9.878211
208.77086,250,9.99671
239.98503,250,10.018791
221.57645,250,10.018791
340.69293,250,10.059068
267.53824,250,10.059068
189.26195,250,10.059068
284.72916,250,10.089472
270.41135,250,10.110596
298.0219,250,10.19089
-16.2238,82,11.414397
-49.079926,76,11.534437
-36.56268,99,11.656236
-42.757957,86,11.737489
-17.102146,90,11.767126
-18.710682,97,11.918971
13.827299,115,12.019305
-8.182572,113,12.233088
6.5244203,131,12.331001
-76.38819,32,12.379548
25.85645,142,12.379548
4.718923,135,12.493155
9.962127,125,12.543026
22.50511,137,12.583083
-82.51802,22,12.965263
-35.522266,73,12.985888
50.41143,148,13.086888
11.439812,156,13.126649
-12.072456,87,13.147596
-78.008255,39,13.147596
30.919123,156,13.168514
