#{"t_start": 1686521535.6727276, "env_id": null}
r,l,t
-71.83639,31,0.802591
-66.04876,46,1.600427
-66.94464,47,1.649876
-61.934036,52,1.9261
-50.91801,57,2.201205
-52.562313,58,2.248283
-56.7608,60,2.349428
-43.95142,64,2.54103
-48.92272,65,2.599479
-37.382137,66,2.652255
-38.094765,68,2.753006
-57.45055,72,2.952441
-20.080631,74,3.046406
-48.901047,74,3.046406
-2.3650086,75,3.096977
-61.52917,35,3.398291
-20.521666,83,3.511445
-79.22997,29,3.813834
-79.66286,36,4.021937
-70.72516,40,4.264469
-55.42891,55,4.468985
-74.22882,31,4.694023
5.5195756,76,4.738764
-69.03994,42,4.738764
-49.270897,45,5.336363
-56.11055,48,5.51091
-38.355476,73,5.659369
-54.89416,53,5.659369
-84.47756,27,5.659369
-28.06125,60,5.821368
-75.870285,67,5.972958
-82.00098,25,6.03028
-46.287174,74,6.424618
-65.87199,43,6.929377
-51.10024,65,7.133795
-78.34228,30,7.175361
-31.363531,80,7.574549
-72.4092,60,7.717772
-28.123838,92,8.059288
-67.05318,43,8.109998
-85.00503,42,8.109998
-32.280876,76,8.305163
-36.76113,57,8.496105
-71.87096,30,8.59692
-15.168099,92,8.647511
-48.15721,68,8.900392
-62.386784,68,9.036396
-61.205482,45,9.142631
-46.484898,67,9.142631
-58.31882,45,9.435288
-90.724174,33,9.777418
-53.081135,67,9.838575
-64.97316,43,9.958448
-33.140274,99,10.503059
-57.626583,59,10.732759
-65.80457,46,10.845767
-60.32855,45,11.159975
-85.395836,42,11.330178
-50.253574,59,11.864941
-66.84217,68,11.936636
-53.033707,63,12.309018
-78.47161,27,12.488424
-41.370834,57,12.543434
-46.02624,45,12.652043
-62.15,53,12.953737
-57.652603,41,13.155609
-56.50269,63,13.518306
-80.7252,26,13.740739
-8.588287,100,13.740739
-67.92616,44,13.836265
-59.974182,56,14.302199
-34.86964,68,14.358252
-28.536837,96,14.50968
-55.977226,50,14.620728
-72.58215,39,14.983986
-77.32066,29,15.034533
-2.8656912,103,15.225957
-59.683857,55,15.377627
-81.677574,25,15.801958
-57.68537,52,15.853452
-48.587303,68,16.105214
-72.19158,36,16.215264
-44.068058,72,16.436991
-67.52427,85,16.487471
-77.193565,30,16.538752
-66.24184,37,16.963217
34.7493,141,16.963217
-61.991425,63,17.02261
-60.342346,64,17.062996
-71.28088,48,17.114348
-71.10332,26,17.173768
-74.14328,34,17.173768
-44.489452,65,17.670258
-71.603714,36,17.982827
-41.722126,65,18.566689
-78.18882,29,18.619387
-60.483425,46,18.789133
