#{"t_start": 1685779612.3238916, "env_id": null}
r,l,t
-75.56674,32,0.453283
-72.55381,39,0.635956
-65.76764,45,0.770737
-70.53652,45,0.770737
-70.34423,47,0.837865
-40.030857,50,0.901467
-60.320118,56,1.051424
-69.50776,61,1.192009
-45.425858,62,1.21967
-54.950138,64,1.272063
-45.851658,65,1.293221
-62.966305,71,1.441124
-35.703312,77,1.584198
-37.7903,80,1.662895
-62.057907,54,1.826038
-63.45777,90,1.926831
-45.761753,55,2.01851
-15.869653,96,2.067846
-69.13912,31,2.067846
-85.019455,56,2.479017
-68.352936,54,2.560697
-43.687862,69,2.581807
-31.633524,70,2.690127
-34.929398,75,2.692144
-59.869606,41,2.712278
-41.528305,76,2.712278
-41.13048,60,2.752467
-44.731262,63,2.901558
-57.43009,55,3.014324
-70.066635,38,3.064595
-76.58759,49,3.084755
-37.024685,71,3.276924
-72.02388,37,3.536526
-60.568695,43,3.72005
-51.175648,66,3.812027
-36.906536,50,4.09349
-62.223293,51,4.31484
-72.113235,46,4.31484
-44.601448,70,4.607896
-78.81715,58,4.655488
-43.30803,72,4.655488
-50.589027,62,4.786133
-27.678976,89,4.908072
-27.935549,83,4.977417
26.226719,114,4.977417
-89.32853,45,5.067833
-29.787437,91,5.219834
19.752068,122,5.300305
-32.148262,68,5.400825
-31.584106,91,5.72292
-73.89158,33,5.823443
-67.39092,47,5.877902
-60.93856,43,5.895059
-46.08426,63,5.924303
-47.820686,52,6.002955
-48.682796,70,6.407984
-49.61603,64,6.528941
-24.746975,88,6.551142
12.79309,110,6.64282
-60.688797,60,6.742556
-67.50076,43,6.813087
-74.03309,41,6.864664
-46.097214,73,6.914045
-49.79155,65,7.053103
-5.617691,116,7.107517
-64.67985,45,7.155782
-83.09561,33,7.257369
-56.020626,93,7.356177
-90.423676,36,7.477504
-38.834694,65,7.519727
-38.62224,72,7.761692
-13.975699,102,7.892726
-27.928614,85,8.098216
-67.58702,44,8.209661
-45.625706,65,8.601504
-52.499878,57,8.63166
-24.61264,57,8.690024
-40.758484,74,8.811263
-12.738589,85,8.811263
-38.532986,73,8.901786
-51.948288,60,8.901786
-27.981735,97,9.31908
-19.61143,72,9.408725
22.757904,97,9.438878
-63.49183,49,9.688352
-58.162254,55,9.748306
-41.456985,80,9.820706
-33.380066,83,9.961321
-71.32187,38,9.99136
-38.128162,81,10.163901
-79.849174,26,10.213204
-63.01673,51,10.444475
-93.741135,61,10.464749
-58.907185,54,10.543283
-92.64442,64,10.543283
-43.935013,60,10.629775
-24.47857,66,10.686227
-56.152042,60,11.048939
-44.31301,112,11.168563
-46.451454,68,11.614853
-53.25129,61,11.641962
-47.327995,68,11.664115
-40.880245,67,11.774568
-34.10008,89,11.875213
-50.626778,64,11.925568
-39.932365,71,12.058116
-89.562325,63,12.17906
-72.82079,68,12.239361
-52.863514,95,12.25946
-43.296585,71,12.340939
-46.204784,70,12.379089
-38.235626,74,12.562824
-52.870575,55,12.593055
-78.90645,39,12.65397
