#{"t_start": 1680082199.963856, "env_id": null}
r,l,t
-69.56189,42,1.231655
-67.61314,44,1.315429
-58.868706,47,1.452063
-58.066483,49,1.541821
-74.20506,52,1.649532
-47.520226,53,1.685434
-89.81338,61,1.963686
-70.78607,62,2.009564
-49.69546,62,2.009564
-9.635239,68,2.239943
-35.379494,86,2.913132
-37.169125,87,2.954021
-20.152508,90,3.061732
7.092643,91,3.09564
-71.32949,40,3.16645
-36.17527,66,3.633195
-8.4831085,109,3.669097
-56.06806,48,3.669097
-42.663513,64,3.788774
-46.14013,45,3.789773
-1.7916692,71,3.850609
-38.507694,71,3.945354
-55.589596,61,4.089965
-86.250854,33,4.78709
-39.025356,95,4.822994
-80.16068,62,4.878843
-67.904686,44,4.967604
-60.282608,40,4.999518
-65.46365,67,5.14413
38.725056,162,5.260814
-11.878388,101,5.287744
-24.41777,72,5.360546
-67.35248,43,5.388471
-58.03977,82,5.456288
-45.402733,51,5.499173
-32.508274,81,5.563003
-78.103516,30,5.716871
-35.192932,70,5.795659
-13.280383,76,6.180622
15.221791,88,6.37809
-61.790966,47,6.435935
-62.396687,51,6.594508
-60.366093,46,6.750091
-37.98451,52,6.791978
-41.61936,67,6.910658
-53.138924,50,7.077209
-59.340366,53,7.146024
-66.71331,45,7.147021
-83.654396,56,7.544951
-39.649742,87,7.577863
-51.53093,66,7.608779
-77.41522,30,7.699536
-62.97622,77,7.759377
-59.88832,39,7.800265
-51.544544,59,8.017679
-64.37389,35,8.138354
-52.236652,58,8.168275
-27.135664,94,8.205174
-7.673797,92,8.261026
-53.233456,61,8.31488
-79.35399,27,8.406632
-75.82785,31,8.497389
-66.92584,45,8.497389
-52.984093,58,8.680895
-80.34335,36,9.302224
-80.247475,32,9.302224
11.848045,85,9.365054
-70.28483,58,9.398962
-70.115005,42,9.439854
-57.213516,47,9.475756
-89.87067,56,9.50767
-62.56729,46,9.692173
-57.51633,66,9.743039
-62.85569,41,9.772956
-67.86347,41,9.942501
-30.113295,92,9.942501
-63.65705,51,9.97242
-28.022846,74,10.073148
-80.76033,27,10.139969
-45.72149,64,10.484044
-67.230034,43,10.794208
-69.76381,37,10.851056
-38.184826,53,11.00564
-58.52792,50,11.171196
-65.89176,45,11.302841
-62.3333,40,11.337746
-53.845104,63,11.337746
-54.845325,57,11.494326
-53.623753,67,11.494326
-20.681059,114,11.663869
-54.693405,52,11.663869
-63.72339,40,11.691794
-49.376854,61,11.821445
-74.74428,34,11.856352
-18.63051,86,11.975033
-91.13808,32,12.316115
-77.54988,32,12.342044
-12.638293,99,12.390913
-65.18259,53,12.478679
-17.82493,83,12.512586
-23.990799,48,12.653209
-75.87088,33,12.653209
-52.95087,60,12.817764
-45.3731,45,12.84968
-86.41455,39,13.075073
-63.513428,48,13.100007
-66.72681,57,13.180788
-82.7161,35,13.286503
-65.52364,51,13.286503
-57.929398,60,13.408177
-77.130775,29,13.645539
-68.17345,42,13.675457
-70.45369,37,13.70837
-49.613686,66,13.777183
-61.60617,49,13.807103
-56.85301,55,14.084356
-19.366714,93,14.084356
-61.830566,46,14.172123
-47.870377,68,14.317729
-70.08618,41,14.318726
-71.466286,39,14.349644
-72.83651,38,14.455358
-55.182415,36,14.525171
-51.721962,51,14.624902
-55.13607,48,14.770512
-81.116066,26,15.054745
-66.09656,45,15.182402
-19.352522,88,15.429737
-54.814266,52,15.429737
-57.985126,55,15.522487
-54.682213,59,15.86771
-70.74659,35,15.960461
-65.46722,38,15.961458
-49.77901,62,16.421221
-41.299496,58,16.721415
-36.04592,81,16.760309
-59.6649,65,16.877993
-59.301735,43,16.972736
-78.716675,29,17.107376
-11.163681,77,17.374655
-52.02968,62,17.6559
-51.683517,53,17.6559
-41.960114,46,17.872317
-42.36314,98,17.910214
29.492315,95,18.0648
-55.96066,58,18.313131
-25.11576,93,18.486665
-75.87687,37,18.518578
-76.006485,24,18.518578
-62.29768,54,18.550491
-35.790276,79,18.585398
-26.147898,78,18.624296
-37.63752,54,18.795831
-50.089603,53,18.974351
-67.48439,44,18.974351
-45.82413,56,19.010255
-48.687332,59,19.010255
-78.48645,36,19.165835
-82.5399,30,19.371283
-59.08944,38,19.4022
-75.738304,32,19.610639
-79.49997,30,19.643551
-60.068836,51,19.717354
-80.18774,36,20.040484
-51.479122,44,20.040484
-63.462288,45,20.098327
-80.824684,26,20.210027
-69.2363,41,20.32372
-82.663765,31,20.587013
-78.124466,52,20.687741
-75.6574,32,20.725641
-71.93167,35,20.755558
-58.860516,51,20.817392
-25.56115,95,20.872245
-22.31318,71,20.955023
-69.587135,38,21.181412
-9.975358,68,21.181412
-37.36086,61,21.297102
-70.5493,42,21.482603
-26.868391,83,21.611257
-65.87541,40,21.741905
-16.634533,104,21.798753
-77.713844,36,21.967298
-49.384064,68,22.028138
-61.346703,58,22.028138
-67.28995,43,22.028138
-74.65655,36,22.207651
-66.93096,40,22.312369
-68.05431,59,22.436037
-62.448406,63,22.504853
-60.887024,44,22.581657
-53.49826,64,22.582643
-80.211555,28,22.646471
-16.583403,93,22.883832
-49.79867,70,22.953646
-57.92358,45,22.984561
-58.03394,56,23.183027
-71.52516,50,23.303704
-68.46629,40,23.479231
-71.709496,35,23.582954
-76.77785,34,23.612873
-54.941753,51,23.6398
-77.36299,32,23.672711
-58.48452,55,23.703626
-67.47168,37,23.768453
-39.540062,59,23.895112
-19.88352,68,24.17436
-66.56835,47,24.433663
-38.558968,67,24.433663
-37.66359,67,24.684986
-81.60197,58,24.685983
-57.641964,47,25.102863
-63.946003,50,25.272406
-60.87526,61,25.629445
-41.552036,81,25.82093
-33.298954,94,26.01441
-71.97864,38,26.01441
-42.644634,70,26.01441
-42.657368,74,26.102176
-39.18144,84,26.573906
-17.684874,104,26.601829
-9.106223,106,26.835203
-68.22216,59,27.057603
-44.149235,109,27.179275
-45.493996,75,27.385721
-61.610355,57,27.485453
-58.22001,54,27.578203
-4.592259,100,27.578203
-33.975986,53,27.641033
-15.479359,104,27.711843
-25.686924,114,27.751734
-38.22723,78,27.947211
-67.86325,24,28.253386
-35.22237,76,28.282308
-71.09793,39,28.417943
-57.335384,62,28.484763
-52.229458,64,28.580507
-16.12884,124,28.616408
-80.75046,27,28.820859
-57.658047,58,28.877707
-9.740404,99,28.992398
-68.36059,44,29.080162
-42.149048,52,29.205824
-73.08109,32,29.269652
-60.241783,52,29.372375
-38.5414,66,29.472107
-34.586372,89,29.587795
-62.139343,46,29.699495
-38.61366,68,29.746372
-71.972885,36,29.746372
-38.915688,72,29.925886
-82.334595,33,30.184192
-56.45073,55,30.184192
-41.48655,60,30.443493
-68.56235,43,30.443493
-55.507374,58,30.482389
-78.89775,29,30.482389
-69.50224,39,30.563172
-70.11069,41,30.721745
-54.71655,58,30.845414
-28.824203,71,31.233369
-72.84727,38,31.306736
-60.75872,49,31.340644
-51.533146,57,31.377546
-66.55414,46,31.377546
