#{"t_start": 1685790458.4475965, "env_id": null}
r,l,t
-80.355125,27,0.347104
-79.55345,33,0.479332
-75.53685,34,0.517232
-68.145195,44,0.751159
-66.44728,45,0.777959
-60.203533,53,0.971878
-57.032425,59,1.11573
-50.009,59,1.11573
-63.911976,27,1.144753
-51.900322,60,1.144753
-49.588463,68,1.347583
-39.119232,69,1.371518
-37.624817,72,1.450508
-34.6862,73,1.475439
-71.3007,42,1.548426
-59.58687,51,1.598633
-41.021835,78,1.598633
-37.327164,82,1.711246
-0.45548636,82,1.712243
-68.773476,39,1.762221
-66.58029,35,1.869609
-77.12596,28,2.064457
-70.606606,26,2.113423
-52.168213,39,2.143479
-69.87551,41,2.170398
-37.11583,64,2.395249
-59.527866,49,2.395249
-42.26163,51,2.468138
-66.44655,50,2.6765
-64.06356,44,2.747449
-61.676907,50,2.768392
-61.487602,37,2.817765
-66.20705,50,2.88495
-72.80715,38,3.071602
-75.91751,32,3.174421
-36.639652,59,3.197568
-55.007637,49,3.289861
-28.754011,72,3.50779
-76.568954,40,3.625708
-50.219643,61,3.670639
-47.212955,78,3.704642
-51.92962,59,3.825122
-75.17964,46,3.870492
-57.69561,45,3.894495
-73.64328,30,3.91843
-69.99067,37,4.079932
-36.928047,68,4.125282
-16.983952,80,4.125282
-33.756752,59,4.175171
-77.63335,31,4.269118
-36.331596,109,4.269118
-67.27672,43,4.33126
-73.72698,30,4.406069
-35.88703,56,4.431032
-80.168564,26,4.45701
-74.854454,29,4.618849
-57.50457,38,4.619846
-22.112494,73,4.642859
-68.3392,39,4.830838
-71.1632,38,5.069842
-63.15251,48,5.102496
-44.697308,44,5.509644
-32.49345,78,5.65613
-48.456886,57,5.681062
-54.55261,61,5.734037
-62.360744,49,5.794946
-60.092712,52,6.075895
-53.18862,44,6.075895
-32.538177,68,6.116514
-15.322753,69,6.142668
-62.33205,42,6.298932
-51.493603,59,6.298932
-67.9573,82,6.298932
-71.0098,31,6.424308
-47.275764,63,6.463398
-34.08598,74,6.499487
-12.89215,75,6.568267
-68.82098,34,6.732337
-54.627796,60,6.931051
-78.543846,26,6.996964
-66.96278,43,6.996964
-76.977776,30,7.057278
-80.52153,26,7.131524
-60.33604,47,7.248224
-62.39672,38,7.573709
-68.31608,44,7.597451
-60.33941,40,7.597451
-58.274765,54,7.704557
-68.092834,40,7.826751
-42.753254,74,7.87687
-69.443405,37,7.901181
-55.480415,61,8.022122
-71.89032,57,8.126929
-33.14526,73,8.153972
-65.292114,49,8.296849
-77.17738,47,8.421803
-65.32339,46,8.721143
-66.69315,51,8.863066
-24.307547,90,8.888057
-23.569864,77,8.938148
-49.561768,65,9.313687
-70.21698,57,9.420946
-59.941177,42,9.454484
-71.4367,33,9.532237
-3.4995685,97,9.556522
-12.904142,102,9.556522
-15.045199,84,9.687604
-39.14084,68,9.837181
-44.82992,63,9.874179
-80.98593,46,10.087068
-56.6899,60,10.37482
-60.764473,99,10.37482
-44.733685,65,10.532549
-44.85934,43,10.620579
-72.99226,47,10.65262
-31.557182,63,10.925315
-56.683598,57,11.021259
-94.310104,135,11.279466
-21.037241,139,11.330995
-42.28472,127,11.331992
-47.130253,78,11.681712
-41.272293,71,11.681712
-48.814816,89,11.714664
-54.55439,56,11.812627
-75.49935,80,11.885149
-31.471825,57,11.982441
-61.762848,54,12.030023
-52.834312,68,12.365196
16.291224,115,12.48496
9.563128,100,12.635055
-77.86282,64,12.635055
-95.87894,25,12.666466
-71.76798,49,12.919107
-70.99547,44,12.987104
-1.2735791,107,13.080557
-33.878864,76,13.184667
-37.484386,77,13.259181
-29.211617,94,13.284465
-56.082733,64,13.284465
-41.018055,83,13.416286
-64.2285,44,13.470246
-38.141396,71,13.484207
-77.445496,68,13.685978
-76.931244,31,13.685978
-82.340454,32,13.983732
-60.05595,56,14.033676
-73.25256,33,14.110781
-44.84504,59,14.110781
-45.666767,65,14.612348
-59.20619,54,14.634022
-51.387745,66,14.725836
-62.045166,55,14.771163
2.0255044,124,14.883059
-24.452196,96,15.032904
-60.63101,58,15.10996
-44.090294,68,15.1599
-34.849644,79,15.215798
-45.255013,55,15.469609
-10.61148,124,15.568533
-48.118065,73,15.782346
-51.147728,51,15.849932
-44.692394,89,15.877856
-42.42631,76,15.913632
-42.548298,75,15.961198
-63.41928,54,16.05274
-66.80492,58,16.05274
-75.72263,53,16.076722
21.62113,107,16.101123
-65.428024,42,16.482831
-46.710953,59,16.5637
-77.79274,28,16.728569
-45.540462,75,17.063293
-63.83223,46,17.181206
-66.199196,45,17.181206
-61.40176,50,17.331135
-57.046204,56,17.331135
-54.74712,68,17.455005
-39.05179,69,17.552343
-28.597103,103,17.697809
-39.26388,74,17.697809
4.1163487,114,17.830755
-80.59965,25,17.930592
-80.723076,23,18.002573
