#{"t_start": 1686029148.3261864, "env_id": null}
r,l,t
-59.843204,53,1.093845
-59.379314,53,1.093845
-61.26238,55,1.14544
-43.804398,65,1.366794
-25.931967,69,1.465637
-36.748142,70,1.485559
-19.929392,75,1.609943
-35.80043,76,1.625881
-2.9476647,76,1.625881
-28.684385,78,1.67491
-32.463642,78,1.67491
-23.375303,80,1.724696
-14.36896,80,1.724696
-70.06622,27,1.724696
-14.992896,85,1.845097
-19.383844,86,1.867208
-7.544692,86,1.867208
-71.02937,26,1.986621
-81.50351,25,2.076042
-48.71643,45,2.132348
-82.23138,23,2.217065
-69.19798,32,2.354877
-79.48948,28,2.37028
-67.7459,29,2.399232
-58.33397,42,2.444069
-76.82023,26,2.463941
-41.030178,60,2.52601
-55.874523,42,2.591845
-57.898193,40,2.591845
-73.0536,28,2.702353
-45.554,53,2.81208
-58.90388,41,2.871189
-47.25628,61,3.052669
-32.3136,57,3.062679
-67.54573,36,3.114033
-65.70634,35,3.155257
-74.00585,34,3.225478
-32.72673,65,3.258924
-67.7277,35,3.298384
-54.67075,55,3.298384
-42.1488,63,3.507905
-77.569275,25,3.600195
-75.002655,28,3.618899
-23.825779,63,3.720072
-73.79558,29,3.720072
-76.861694,27,3.772915
-59.570423,38,3.79292
-43.772446,61,3.79292
-46.326195,58,3.842017
-27.904497,75,3.855551
-39.20975,51,3.886799
-82.27926,30,3.886799
-67.25735,36,3.934093
-31.280544,56,3.934093
-75.30095,28,4.062325
-81.25513,27,4.355691
-82.57321,24,4.355691
-73.6143,38,4.380646
-6.7845025,99,4.395535
-71.854065,34,4.497743
-73.08817,32,4.538293
-4.561698,118,6.138676
-19.06433,97,6.277329
-20.154922,99,6.327501
6.222877,115,6.660539
52.771564,150,6.882989
71.23375,159,7.455559
-37.9379,71,7.500538
55.469746,155,7.553347
83.78705,203,7.712402
71.786194,190,7.792013
87.66766,202,7.901455
96.15496,204,7.901455
228.07631,250,8.213561
-17.666224,88,8.386799
250.49237,250,8.558185
134.6824,243,8.643521
220.1377,250,8.666651
31.071953,123,8.681357
20.771408,138,9.031015
96.77114,231,9.031015
-61.946785,46,9.138385
-75.61643,32,9.203013
-22.977976,76,9.235073
-8.590644,85,9.265064
18.778198,123,9.323407
1.5478982,93,9.323407
-40.10286,72,9.347008
-26.607576,72,9.347008
-62.784645,35,9.390397
6.7048707,100,9.518974
-37.665478,58,9.555754
-27.152458,88,9.568871
-74.22388,29,9.852128
-62.371147,46,9.963217
-58.831177,41,9.963217
-44.354843,50,10.036319
-36.137825,71,10.071334
-64.39613,40,10.121936
-63.764053,47,10.141023
-65.76146,34,10.182249
-64.15462,33,10.231574
-62.22494,45,10.283128
-43.446106,52,10.283128
-24.166739,82,10.283128
-81.6137,23,10.426396
-60.110428,57,10.485456
-41.322037,60,10.554394
-55.487495,50,10.554394
-35.52693,62,10.570882
-61.699028,39,10.823761
-56.82952,54,10.912187
-70.033035,32,10.913179
-60.867805,46,10.990944
-73.42022,46,11.125771
-48.414997,59,11.125771
-61.457996,44,11.275983
-31.95714,60,11.294881
-72.88209,34,11.49792
-37.19165,63,11.538219
-37.710976,69,11.553233
-44.85916,54,11.624113
-30.267126,80,11.740155
-47.705353,73,11.740155
-72.18254,26,11.822209
-31.029415,66,11.882262
-68.23015,37,11.882262
-58.97017,39,11.930558
-73.257614,33,12.213113
-41.738358,55,12.429841
-74.01942,35,12.533047
-65.99512,40,12.565001
-66.97284,38,12.670919
50.863285,203,14.718521
17.7362,129,14.913657
88.891556,204,15.141774
74.48964,170,15.179451
230.98921,250,15.641843
284.61383,250,16.107484
198.01341,250,16.190609
257.88947,250,16.718216
258.71207,250,16.784378
279.725,250,16.97914
240.93135,250,17.134501
281.11264,250,17.192767
291.81723,250,17.76336
238.03754,250,17.880143
249.77713,250,17.914774
294.74637,250,18.030477
41.253906,151,20.150983
291.01,250,20.24473
31.19505,138,20.336607
5.9855366,110,20.385181
260.72012,250,20.455728
92.52229,198,20.556671
246.31476,250,20.700799
274.30988,250,20.73543
267.26633,250,21.26636
34.030487,142,21.26636
-52.804466,55,21.432171
57.9538,170,21.65345
276.79483,250,21.849499
-66.0588,38,22.114993
223.51703,250,22.484467
249.04276,250,22.69899
242.73195,250,22.84294
16.288727,115,22.995396
-84.520004,22,23.172436
22.934359,122,23.477754
158.93086,246,23.509429
49.954693,132,23.575243
38.066864,166,24.03728
47.209904,170,24.207477
19.093973,134,24.308317
43.034286,166,24.512938
-82.25778,21,24.985511
-35.02305,67,25.02605
5.7153735,117,25.139858
27.014212,134,25.15312
68.878105,155,25.159133
-15.171447,89,25.205059
-50.954487,52,25.205059
-39.637047,44,25.205059
53.99685,169,25.253691
-31.230204,75,25.286125
53.471878,151,25.286125
-4.4503875,103,25.346227
102.40536,219,25.43168
-74.90459,28,25.900088
112.53104,227,27.909408
16.737762,123,28.042649
35.38979,138,28.226753
53.135494,168,28.726884
26.396387,175,29.019367
236.27028,250,29.036451
-62.08834,39,29.105062
62.377964,188,29.342005
-74.00918,29,29.638842
51.720757,197,29.746603
239.26051,250,29.814488
85.896324,211,29.893935
-52.299004,48,30.069081
48.514194,194,30.140328
-50.999,47,30.368831
124.64186,233,30.394671
209.66747,250,30.49808
223.66588,250,30.667617
181.78523,250,30.685167
-43.196507,89,30.723514
-76.72992,25,30.746572
268.17148,250,30.746572
-55.839005,55,31.133367
-45.617966,100,32.399893
225.23746,250,33.371592
242.55875,250,33.482328
227.39633,250,34.387504
95.05372,211,34.857595
251.76874,250,34.877645
99.04779,209,34.947966
218.09344,250,34.972063
267.26373,250,35.086745
237.3341,250,35.518071
265.1366,250,35.53856
214.53444,250,35.779682
188.45772,250,35.806533
253.06499,250,35.820041
256.9192,250,35.820041
-51.405983,53,35.910668
122.69137,239,35.910668
-57.712494,57,36.105159
15.646608,97,36.286113
27.509987,150,36.376779
22.96918,156,36.376779
82.11452,220,36.629949
-47.75074,77,37.013124
-40.34274,43,37.11632
-74.49352,30,37.20847
-25.17003,91,37.579894
5.6146464,136,37.601011
-3.518725,99,37.719177
-45.76115,85,37.749275
24.880077,114,38.114132
3.0727427,123,38.176281
-66.10283,50,38.196189
12.078028,166,39.089282
2.8657987,149,39.239359
23.364748,133,39.570586
-35.600723,75,39.591651
14.233954,105,39.591651
259.01935,250,39.710334
7.435971,142,39.85129
