#{"t_start": 1685973473.9186618, "env_id": null}
r,l,t
-74.34925,32,0.474072
-70.21586,41,0.669352
-54.2429,48,0.799209
-55.923744,52,0.884539
-43.453896,54,0.933918
-66.12765,58,1.016826
-39.957882,64,1.154176
-42.64325,68,1.236629
-20.406042,77,1.433045
-19.963392,77,1.433045
-12.034256,83,1.55999
-62.989635,32,1.586494
-5.882569,85,1.612425
-23.44215,85,1.612425
-2.0837803,86,1.631374
-68.42606,39,1.658771
14.412744,91,1.745641
-82.570465,23,1.745641
-59.387123,51,1.759628
-57.6463,39,1.784056
-35.63606,62,1.805039
-77.995735,19,1.845946
-11.295713,96,1.845946
-86.95921,15,1.927426
-57.32473,45,1.988328
-67.31764,27,2.00229
-59.79463,41,2.053098
-85.50671,16,2.150114
-89.80254,18,2.224989
-77.60189,25,2.24807
-79.82769,23,2.285968
-72.53407,31,2.285968
-71.182884,29,2.315887
-82.43549,20,2.332356
-56.6442,35,2.429481
-86.57654,17,2.463455
-70.6232,33,2.512323
-81.676476,21,2.513164
-68.73107,33,2.588277
-68.138855,26,2.678065
-69.77546,31,2.678065
-14.766746,100,4.106256
0.30098617,119,4.26238
-39.607098,80,4.461488
-0.819895,121,4.931185
-0.56240976,117,5.138121
-5.2819057,113,5.204228
-36.43083,72,5.904999
46.998436,188,6.799828
48.97831,193,6.932176
-16.19328,108,7.706234
63.02966,214,7.727178
80.972855,225,7.819712
49.464905,226,7.819712
69.81435,230,7.841653
-41.39841,80,8.011197
118.28436,249,8.317865
48.677692,153,8.43237
16.520233,131,8.518261
259.14,250,8.597189
259.26294,250,8.671928
228.4797,250,8.835181
16.178932,133,10.156519
285.2206,250,10.460115
-12.155207,101,10.732836
22.161892,130,10.884964
-8.516961,102,10.983419
-66.72504,43,11.14141
275.68716,250,11.30144
33.086006,151,11.345322
78.55614,157,11.59803
58.998943,154,11.714378
40.083195,126,11.849792
82.112236,178,12.619949
78.57745,179,12.829982
247.13916,250,12.935736
117.45932,222,13.112826
227.91838,250,13.692636
218.84967,250,14.386656
85.7272,183,15.521463
78.61562,223,15.541409
9.358189,119,15.603753
71.21555,152,16.021443
124.767136,228,16.280204
206.29758,250,16.367483
220.95111,250,16.511814
196.53305,250,16.596627
-4.006419,109,16.681574
20.39362,145,16.728012
200.48026,250,16.882839
161.05675,250,17.058284
229.50722,250,17.151217
-33.637924,79,17.189293
214.97177,250,17.266005
-62.01404,43,17.279969
130.43974,244,17.783174
-43.37041,58,17.829569
-69.83942,57,17.93606
-60.216267,37,17.978299
-52.0808,46,18.044277
-49.476494,78,18.168
-21.033125,71,18.193929
238.669,250,18.21587
13.228029,112,18.410342
-47.89429,48,18.840072
-65.437325,34,18.880023
7.100934,124,18.913449
24.86606,159,18.974284
-58.49317,58,19.267174
-19.144884,82,19.679459
85.88229,203,19.837324
-22.828442,90,19.885943
7.031824,134,20.990837
29.611467,177,20.990837
-2.8011096,103,20.990837
100.46519,187,21.072721
-5.1062856,108,21.164697
-36.012375,110,21.181677
124.69673,229,21.713261
215.40114,250,22.489386
225.25258,250,22.991902
68.01603,170,23.171355
246.02441,250,23.403674
65.47726,215,23.432597
195.52621,250,23.596252
58.49705,208,24.115794
228.47008,250,24.424962
229.91115,250,25.024232
-20.90864,101,25.681773
-43.864285,64,25.779198
117.70899,231,25.985149
101.569595,209,26.050551
-1.3098453,97,26.179455
232.5554,250,26.220632
75.82321,153,26.221629
239.99817,250,26.221629
272.06757,250,26.221629
157.41872,248,26.274557
263.95984,250,26.413832
56.204384,146,26.545669
-61.41542,44,26.700446
72.29371,154,26.700446
-66.54881,32,26.730386
-85.182556,24,26.773552
-81.01877,23,26.92304
-65.39422,32,26.985999
-88.34494,22,27.037766
-46.49215,95,27.139288
103.782135,186,27.168213
99.634964,220,27.168213
-69.67141,43,27.651103
-70.93504,34,27.766894
-48.221107,52,27.835708
-43.11944,56,27.989886
-14.410312,85,28.067188
-49.10809,85,28.083146
-43.43066,54,28.083146
-29.606419,70,28.667783
31.151102,115,28.732157
-41.17651,122,28.732157
-73.46926,37,28.889406
-71.26271,53,28.982282
-49.01502,52,29.312634
-20.348635,121,29.858764
-8.753982,186,29.956501
-55.942352,67,30.258667
78.397575,188,30.386054
-50.5555,60,31.193751
59.274338,167,31.624162
91.23428,210,31.74275
46.06421,178,31.98228
242.48146,250,32.173897
192.86852,250,32.550601
-5.486267,125,32.611539
71.35863,176,32.859536
28.335638,119,33.042504
183.60832,250,33.208245
225.02086,250,33.315471
-64.015625,39,33.433477
31.023298,209,33.618118
-47.263054,89,33.645046
120.49687,234,33.863878
-24.39687,76,34.159178
-3.377301,101,34.241399
239.44055,250,34.261398
229.04938,250,34.697352
-13.81029,110,35.142636
-16.707354,169,35.403934
20.317007,153,35.474789
153.44322,250,35.648599
189.13136,250,36.615802
60.49703,250,38.376578
180.86145,250,38.565567
200.26428,250,38.685933
232.08571,250,38.820768
185.75679,250,39.015093
175.32974,250,39.049002
169.59315,242,39.100484
89.82441,168,39.355428
200.98701,250,39.588863
187.54163,250,39.696656
291.88116,250,39.722889
276.5634,250,40.243505
-25.131771,65,40.367733
222.5982,250,40.827733
-38.693413,52,41.081464
237.96918,250,41.189761
282.7791,250,41.291108
-8.088645,90,41.337982
3.327342,90,41.390603
32.157833,126,42.266766
286.99954,250,42.643219
56.537033,172,42.701538
-36.53764,59,42.735446
40.03292,142,43.004549
-10.391146,77,43.061091
57.213226,152,43.478641
-20.505177,96,43.673579
-29.605597,72,44.401663
-7.089547,82,44.600598
226.34581,250,44.748082
267.33362,250,44.908842
8.862705,104,45.23886
-77.67152,30,45.354182
96.23025,186,45.485841
-46.20046,46,45.544683
-22.081556,79,45.602688
-37.019012,89,45.639646
258.61774,250,45.939367
62.831585,165,46.206814
105.589645,204,46.341543
-69.21015,51,46.406372
263.4582,250,46.437289
259.67816,250,46.542076
-66.47798,33,46.680023
156.8452,223,46.728061
33.05034,159,46.780076
63.213478,182,47.364798
-60.74356,45,47.474937
90.0837,161,48.608756
79.354546,146,48.709433
-24.887571,91,48.83849
53.728817,158,49.110243
28.719763,135,49.899273
88.47352,193,50.032616
-50.98587,49,50.225757
13.358706,126,50.363492
-77.645035,25,50.457451
257.6261,250,50.549554
76.291046,193,50.634397
-77.38943,27,51.050909
242.36353,250,51.259354
259.98975,250,51.361775
-57.76177,48,51.618922
233.32777,250,52.033194
257.05276,250,52.095827
-4.91662,79,52.129756
246.09865,250,52.238059
38.334587,152,52.26698
-1.9277871,101,52.284994
254.17404,250,52.381732
-41.847706,51,52.510736
-67.11967,40,52.529685
61.846947,170,52.598842
-40.532135,64,52.783602
264.35052,250,53.178333
