#{"t_start": 1686035173.3588905, "env_id": null}
r,l,t
-94.190926,26,0.515978
-68.2795,35,0.782067
-59.082207,37,0.840516
-68.49892,40,0.922561
-63.049454,41,0.956795
-50.01338,44,1.046454
-62.671753,44,1.046454
-70.043526,45,1.084571
-59.093838,46,1.1149
-36.581238,49,1.202669
-36.205605,49,1.203667
-47.159172,52,1.284274
-36.98841,58,1.463036
-74.76454,29,1.665307
-71.517914,27,1.665307
-57.050713,38,1.665307
-86.90325,25,1.851922
-78.97612,23,1.905533
-74.24843,31,2.006749
-63.991688,38,2.309193
-5.1427593,86,2.411276
19.180523,110,3.16024
-7.073436,115,3.331641
-46.9029,50,3.534524
-30.525068,86,3.695515
-23.994772,88,3.716698
-60.804955,44,3.716698
-31.306086,72,3.786215
-61.76444,47,3.897754
-16.939327,83,3.960172
-9.605555,87,3.986166
-79.965385,22,4.028176
-84.51683,17,4.097252
-87.084694,14,4.187669
-71.15634,33,4.242272
-83.82321,18,4.317353
-16.636166,81,4.317353
-8.294612,83,4.385339
-21.263191,75,4.482506
-13.116683,88,4.552032
-84.73629,21,4.612542
-76.61505,25,4.654073
-87.03453,19,4.6882
-12.016256,87,4.732427
15.956791,114,4.75363
-75.61129,25,4.829717
-58.4243,32,4.829717
-87.860725,18,4.866471
-88.72517,17,4.887594
-74.691696,23,4.887594
-67.23663,27,4.937514
-77.89434,19,4.958037
-86.57019,19,5.017081
-81.75139,23,5.468318
-72.88245,41,5.980021
-66.55552,51,6.242539
-72.455574,42,6.497919
-68.42408,45,6.706484
-51.433434,57,6.87314
-59.243343,61,7.113532
-41.835003,60,7.422158
-48.41207,67,7.549353
-54.37315,64,8.08336
-31.39029,81,8.158396
-42.634125,91,8.436773
-29.34089,93,8.500972
-52.69267,56,8.775577
-26.216265,110,8.929022
-50.553413,72,9.042273
-19.71409,108,9.102461
-59.661587,66,9.15413
-66.504265,54,9.32949
18.793787,135,9.504193
-55.529076,68,9.599823
-11.915408,124,9.728427
-40.373962,90,10.251192
-47.806213,63,10.561968
-63.57615,55,10.800388
-9.595717,91,10.958714
-41.264107,60,11.13161
-16.199385,105,11.32774
-24.92258,89,11.351115
-25.618061,83,11.463352
-20.112572,83,11.489401
-34.962364,69,11.668213
-46.16878,82,11.873475
-26.109426,71,11.983386
-24.544453,82,12.237764
-43.45073,56,12.389964
-43.067833,57,13.47838
24.321426,145,13.830572
-27.243351,84,13.830572
-55.91811,61,13.830572
22.453821,102,14.088382
-4.4480596,96,14.404149
-35.020004,69,14.427908
-30.27092,65,14.472424
59.981964,146,14.498078
-32.00394,79,14.498078
12.267443,110,14.498078
-61.31948,33,14.5465
17.278135,98,14.682405
49.158882,169,14.786058
-74.59268,28,14.82624
-5.065812,107,14.902136
-64.617165,32,14.963475
-52.9462,42,15.308349
63.18172,163,15.739708
26.16311,125,15.739708
-61.403088,45,15.766192
-64.693886,36,15.920949
-70.15163,32,15.988027
-67.249306,42,16.097869
-71.28196,39,16.097869
-63.841507,40,16.097869
-70.696365,43,16.180627
-78.93743,31,16.207695
-47.026207,43,16.583521
-61.61213,52,16.584535
-48.99047,52,16.633153
-73.68025,29,16.920237
-49.860176,56,16.998545
-24.751848,60,16.998545
-70.98661,26,17.081671
-50.770744,44,17.081671
-57.097885,37,17.187469
-73.616684,29,17.187469
-68.09091,31,17.263236
-77.07851,29,17.312922
-70.276306,34,17.347657
-71.81024,33,17.413321
-65.14015,40,17.484562
-46.027744,52,17.734556
-71.1728,31,18.120502
-73.57322,29,18.382463
-38.275997,65,18.954632
-37.7257,54,19.16169
-49.98427,56,19.162647
-45.510883,53,19.278262
-18.918322,66,19.417119
-42.656933,66,19.512938
-21.662153,73,19.586859
-28.165905,80,19.930468
0.19213513,98,20.109866
-63.429596,33,20.159595
-13.680484,91,20.182139
-6.097564,104,20.313505
-18.249166,89,20.442046
-17.346785,88,20.56882
-54.78323,42,20.638609
-33.185608,72,20.883147
-59.42702,38,20.904934
-69.61224,29,21.091145
-12.041748,99,21.160457
-42.72468,59,21.282235
-80.6158,23,21.384825
-35.83091,70,21.532039
-52.468098,45,21.636373
-16.089195,106,21.728287
-31.048262,67,21.769135
-58.751537,41,21.769135
-68.764496,29,21.834847
-52.540924,41,21.893292
-19.508482,83,22.188321
-26.95034,86,22.761045
-60.934956,45,23.208906
-17.137894,101,23.612815
-13.465399,94,23.998187
-28.657524,92,24.351713
34.667114,135,24.59496
-65.02687,32,25.041045
8.109159,124,25.741389
4.957857,140,26.115777
32.367573,160,26.588993
-67.68278,51,26.612928
53.809258,172,26.680366
