#{"t_start": 1686482365.3945165, "env_id": null}
r,l,t
-80.04032,27,1.319325
-82.38838,33,1.824567
-69.30897,37,2.102001
-56.602932,42,2.453426
-67.08296,44,2.574535
-58.93915,48,2.843101
-65.34917,48,2.843101
-51.856106,52,3.110802
-58.580055,52,3.111027
-62.6862,52,3.111027
-53.99085,68,4.117659
-44.27464,68,4.123694
-40.2706,72,4.360932
-78.70297,30,4.728787
-60.56259,54,4.931634
-55.437473,83,5.079762
-62.486225,48,5.222524
-25.61283,89,5.517757
-14.950313,93,5.808573
-33.969585,51,5.983504
-67.28854,46,6.229013
-41.225826,67,6.365481
-61.97821,50,6.506648
-86.71359,56,6.948717
-25.074436,70,7.256262
-71.17661,38,7.570441
-71.153305,57,8.317478
-32.126457,78,8.450936
-76.70184,33,8.593137
-54.249825,62,8.74242
-75.02357,40,8.948539
-50.52395,62,9.026151
-75.795784,32,9.731834
-84.05703,47,10.081958
-57.504524,54,10.317014
-38.389908,72,10.403398
-86.55715,47,10.555828
-45.801373,71,10.636465
-50.175686,49,11.40834
-74.14799,41,11.481019
-86.89791,51,12.542459
-36.12702,82,12.639032
-43.798687,61,13.062994
-13.704182,109,13.433321
-68.60444,37,13.514733
-63.310535,59,13.514733
-69.41541,41,13.59154
-10.623701,109,13.936466
-84.385086,44,14.018081
-45.190826,70,14.328996
-63.923573,41,14.637884
-27.044582,95,15.792462
-72.823,77,16.0053
-41.666294,87,16.455116
-83.109055,39,16.455116
-67.13575,43,16.820746
-75.103966,39,16.900446
-18.663382,60,17.173275
-15.936236,92,17.394558
-59.383823,56,17.74893
-51.422726,48,17.886863
-47.50994,64,17.886863
-61.317085,51,18.371531
-15.160081,97,18.647071
-37.354202,80,18.647071
-62.883465,45,19.739643
-71.715515,38,19.99339
-18.344624,89,20.306662
-59.473274,55,20.52553
-57.517803,64,20.597726
-71.10444,37,20.669502
-55.280098,57,21.059628
-14.574357,97,21.281276
-79.06913,35,21.351775
-64.98905,48,21.498119
-37.96904,78,21.898973
-14.122399,61,22.467666
-31.400068,72,22.939435
-70.31163,41,23.487234
-90.915146,46,23.567425
-43.828888,76,24.574978
-61.973362,46,25.177092
-52.6082,57,25.798087
-39.97716,69,25.798087
-54.249744,59,25.903232
-61.08203,52,26.383186
7.2803555,122,27.137355
-28.876888,76,27.37092
-8.163567,107,27.885808
-37.133152,74,28.026064
-22.489683,70,28.257728
-72.88986,37,28.86899
-35.78675,74,29.014445
