#{"t_start": 1685966432.4774134, "env_id": null}
r,l,t
-75.11261,30,0.409536
-75.78525,34,0.490556
-71.351776,35,0.521775
-65.92141,43,0.67305
-69.97829,46,0.733997
-58.821774,47,0.754604
-57.20905,50,0.80704
-84.48694,18,0.855762
-51.90709,55,0.907081
-36.697514,58,0.957864
-47.82844,60,0.998634
-48.999775,60,0.998634
-34.00485,67,1.131438
-82.67283,20,1.253412
-31.04181,75,1.293801
-13.091659,75,1.293801
-72.60222,25,1.408467
-24.678234,80,1.408467
-82.00934,20,1.408467
-47.821968,51,1.417517
-78.25845,25,1.458259
-10.508793,84,1.489899
-56.58853,40,1.520058
-70.32586,28,1.560898
-76.86374,20,1.704021
-70.1594,26,1.785002
-75.5943,25,1.805598
-64.48917,33,1.805598
-41.93259,54,1.83655
-83.39734,18,1.83655
-33.10149,69,1.878129
-81.68271,20,1.897241
-42.475582,54,1.897241
-65.59846,33,2.060444
-62.9278,34,2.08076
-81.43327,22,2.255778
-78.546814,29,2.284689
-68.21078,37,2.317349
-58.747044,47,2.359009
-69.74947,26,2.359009
-64.02494,49,2.408273
-63.371113,36,2.524018
-8.528216,97,2.602483
-44.76065,62,2.757008
-42.7318,51,2.872778
-60.78983,41,2.899844
-56.819084,55,3.945995
-21.396297,69,3.945995
-44.10478,64,4.014908
-6.187068,91,4.075147
20.030409,118,4.118191
-17.162134,98,4.178569
-30.086107,69,4.254972
7.6642404,104,4.449855
8.341694,121,4.45137
4.829853,112,4.553328
32.889946,115,4.620035
12.576034,140,4.658401
-80.93508,24,4.658401
23.06847,144,4.681813
-74.062836,26,4.776128
34.82626,147,4.802816
8.799315,115,4.802816
-72.11765,37,4.857918
-65.76951,46,4.878527
-76.16155,22,4.903443
-48.72968,50,5.075071
24.568102,144,5.155101
-37.091766,63,5.217299
-52.97108,43,5.577898
-70.59199,38,5.622214
-37.028004,79,6.168532
-29.364788,79,6.241028
-30.822863,73,6.310876
-19.396719,82,6.34815
-1.231143,118,6.427735
-27.375225,81,6.456313
-30.247507,80,6.529318
-16.772398,92,6.569905
-6.3462863,91,6.723785
-24.034391,80,6.723785
7.4591646,112,6.750114
-16.546606,81,6.832241
-5.5768585,101,6.965251
-56.025047,38,7.066465
-56.685802,45,7.147039
-12.12885,79,7.147039
-51.049076,48,7.147039
-1.5925803,96,7.177241
-33.771915,84,7.291043
-50.44433,44,7.329806
-47.645096,54,7.611327
-56.59348,45,7.651557
-56.537285,46,7.651557
-69.5154,44,7.705478
-39.59531,80,7.947435
-41.91338,77,7.973069
-40.992672,62,7.973069
-63.804173,53,8.243124
-26.683542,86,8.277729
-75.41169,37,8.3734
-49.67339,62,8.3734
-71.80044,41,8.454428
-34.715595,68,8.495002
-41.73779,81,8.580324
-34.189613,80,8.666812
-60.597084,37,8.701704
-78.71407,24,8.763063
-11.816338,74,8.763063
-57.78711,44,8.822418
-45.683544,56,8.822418
-38.25396,64,8.882757
-71.54347,36,8.96408
-30.426254,93,9.004318
-20.623178,87,9.064787
-58.330215,62,9.197749
-51.724052,45,9.268329
-62.90026,36,9.358527
-66.07195,41,9.378688
-61.542645,46,9.406012
-39.093475,54,9.444119
-77.49993,23,9.444119
-59.395237,37,9.48048
-73.3077,34,9.621884
-54.537586,42,9.640079
-50.561222,47,9.672677
-62.670578,45,9.692783
-56.094193,42,9.692783
-36.97867,65,9.733445
-83.65384,21,9.801191
-64.105965,32,9.821331
-27.841797,62,9.920117
-66.71077,35,10.08847
-62.068375,36,10.155016
-53.016716,56,10.155016
-67.68414,29,10.265516
-68.78979,34,10.285272
-58.18764,41,10.286288
-43.43621,52,10.375981
-56.208084,41,10.439436
-77.58424,29,10.475204
-66.48476,40,10.514906
-61.35604,37,10.53506
-47.599396,49,10.66154
-82.42648,21,10.681952
-36.773132,59,10.831821
-63.977825,38,10.831821
-51.72635,39,10.91305
-4.791268,87,10.983105
-70.814835,31,11.000707
-37.58029,64,11.064553
-74.21608,29,11.064553
-66.55436,36,11.162021
-63.144337,36,11.232505
-86.34531,28,11.232505
-52.512768,60,11.325726
-50.7879,57,11.408437
-2.7801478,103,11.465328
-53.896027,51,11.539291
-71.68112,26,11.721012
-38.855858,75,11.751716
-75.0995,37,11.870086
-67.560165,38,11.970293
-63.894684,36,12.040987
-71.33598,25,12.040987
-56.917458,55,12.059103
-80.43373,21,12.153294
-26.637568,82,12.440102
-39.830887,75,12.466311
-84.47698,24,12.510995
-83.08196,19,12.526694
-72.22669,31,12.646634
-61.57385,45,12.646634
-6.406292,93,12.665743
-71.48783,41,12.687906
-35.250854,68,12.748568
4.588461,111,12.840868
11.92686,93,12.881064
-2.855734,95,12.930377
-61.935074,52,13.082962
-78.76348,23,13.103586
-79.0244,35,13.144115
-56.413136,29,13.266351
-37.605507,66,13.29475
-80.64696,27,13.29475
3.5338178,96,13.363138
-73.17769,35,13.538917
-84.9753,19,13.639824
-72.58179,53,13.690655
-78.83364,21,13.690655
40.137947,144,13.741091
-44.060272,64,13.787235
-63.749794,34,13.912659
-63.314323,41,13.935634
-52.36057,45,13.953297
-48.713856,66,13.953297
-38.584812,57,13.993889
-8.764501,82,14.079176
-50.151585,50,14.079176
-80.35313,26,14.161959
-36.036076,63,14.161959
-17.993584,84,14.161959
-66.62008,36,14.232778
-82.43702,21,14.413249
-59.88466,38,14.433606
-70.7681,27,14.445169
-79.42872,26,14.465353
-61.27376,45,14.566494
-73.52227,43,14.58834
-76.10033,53,14.810668
-73.27038,40,14.861715
-86.2897,47,14.861715
-38.17825,78,14.88188
-38.878353,59,15.115994
-71.97164,46,15.136293
-61.587376,41,15.255466
-68.86719,36,15.288805
-46.899994,66,15.366355
-62.967167,63,15.390773
-51.73077,65,15.419102
-74.81911,29,15.440037
-45.528614,68,15.491917
-50.01817,54,15.540363
-61.190083,36,15.540363
-82.35059,21,15.713245
-60.459995,50,15.846965
-61.96856,37,15.867081
-41.264214,80,15.998373
-24.322222,81,15.998373
-69.60678,35,16.058795
-57.69907,49,16.079202
-70.46633,33,16.079202
-70.51771,30,16.119593
-73.227585,39,16.257276
-57.00503,44,16.384473
-81.59042,28,16.404681
-66.828415,41,16.663205
-74.4942,27,16.663205
-40.58743,64,16.719584
-4.606241,114,16.815376
-76.63544,38,16.83547
-8.17995,101,16.855811
-68.31746,44,16.87516
-26.716316,76,16.895287
-30.289417,88,16.996998
-74.991005,33,17.057581
-75.99409,27,17.199065
-73.6816,32,17.298371
-85.58878,21,17.298371
-42.884277,61,17.298371
-47.14767,48,17.372514
-64.263725,31,17.615716
-37.05126,49,17.807271
-15.710515,105,17.807271
-82.389435,28,17.938295
-86.403175,21,18.221854
-100.89511,86,18.431281
-54.35349,44,18.663142
-45.837166,138,18.744749
-51.343098,86,19.00591
39.92754,151,19.250731
-72.110504,33,19.311095
3.8575222,105,19.370992
19.541828,115,19.859847
-69.53847,34,20.021469
128.00769,171,20.184499
-39.784706,65,20.235104
83.17733,161,20.337417
-37.561447,58,20.3578
57.26572,129,20.439699
-29.742582,61,20.469367
89.7378,182,20.601949
11.515859,125,20.631172
-75.90416,25,20.955169
177.86655,250,20.955169
-79.802765,23,21.056949
111.926506,195,21.097652
133.36066,218,21.125842
263.7892,250,21.765103
-1.7718395,87,21.915149
69.029175,186,22.023552
-54.033073,52,22.071741
-7.907904,91,22.132174
-22.276896,78,22.154388
-43.64034,70,22.322582
42.112778,128,22.336638
2.5021873,121,22.365799
-73.41728,31,22.387922
109.93191,189,22.409039
-84.699585,22,22.580915
2.5709856,83,22.762396
-63.750584,38,22.884523
13.784462,131,22.905645
-64.99978,45,22.924992
-76.99454,30,23.192212
51.71084,119,23.44319
-55.596226,47,23.693901
-39.82686,66,23.739368
110.822136,204,24.190466
-16.742598,95,24.255595
-69.378494,31,24.292461
-8.318732,84,24.584284
114.25674,221,24.777899
43.830456,130,24.889274
-28.823645,74,25.20324
19.711706,106,25.296123
2.8018067,95,25.336198
40.8566,123,25.35634
87.90912,180,25.525073
-63.582283,45,25.858253
261.0038,250,25.981694
10.190592,83,26.043208
63.290195,180,26.07316
22.423656,89,26.148566
-59.08296,37,26.204368
80.35816,163,26.255698
28.639038,105,26.428494
-78.721176,27,26.495438
-6.3686357,94,26.624122
5.2909913,84,26.624122
-75.50859,27,26.742173
260.09143,250,27.30104
257.74017,250,27.63986
-149.06587,70,27.66
63.51703,176,29.174836
58.680676,173,29.215791
-12.476336,119,29.336607
39.374176,150,29.438014
94.052155,180,29.473942
14.580732,136,29.577052
-11.716265,100,29.627855
-28.704828,86,29.656805
17.609497,127,29.691032
53.67783,133,29.711982
67.045845,182,29.740591
41.65737,155,29.781531
-77.492424,24,29.781531
84.12201,161,29.781531
63.432896,155,29.822313
28.652607,145,29.842411
32.657265,103,29.998042
-81.5188,36,30.080601
-79.89557,24,30.141902
-74.20505,23,30.221514
-61.86849,35,30.221514
-80.63021,22,30.243845
-73.82077,42,30.303176
-68.495636,38,30.303176
-73.261086,35,30.395372
-85.32003,35,30.424646
-70.637596,35,30.518684
-58.00408,45,30.539278
-61.42844,44,30.629654
-64.98812,41,30.629654
-59.030056,42,30.710113
-77.267494,27,30.767456
-73.92683,28,30.801098
-84.58994,19,30.900627
-48.46781,53,30.900627
-54.453724,46,30.920291
-77.4956,29,30.970623
-82.925186,28,30.983684
-60.434055,37,31.044963
-57.790424,46,31.064959
-33.279644,57,31.232266
-52.10671,54,31.323988
-78.42277,18,31.342093
-43.404488,52,31.359239
-55.897984,45,31.42491
-76.90086,29,31.667783
-54.40052,43,31.706566
-56.19531,51,31.749425
-78.42161,26,31.781622
-77.84898,20,31.781622
-62.241127,44,31.891409
-35.76356,62,31.891409
-68.489815,28,31.92289
-32.807842,50,31.943328
-31.734032,57,31.943328
-45.476746,54,32.033361
-61.32785,48,32.063587
-23.90207,77,32.204911
-85.09905,21,32.204911
-59.50678,39,32.225387
-75.290306,29,32.345727
-47.622307,50,32.345727
-73.02354,23,32.366889
-73.22933,24,32.426288
-40.788357,74,32.444378
-59.500843,35,32.486616
-72.86569,41,32.486616
-82.214134,20,32.599978
-49.578506,49,32.689143
-74.716324,39,33.002337
-48.759804,54,33.02159
-50.931232,53,33.086743
-51.533306,66,33.234969
-67.6316,55,33.459033
-45.550926,78,33.639558
-24.747732,95,34.245361
-32.866104,93,34.327623
-33.05502,119,34.540845
-74.19362,31,34.900067
-28.672125,99,36.101898
-53.004566,65,36.122031
38.861874,141,36.283898
62.946663,190,36.329223
39.986626,197,36.390248
81.86613,237,36.50535
80.12769,184,36.557238
71.951164,167,36.636838
60.26246,223,36.65697
114.03501,222,36.727576
63.359184,198,36.820213
-0.80840284,124,36.910368
-69.79836,42,36.930582
-64.9609,40,37.089167
69.73545,242,37.172193
123.352135,245,37.192786
76.261566,210,37.263631
91.80658,221,37.355383
-60.63889,63,37.375551
-59.103832,44,37.434539
59.92333,139,39.849342
219.50531,250,41.192146
227.10733,250,41.248225
195.05563,250,41.36463
254.00052,250,41.485657
174.58025,250,41.5063
259.80203,250,41.573269
102.64864,234,41.629297
205.62885,250,41.669534
222.99677,250,41.771331
206.01762,250,41.791187
273.26175,250,42.043724
221.85365,250,42.123267
216.31679,250,42.206813
249.37953,250,42.22645
274.67627,250,42.296409
-74.60805,35,42.699979
212.36269,250,44.64762
235.07657,250,46.001292
237.42369,250,46.059676
209.40508,250,46.18169
198.80757,250,46.296338
250.64076,250,46.326745
207.29492,250,46.383739
232.97092,250,46.458649
289.91226,250,46.509617
106.72984,249,46.608723
235.14503,250,46.611734
216.42271,250,46.966785
228.78969,250,47.042389
259.76944,250,47.063077
101.61508,250,47.133983
200.91672,250,47.587008
-39.95455,101,48.410745
192.4817,250,49.615877
156.37643,250,50.937811
209.51952,250,51.008404
241.28882,250,51.141366
257.4753,250,51.26208
184.3786,250,51.340252
181.34886,250,51.403598
286.25085,250,51.452151
200.20845,250,51.542243
267.99753,250,51.542243
202.7406,250,51.895646
247.18723,250,51.976838
269.72708,250,51.999484
285.77942,250,52.067457
300.50583,250,52.503671
286.87143,250,53.301511
307.25443,250,54.528575
300.70874,250,55.880406
264.39145,250,55.944273
296.22696,250,56.066599
104.38679,209,56.093268
275.29236,250,56.201445
252.81363,250,56.293326
261.0166,250,56.35419
233.00835,250,56.394982
264.90436,250,56.505622
274.88058,250,56.505622
301.9463,250,56.839885
279.03555,250,56.940486
255.87042,250,57.011945
261.33972,250,57.516139
291.5468,250,58.305379
281.9814,250,59.769136
254.42577,250,61.248151
320.6817,250,61.31556
298.46246,250,61.454763
319.04156,250,61.474962
283.4175,250,61.575598
342.3413,250,61.678786
203.70155,250,61.761726
321.43988,250,61.820247
322.5656,250,61.922779
296.18384,250,61.922779
249.33409,250,62.322065
297.07715,250,62.436569
272.73264,250,62.517569
309.52264,250,63.020485
314.5713,250,63.943383
333.19836,250,65.39738
314.3408,250,66.968997
340.30356,250,67.040393
291.2095,250,67.184661
376.29935,250,67.216202
320.75516,250,67.328682
301.86057,250,67.422335
333.2159,250,67.48574
309.18588,250,67.524568
317.49292,250,67.633238
337.778,250,67.633238
362.422,250,67.971862
358.16925,250,68.063523
323.24835,250,68.136968
326.04297,250,68.587974
320.73932,250,69.329788
325.1044,250,70.552078
354.97403,250,71.86888
344.02792,250,71.928145
317.49786,250,72.050383
340.39554,250,72.071537
328.03683,250,72.173616
329.50232,250,72.263769
271.09198,250,72.335653
371.39697,250,72.384516
313.08115,250,72.497955
351.83655,250,72.497955
352.346,250,72.884619
325.1698,250,72.981298
327.9539,250,73.05058
346.4963,250,73.485551
337.27313,250,74.217692
41.642155,168,75.208553
45.163113,174,75.389591
264.80048,250,75.47964
306.73218,250,76.968854
230.06317,250,76.996243
262.44977,250,77.1034
290.34317,250,77.181133
240.95905,250,77.25558
312.95267,250,77.295842
332.56302,250,77.39042
284.91187,250,77.39042
291.85712,250,77.735541
317.4288,250,77.826565
296.63156,250,77.887463
300.56628,250,78.335191
-47.06698,65,78.516979
239.74632,250,79.068388
333.43414,250,80.066134
302.68402,250,80.243479
301.17276,250,80.323091
328.36703,250,81.817273
307.85046,250,81.839439
317.17932,250,81.940235
