#{"t_start": 1686040856.3779237, "env_id": null}
r,l,t
-71.74785,38,2.033892
-69.72521,39,2.114486
-69.42811,40,2.191125
-69.44128,42,2.34729
-48.4211,50,2.975926
-55.876534,54,3.305973
-80.80915,59,3.698896
-58.593056,59,3.698896
-56.90546,59,3.698896
-58.166786,60,3.788599
-51.624416,63,4.021663
-46.946342,71,4.636025
-38.208565,72,4.724728
-44.30608,74,4.888718
-39.01389,77,5.163755
-68.879845,42,5.407891
-32.72045,84,5.71824
-32.425514,47,6.121135
-69.76297,39,6.423128
-73.36937,37,6.735533
-65.983864,42,7.450524
-73.42649,38,7.774373
-59.621647,53,8.036027
-51.457714,54,8.130414
-37.996254,76,8.384
-64.880104,45,8.468099
-73.29337,38,8.551047
-52.363552,60,8.633027
-14.744341,88,9.305458
-61.363873,46,9.570891
-26.263384,86,10.046232
-94.887634,41,10.804059
-62.122074,43,11.258142
-37.955902,57,11.428535
-91.13634,66,11.536982
-29.722467,84,11.99267
-62.78531,48,12.40781
-73.54032,36,12.40781
-66.29366,50,12.49685
-52.430275,57,12.739693
-31.658846,96,12.739693
-40.789005,59,12.821105
-55.48031,55,12.821105
-21.370121,93,13.986894
-59.406353,51,14.066686
-39.11994,71,14.880462
-63.730824,45,14.961089
-38.74499,53,14.961089
-56.229294,51,15.284097
-50.32879,87,15.525751
-82.46119,40,15.525751
-71.21969,39,15.757226
-69.13038,43,16.124782
-56.270782,44,16.124782
-60.931644,61,16.280733
-53.52204,48,16.523466
-68.25191,42,17.299681
-50.20611,69,17.369136
-77.92647,71,17.902747
-57.654594,35,17.97142
-68.01276,41,18.052218
-95.87205,30,18.445236
-41.555996,66,19.042862
-51.36724,55,19.203146
-60.33006,53,19.58631
-61.846226,52,19.736493
-38.161236,65,19.957827
-68.00413,50,20.33121
-75.30353,33,20.481429
-69.78505,44,20.633834
-50.021378,62,21.00518
-31.987158,78,21.45978
-66.17477,48,21.551607
-25.797884,77,22.013673
-16.674063,125,22.094444
-66.83469,41,22.317362
-63.213593,49,22.780099
-39.8924,58,22.860789
-30.683786,76,23.214254
-32.460873,56,24.193198
-53.984688,51,24.461706
-51.709564,51,24.777531
-33.86648,90,25.219622
-73.62257,38,25.5322
-29.417215,82,26.167009
-15.869042,77,26.167009
-50.985657,64,26.247939
-55.3457,59,26.328498
-70.819534,39,26.509725
-56.905403,53,26.509725
-38.802036,76,26.650789
-18.077913,70,27.254427
